Chan	Prompt	Decay	Fit	Residuals
456	0	1863	1796.733	1.413289
457	0	1799	1787.251	0.2553488
458	0	1810	1777.812	0.6972437
459	0	1792	1768.418	0.5135878
460	0	1797	1759.067	0.8248931
461	0	1832	1749.76	1.769901
462	0	1734	1740.496	-0.1440051
463	0	1730	1731.275	-2.830037E-02
464	0	1688	1722.097	-0.7668903
465	0	1673	1712.961	-0.9031173
466	0	1710	1703.869	0.1369483
467	1	1719	1694.818	0.5385916
468	0	1639	1685.809	-1.06962
469	0	1738	1676.842	1.354083
470	0	1731	1667.917	1.399743
471	0	1669	1659.034	0.225526
472	0	1621	1650.191	-0.6710106
473	0	1635	1641.39	-0.146213
474	0	1697	1632.63	1.443643
475	0	1665	1623.91	0.9310133
476	0	1677	1615.231	1.394166
477	0	1587	1606.592	-0.4555191
478	1	1666	1597.994	1.540389
479	0	1503	1589.435	-2.06909
480	2	1633	1580.916	1.192489
481	0	1541	1572.437	-0.742538
482	0	1515	1563.997	-1.16791
483	1	1575	1555.597	0.4529648
484	0	1459	1547.235	-2.146064
485	0	1554	1538.912	0.3547601
486	0	1521	1530.629	-0.2290219
487	0	1502	1522.383	-0.4881012
488	0	1500	1514.176	-0.3397038
489	0	1505	1506.007	-2.408449E-02
490	0	1484	1497.876	-0.3344298
491	0	1477	1489.783	-0.3088645
492	0	1426	1481.727	-1.3721
493	0	1488	1473.709	0.3439454
494	0	1477	1465.728	0.2723665
495	0	1462	1457.784	0.1024249
496	1	1446	1449.877	-9.475458E-02
497	0	1519	1442.007	1.832626
498	0	1412	1434.173	-0.54884
499	0	1408	1426.376	-0.4555472
500	1	1529	1418.615	2.618202
501	0	1483	0	0
502	0	1341	0	0
503	0	1402	0	0
504	0	1446	0	0
505	1	1388	0	0
506	0	1416	0	0
507	0	1464	0	0
508	1	1410	0	0
509	0	1397	0	0
510	0	1450	0	0
511	1	1358	0	0
512	0	1419	0	0
513	0	1417	0	0
514	2	1385	0	0
515	0	1287	0	0
516	0	1319	0	0
517	0	1268	0	0
518	0	1299	0	0
519	0	1323	0	0
520	0	1252	0	0
521	1	1311	0	0
522	1	1271	0	0
523	0	1272	0	0
524	0	1277	0	0
525	0	1312	0	0
526	0	1225	0	0
527	0	1190	0	0
528	0	1261	0	0
529	0	1205	0	0
530	0	1162	0	0
531	0	1214	0	0
532	1	1187	0	0
533	2	1196	0	0
534	0	1145	0	0
535	0	1090	0	0
536	0	1145	0	0
537	0	1124	0	0
538	0	1145	0	0
539	0	1105	0	0
540	1	1103	0	0
541	1	1107	0	0
542	0	1063	0	0
543	1	1107	0	0
544	0	1173	0	0
545	0	1190	0	0
546	0	1119	0	0
547	0	1159	0	0
548	1	1169	0	0
549	1	1097	0	0
550	2	1109	0	0
551	0	1142	0	0
552	1	1172	0	0
553	2	1098	0	0
554	0	1070	0	0
555	0	1097	0	0
556	0	1171	0	0
557	0	1101	0	0
558	1	1127	0	0
559	1	1134	0	0
560	0	997	0	0
561	0	1058	0	0
562	0	1098	0	0
563	0	1040	0	0
564	0	1077	0	0
565	0	1018	0	0
566	0	1021	0	0
567	1	998	0	0
568	0	1094	0	0
569	0	999	0	0
570	0	1028	0	0
571	0	986	0	0
572	0	976	0	0
573	1	982	0	0
574	0	1042	0	0
575	0	970	0	0
576	0	988	0	0
577	2	1016	0	0
578	2	971	0	0
579	0	974	0	0
580	0	934	0	0
581	0	1011	0	0
582	0	922	0	0
583	0	1002	0	0
584	0	984	0	0
585	0	1021	0	0
586	0	920	0	0
587	0	914	0	0
588	0	960	0	0
589	0	900	0	0
590	0	852	0	0
591	1	921	0	0
592	0	880	0	0
593	0	916	0	0
594	0	882	0	0
595	0	819	0	0
596	2	917	0	0
597	0	936	0	0
598	0	846	0	0
599	0	870	0	0
600	0	903	0	0
601	0	868	0	0
602	0	812	0	0
603	0	854	0	0
604	0	768	0	0
605	0	826	0	0
606	0	863	0	0
607	0	850	0	0
608	0	853	0	0
609	1	851	0	0
610	1	788	0	0
611	0	826	0	0
612	0	842	0	0
613	0	847	0	0
614	1	816	0	0
615	0	815	0	0
616	0	817	0	0
617	0	820	0	0
618	0	873	0	0
619	1	766	0	0
620	0	726	0	0
621	0	774	0	0
622	0	736	0	0
623	1	748	0	0
624	1	745	0	0
625	0	685	0	0
626	1	765	0	0
627	1	728	0	0
628	0	714	0	0
629	0	751	0	0
630	0	696	0	0
631	1	750	0	0
632	1	744	0	0
633	0	738	0	0
634	0	698	0	0
635	0	711	0	0
636	1	761	0	0
637	0	739	0	0
638	0	708	0	0
639	0	743	0	0
640	0	689	0	0
641	0	731	0	0
642	0	695	0	0
643	1	677	0	0
644	0	675	0	0
645	0	677	0	0
646	1	659	0	0
647	0	691	0	0
648	0	683	0	0
649	0	649	0	0
650	0	611	0	0
651	0	749	0	0
652	2	707	0	0
653	0	688	0	0
654	1	659	0	0
655	0	618	0	0
656	0	672	0	0
657	0	670	0	0
658	0	687	0	0
659	0	661	0	0
660	1	651	0	0
661	2	634	0	0
662	1	621	0	0
663	5	631	0	0
664	1	615	0	0
665	0	622	0	0
666	0	614	0	0
667	1	600	0	0
668	2	653	0	0
669	0	616	0	0
670	1	579	0	0
671	0	604	0	0
672	0	598	0	0
673	0	629	0	0
674	0	636	0	0
675	2	579	0	0
676	0	606	0	0
677	1	596	0	0
678	0	609	0	0
679	0	595	0	0
680	0	528	0	0
681	1	567	0	0
682	1	590	0	0
683	0	566	0	0
684	0	561	0	0
685	0	549	0	0
686	0	583	0	0
687	1	517	0	0
688	1	591	0	0
689	1	558	0	0
690	1	537	0	0
691	1	554	0	0
692	2	514	0	0
693	1	570	0	0
694	0	552	0	0
695	0	506	0	0
696	0	515	0	0
697	2	576	0	0
698	2	523	0	0
699	1	508	0	0
700	2	508	0	0
701	2	531	0	0
702	1	561	0	0
703	0	536	0	0
704	1	484	0	0
705	1	488	0	0
706	0	493	0	0
707	1	448	0	0
708	1	474	0	0
709	1	461	0	0
710	1	460	0	0
711	0	491	0	0
712	1	434	0	0
713	2	470	0	0
714	1	476	0	0
715	0	480	0	0
716	0	484	0	0
717	2	480	0	0
718	0	471	0	0
719	0	494	0	0
720	3	460	0	0
721	2	471	0	0
722	1	470	0	0
723	1	482	0	0
724	0	473	0	0
725	1	454	0	0
726	2	401	0	0
727	0	449	0	0
728	1	452	0	0
729	0	478	0	0
730	1	464	0	0
731	1	437	0	0
732	2	415	0	0
733	3	436	0	0
734	1	431	0	0
735	3	432	0	0
736	0	436	0	0
737	1	467	0	0
738	0	437	0	0
739	0	399	0	0
740	0	451	0	0
741	0	407	0	0
742	0	400	0	0
743	0	417	0	0
744	1	431	0	0
745	0	363	0	0
746	0	410	0	0
747	0	406	0	0
748	0	404	0	0
749	0	414	0	0
750	0	411	0	0
751	0	400	0	0
752	2	409	0	0
753	0	392	0	0
754	0	385	0	0
755	1	388	0	0
756	0	401	0	0
757	0	356	0	0
758	0	381	0	0
759	1	366	0	0
760	0	410	0	0
761	0	371	0	0
762	1	412	0	0
763	0	379	0	0
764	0	399	0	0
765	0	370	0	0
766	0	366	0	0
767	0	397	0	0
768	1	391	0	0
769	0	347	0	0
770	0	355	0	0
771	1	381	0	0
772	0	343	0	0
773	1	372	0	0
774	0	354	0	0
775	0	377	0	0
776	2	377	0	0
777	2	343	0	0
778	1	368	0	0
779	0	345	0	0
780	0	346	0	0
781	0	344	0	0
782	1	333	0	0
783	1	371	0	0
784	1	357	0	0
785	0	332	0	0
786	0	350	0	0
787	0	352	0	0
788	1	318	0	0
789	1	312	0	0
790	0	353	0	0
791	0	349	0	0
792	0	329	0	0
793	0	331	0	0
794	0	345	0	0
795	0	335	0	0
796	1	364	0	0
797	0	309	0	0
798	0	318	0	0
799	1	352	0	0
800	0	284	0	0
801	2	317	0	0
802	1	323	0	0
803	1	304	0	0
804	0	311	0	0
805	0	297	0	0
806	0	285	0	0
807	0	266	0	0
808	0	325	0	0
809	0	278	0	0
810	0	306	0	0
811	0	275	0	0
812	0	306	0	0
813	0	284	0	0
814	1	287	0	0
815	1	277	0	0
816	1	292	0	0
817	0	319	0	0
818	1	313	0	0
819	0	265	0	0
820	0	253	0	0
821	0	324	0	0
822	0	277	0	0
823	0	333	0	0
824	1	283	0	0
825	0	301	0	0
826	0	261	0	0
827	0	269	0	0
828	1	267	0	0
829	0	264	0	0
830	0	307	0	0
831	0	262	0	0
832	0	267	0	0
833	0	284	0	0
834	0	273	0	0
835	0	251	0	0
836	0	274	0	0
837	0	221	0	0
838	0	262	0	0
839	0	285	0	0
840	1	259	0	0
841	0	243	0	0
842	0	261	0	0
843	0	283	0	0
844	0	240	0	0
845	1	249	0	0
846	0	259	0	0
847	0	227	0	0
848	0	253	0	0
849	0	263	0	0
850	1	226	0	0
851	0	242	0	0
852	0	272	0	0
853	0	218	0	0
854	1	213	0	0
855	0	210	0	0
856	1	241	0	0
857	0	239	0	0
858	0	225	0	0
859	1	229	0	0
860	1	252	0	0
861	0	236	0	0
862	0	228	0	0
863	0	223	0	0
864	0	210	0	0
865	0	245	0	0
866	0	224	0	0
867	0	221	0	0
868	0	226	0	0
869	0	266	0	0
870	1	202	0	0
871	0	234	0	0
872	0	214	0	0
873	1	234	0	0
874	0	212	0	0
875	0	190	0	0
876	0	240	0	0
877	1	223	0	0
878	0	208	0	0
879	0	212	0	0
880	0	237	0	0
881	0	234	0	0
882	0	218	0	0
883	0	190	0	0
884	0	196	0	0
885	1	199	0	0
886	1	222	0	0
887	0	220	0	0
888	0	199	0	0
889	0	183	0	0
890	0	197	0	0
891	1	215	0	0
892	1	203	0	0
893	1	183	0	0
894	1	187	0	0
895	0	206	0	0
896	0	206	0	0
897	0	200	0	0
898	0	212	0	0
899	0	194	0	0
900	0	181	0	0
901	0	202	0	0
902	0	190	0	0
903	0	181	0	0
904	0	196	0	0
905	0	196	0	0
906	0	190	0	0
907	0	185	0	0
908	0	193	0	0
909	0	208	0	0
910	0	195	0	0
911	0	181	0	0
912	0	168	0	0
913	0	166	0	0
914	0	197	0	0
915	0	174	0	0
916	0	180	0	0
917	0	176	0	0
918	0	206	0	0
919	0	163	0	0
920	0	159	0	0
921	0	180	0	0
922	1	168	0	0
923	0	162	0	0
924	0	189	0	0
925	0	191	0	0
926	0	162	0	0
927	0	199	0	0
928	0	159	0	0
929	0	168	0	0
930	0	172	0	0
931	0	166	0	0
932	0	151	0	0
933	0	184	0	0
934	0	158	0	0
935	0	146	0	0
936	0	170	0	0
937	0	165	0	0
938	0	158	0	0
939	0	162	0	0
940	0	145	0	0
941	0	158	0	0
942	0	149	0	0
943	0	168	0	0
944	0	160	0	0
945	0	162	0	0
946	0	157	0	0
947	0	153	0	0
948	0	138	0	0
949	0	141	0	0
950	1	141	0	0
951	0	141	0	0
952	0	114	0	0
953	0	127	0	0
954	0	128	0	0
955	1	146	0	0
956	0	154	0	0
957	0	127	0	0
958	0	153	0	0
959	0	145	0	0
960	0	138	0	0
961	1	148	0	0
962	0	137	0	0
963	0	141	0	0
964	0	139	0	0
965	0	123	0	0
966	0	123	0	0
967	0	133	0	0
968	0	135	0	0
969	0	131	0	0
970	0	173	0	0
971	0	128	0	0
972	0	128	0	0
973	0	116	0	0
974	0	114	0	0
975	0	145	0	0
976	0	122	0	0
977	0	137	0	0
978	0	117	0	0
979	0	126	0	0
980	1	103	0	0
981	0	116	0	0
982	0	123	0	0
983	0	116	0	0
984	0	142	0	0
985	0	128	0	0
986	1	133	0	0
987	0	119	0	0
988	0	131	0	0
989	0	118	0	0
990	0	112	0	0
991	0	135	0	0
992	0	127	0	0
993	1	98	0	0
994	0	108	0	0
995	0	136	0	0
996	0	127	0	0
997	1	121	0	0
998	0	129	0	0
999	0	121	0	0
1000	0	108	0	0
1001	0	112	0	0
1002	0	110	0	0
1003	0	119	0	0
1004	0	111	0	0
1005	0	122	0	0
1006	0	99	0	0
1007	0	113	0	0
1008	0	107	0	0
1009	0	122	0	0
1010	0	107	0	0
1011	0	109	0	0
1012	0	92	0	0
1013	0	99	0	0
1014	0	105	0	0
1015	0	89	0	0
1016	0	102	0	0
1017	0	105	0	0
1018	0	119	0	0
1019	0	104	0	0
1020	1	96	0	0
1021	0	85	0	0
1022	1	107	0	0
1023	0	111	0	0
1024	0	103	0	0
1025	0	108	0	0
1026	0	110	0	0
1027	0	106	0	0
1028	0	107	0	0
1029	0	100	0	0
1030	0	101	0	0
1031	0	96	0	0
1032	0	86	0	0
1033	0	100	0	0
1034	0	105	0	0
1035	1	104	0	0
1036	0	97	0	0
1037	0	108	0	0
1038	0	96	0	0
1039	0	108	0	0
1040	1	96	0	0
1041	0	99	0	0
1042	0	98	0	0
1043	0	76	0	0
1044	1	97	0	0
1045	0	103	0	0
1046	0	101	0	0
1047	0	89	0	0
1048	0	101	0	0
1049	0	95	0	0
1050	0	84	0	0
1051	0	106	0	0
1052	0	87	0	0
1053	0	79	0	0
1054	0	92	0	0
1055	0	91	0	0
1056	0	88	0	0
1057	1	80	0	0
1058	0	96	0	0
1059	0	66	0	0
1060	0	83	0	0
1061	0	74	0	0
1062	0	68	0	0
1063	0	72	0	0
1064	0	85	0	0
1065	0	79	0	0
1066	0	84	0	0
1067	0	87	0	0
1068	0	76	0	0
1069	0	80	0	0
1070	0	93	0	0
1071	0	71	0	0
1072	1	71	0	0
1073	0	96	0	0
1074	0	77	0	0
1075	0	79	0	0
1076	0	88	0	0
1077	0	88	0	0
1078	0	82	0	0
1079	0	83	0	0
1080	1	70	0	0
1081	0	80	0	0
1082	0	80	0	0
1083	0	73	0	0
1084	0	71	0	0
1085	0	84	0	0
1086	1	65	0	0
1087	0	75	0	0
1088	0	69	0	0
1089	0	59	0	0
1090	0	62	0	0
1091	0	66	0	0
1092	0	73	0	0
1093	0	67	0	0
1094	0	59	0	0
1095	0	60	0	0
1096	0	91	0	0
1097	0	76	0	0
1098	0	62	0	0
1099	0	68	0	0
1100	0	63	0	0
1101	0	79	0	0
1102	0	72	0	0
1103	0	70	0	0
1104	0	53	0	0
1105	0	68	0	0
1106	0	75	0	0
1107	0	62	0	0
1108	0	64	0	0
1109	1	59	0	0
1110	0	68	0	0
1111	0	67	0	0
1112	0	70	0	0
1113	0	80	0	0
1114	0	78	0	0
1115	0	70	0	0
1116	0	65	0	0
1117	1	76	0	0
1118	1	51	0	0
1119	0	63	0	0
1120	1	51	0	0
1121	0	69	0	0
1122	0	61	0	0
1123	0	64	0	0
1124	0	69	0	0
1125	1	66	0	0
1126	0	65	0	0
1127	0	57	0	0
1128	0	55	0	0
1129	0	64	0	0
1130	1	67	0	0
1131	0	58	0	0
1132	0	58	0	0
1133	0	64	0	0
1134	0	53	0	0
1135	0	66	0	0
1136	0	63	0	0
1137	0	68	0	0
1138	0	54	0	0
1139	0	67	0	0
1140	0	62	0	0
1141	0	58	0	0
1142	0	67	0	0
1143	0	60	0	0
1144	0	58	0	0
1145	0	52	0	0
1146	0	43	0	0
1147	0	56	0	0
1148	0	38	0	0
1149	0	48	0	0
1150	1	35	0	0
1151	0	45	0	0
1152	1	52	0	0
1153	0	54	0	0
1154	0	56	0	0
