GENERAL$,
31.76,0.02249
31.77,0.02855
31.78,0.03064
31.79,0.02508
31.8,0.01743
31.81,0.01173
31.82,0.00837
31.83,0.00659
31.84,0.00565
31.85,0.0051
31.86,0.00476
31.87,0.00456
31.88,0.00445
31.89,0.00443
31.9,0.00448
31.91,0.00459
31.92,0.00478
31.93,0.00506
31.94,0.00546
31.95,0.006
31.96,0.00674
31.97,0.00778
31.98,0.00927
31.99,0.01164
32,0.01586
32.01,0.02401
32.02,0.03912
32.03,0.063
32.04,0.09016
32.05,0.0994
32.06,0.08009
32.07,0.05441
32.08,0.03693
32.09,0.02977
32.1,0.0316
32.11,0.04059
32.12,0.05229
32.13,0.05536
32.14,0.04479
32.15,0.03154
32.16,0.02241
32.17,0.0181
32.18,0.01789
32.19,0.02159
32.2,0.02949
32.21,0.04021
32.22,0.0468
32.23,0.04159
32.24,0.03113
32.25,0.02317
32.26,0.01952
32.27,0.01985
32.28,0.02356
32.29,0.02945
32.3,0.03394
32.31,0.03328
32.32,0.03082
32.33,0.03107
32.34,0.03649
32.35,0.05059
32.36,0.07972
32.37,0.13072
32.38,0.20107
32.39,0.25546
32.4,0.23656
32.41,0.16959
32.42,0.11133
32.43,0.07909
32.44,0.07189
32.45,0.08562
32.46,0.11414
32.47,0.13864
32.48,0.12887
32.49,0.0938
32.5,0.06186
32.51,0.04191
32.52,0.03267
32.53,0.03141
32.54,0.03662
32.55,0.04679
32.56,0.05595
32.57,0.05323
32.58,0.04096
32.59,0.02966
32.6,0.02307
32.61,0.02119
32.62,0.02332
32.63,0.02853
32.64,0.03407
32.65,0.03447
32.66,0.03004
32.67,0.02635
32.68,0.02635
32.69,0.03177
32.7,0.04544
32.71,0.07086
32.72,0.10777
32.73,0.14061
32.74,0.13711
32.75,0.10261
32.76,0.06942
32.77,0.04977
32.78,0.04389
32.79,0.04973
32.8,0.06465
32.81,0.08106
32.82,0.08247
32.83,0.06724
32.84,0.05179
32.85,0.04446
32.86,0.04776
32.87,0.06447
32.88,0.09821
32.89,0.14753
32.9,0.18986
32.91,0.18198
32.92,0.1341
32.93,0.08914
32.94,0.06247
32.95,0.05411
32.96,0.06122
32.97,0.08025
32.98,0.10092
32.99,0.10091
33,0.07765
33.01,0.05269
33.02,0.03602
33.03,0.02798
33.04,0.02682
33.05,0.03118
33.06,0.03938
33.07,0.04577
33.08,0.04211
33.09,0.03193
33.1,0.02313
33.11,0.01811
33.12,0.01674
33.13,0.01845
33.14,0.02252
33.15,0.02682
33.16,0.02704
33.17,0.02334
33.18,0.02016
33.19,0.01992
33.2,0.02399
33.21,0.03421
33.22,0.05207
33.23,0.07506
33.24,0.08875
33.25,0.07778
33.26,0.05554
33.27,0.03797
33.28,0.02886
33.29,0.02749
33.3,0.03262
33.31,0.04248
33.32,0.05126
33.33,0.04938
33.34,0.03958
33.35,0.03146
33.36,0.0291
33.37,0.03421
33.38,0.04864
33.39,0.07315
33.4,0.10119
33.41,0.11035
33.42,0.08948
33.43,0.06133
33.44,0.0414
33.45,0.03205
33.46,0.03193
33.47,0.03947
33.48,0.05175
33.49,0.05952
33.5,0.05223
33.51,0.03712
33.52,0.02439
33.53,0.01632
33.54,0.01187
33.55,0.00951
33.56,0.00819
33.57,0.00738
33.58,0.00685
33.59,0.00648
33.6,0.00627
33.61,0.00621
33.62,0.00629
33.63,0.00652
33.64,0.00691
33.65,0.0075
33.66,0.00836
33.67,0.00961
33.68,0.01157
33.69,0.01502
33.7,0.02153
33.71,0.03352
33.72,0.05286
33.73,0.07687
33.74,0.09055
33.75,0.079
33.76,0.05645
33.77,0.03878
33.78,0.02962
33.79,0.02824
33.8,0.03345
33.81,0.04368
33.82,0.0537
33.83,0.05371
33.84,0.04492
33.85,0.03763
33.86,0.03731
33.87,0.04688
33.88,0.06897
33.89,0.10319
33.9,0.13651
33.91,0.13798
33.92,0.10593
33.93,0.07146
33.94,0.04901
33.95,0.03965
33.96,0.04145
33.97,0.05251
33.98,0.06861
33.99,0.07687
34,0.06571
34.01,0.04648
34.02,0.03106
34.03,0.02176
34.04,0.01725
34.05,0.01576
34.06,0.01581
34.07,0.01575
34.08,0.01444
34.09,0.01276
34.1,0.01167
34.11,0.01138
34.12,0.01184
34.13,0.01306
34.14,0.015
34.15,0.01749
34.16,0.02015
34.17,0.0236
34.18,0.0299
34.19,0.04246
34.2,0.06657
34.21,0.10769
34.22,0.16439
34.23,0.21131
34.24,0.20232
34.25,0.14976
34.26,0.09985
34.27,0.06931
34.28,0.05819
34.29,0.06353
34.3,0.08248
34.31,0.10788
34.32,0.11873
34.33,0.10046
34.34,0.07293
34.35,0.05367
34.36,0.04695
34.37,0.05259
34.38,0.06847
34.39,0.0867
34.4,0.08899
34.41,0.07052
34.42,0.04887
34.43,0.03389
34.44,0.02668
34.45,0.02616
34.46,0.03123
34.47,0.04013
34.48,0.04677
34.49,0.04262
34.5,0.03131
34.51,0.02105
34.52,0.01423
34.53,0.0103
34.54,0.00813
34.55,0.00686
34.56,0.00603
34.57,0.00546
34.58,0.00506
34.59,0.00479
34.6,0.00462
34.61,0.00454
34.62,0.00456
34.63,0.00469
34.64,0.00495
34.65,0.00539
34.66,0.00618
34.67,0.00763
34.68,0.01043
34.69,0.01559
34.7,0.02388
34.71,0.03419
34.72,0.04028
34.73,0.03556
34.74,0.02566
34.75,0.01759
34.76,0.01307
34.77,0.01183
34.78,0.01334
34.79,0.01709
34.8,0.02155
34.81,0.02269
34.82,0.01895
34.83,0.0143
34.84,0.01147
34.85,0.01109
34.86,0.01302
34.87,0.01647
34.88,0.01886
34.89,0.01711
34.9,0.01298
34.91,0.00944
34.92,0.00737
34.93,0.00665
34.94,0.00709
34.95,0.00849
34.96,0.01033
34.97,0.01111
34.98,0.00984
34.99,0.00794
35,0.00667
35.01,0.00635
35.02,0.0069
35.03,0.00805
35.04,0.00897
35.05,0.00866
35.06,0.0076
35.07,0.00677
35.08,0.00648
35.09,0.00672
35.1,0.00746
35.11,0.00871
35.12,0.01039
35.13,0.01222
35.14,0.01418
35.15,0.01748
35.16,0.02418
35.17,0.03692
35.18,0.05784
35.19,0.08488
35.2,0.10355
35.21,0.09474
35.22,0.0696
35.23,0.04774
35.24,0.03496
35.25,0.03085
35.26,0.0341
35.27,0.04366
35.28,0.05672
35.29,0.06445
35.3,0.05956
35.31,0.05114
35.32,0.04976
35.33,0.06045
35.34,0.08488
35.35,0.11813
35.36,0.13862
35.37,0.12289
35.38,0.08861
35.39,0.05992
35.4,0.04322
35.41,0.03764
35.42,0.0414
35.43,0.05307
35.44,0.06862
35.45,0.07588
35.46,0.06561
35.47,0.04917
35.48,0.03772
35.49,0.03415
35.5,0.03778
35.51,0.04531
35.52,0.0487
35.53,0.04194
35.54,0.03138
35.55,0.02322
35.56,0.0188
35.57,0.01773
35.58,0.01957
35.59,0.02389
35.6,0.02947
35.61,0.03271
35.62,0.03201
35.63,0.03219
35.64,0.03827
35.65,0.05347
35.66,0.07838
35.67,0.10547
35.68,0.11275
35.69,0.09163
35.7,0.06388
35.71,0.04376
35.72,0.03341
35.73,0.03155
35.74,0.03692
35.75,0.04818
35.76,0.0606
35.77,0.06294
35.78,0.05231
35.79,0.04026
35.8,0.03406
35.81,0.03522
35.82,0.04234
35.83,0.04992
35.84,0.04849
35.85,0.03832
35.86,0.02798
35.87,0.02125
35.88,0.01835
35.89,0.01873
35.9,0.02202
35.91,0.02766
35.92,0.03344
35.93,0.03543
35.94,0.03512
35.95,0.03885
35.96,0.05141
35.97,0.07516
35.98,0.10648
35.99,0.12662
36,0.11368
36.01,0.08235
36.02,0.05529
36.03,0.03893
36.04,0.03266
36.05,0.03483
36.06,0.04424
36.07,0.05814
36.08,0.06702
36.09,0.05974
36.1,0.04318
36.11,0.0285
36.12,0.01872
36.13,0.01304
36.14,0.00987
36.15,0.00801
36.16,0.00682
36.17,0.00598
36.18,0.00538
36.19,0.00495
36.2,0.00465
36.21,0.00446
36.22,0.00438
36.23,0.00443
36.24,0.00464
36.25,0.00516
36.26,0.00624
36.27,0.0083
36.28,0.01172
36.29,0.01625
36.3,0.01972
36.31,0.01872
36.32,0.01448
36.33,0.01046
36.34,0.00793
36.35,0.00686
36.36,0.00703
36.37,0.00829
36.38,0.01036
36.39,0.01223
36.4,0.01217
36.41,0.01059
36.42,0.00946
36.43,0.00975
36.44,0.01152
36.45,0.01394
36.46,0.01474
36.47,0.01282
36.48,0.01019
36.49,0.00833
36.5,0.00752
36.51,0.00767
36.52,0.00868
36.53,0.01052
36.54,0.013
36.55,0.01543
36.56,0.01773
36.57,0.02208
36.58,0.03124
36.59,0.04698
36.6,0.06771
36.61,0.0826
36.62,0.07662
36.63,0.05691
36.64,0.03883
36.65,0.02749
36.66,0.0227
36.67,0.02341
36.68,0.02891
36.69,0.03802
36.7,0.04611
36.71,0.04514
36.72,0.03654
36.73,0.0287
36.74,0.02541
36.75,0.02662
36.76,0.02964
36.77,0.02928
36.78,0.02426
36.79,0.01871
36.8,0.01496
36.81,0.0133
36.82,0.01349
36.83,0.01534
36.84,0.01878
36.85,0.02333
36.86,0.02757
36.87,0.03163
36.88,0.03982
36.89,0.05681
36.9,0.0846
36.91,0.11738
36.92,0.1328
36.93,0.11378
36.94,0.08087
36.95,0.05436
36.96,0.03885
36.97,0.03324
36.98,0.0359
36.99,0.04579
37,0.06034
37.01,0.07032
37.02,0.06388
37.03,0.04695
37.04,0.03134
37.05,0.02071
37.06,0.01444
37.07,0.01094
37.08,0.00894
37.09,0.00771
37.1,0.00691
37.11,0.0064
37.12,0.00612
37.13,0.00603
37.14,0.00615
37.15,0.00653
37.16,0.0073
37.17,0.00876
37.18,0.01157
37.19,0.01675
37.2,0.02527
37.21,0.03681
37.22,0.04669
37.23,0.0459
37.24,0.03552
37.25,0.02461
37.26,0.01718
37.27,0.01348
37.28,0.01293
37.29,0.01507
37.3,0.01948
37.31,0.02453
37.32,0.0259
37.33,0.02157
37.34,0.01562
37.35,0.01108
37.36,0.00837
37.37,0.00695
37.38,0.00604
37.39,0.00522
37.4,0.00456
37.41,0.00412
37.42,0.00389
37.43,0.00384
37.44,0.00395
37.45,0.00422
37.46,0.00464
37.47,0.00519
37.48,0.00595
37.49,0.00732
37.5,0.00975
37.51,0.01334
37.52,0.01709
37.53,0.0182
37.54,0.01566
37.55,0.01229
37.56,0.00993
37.57,0.00891
37.58,0.0091
37.59,0.01042
37.6,0.01285
37.61,0.0163
37.62,0.02019
37.63,0.02432
37.64,0.03128
37.65,0.04448
37.66,0.06497
37.67,0.08714
37.68,0.09409
37.69,0.07799
37.7,0.05513
37.71,0.03762
37.72,0.02769
37.73,0.02438
37.74,0.02663
37.75,0.03382
37.76,0.04434
37.77,0.05213
37.78,0.04903
37.79,0.0388
37.8,0.03008
37.81,0.02579
37.82,0.02481
37.83,0.02351
37.84,0.01979
37.85,0.01559
37.86,0.01254
37.87,0.01093
37.88,0.01057
37.89,0.01133
37.9,0.01318
37.91,0.01607
37.92,0.01952
37.93,0.0231
37.94,0.02873
37.95,0.0394
37.96,0.05602
37.97,0.0738
37.98,0.07886
37.99,0.06545
38,0.04693
38.01,0.03289
38.02,0.02504
38.03,0.02262
38.04,0.02481
38.05,0.0312
38.06,0.04074
38.07,0.04907
38.08,0.05005
38.09,0.04717
38.1,0.04868
38.11,0.05726
38.12,0.06816
38.13,0.0689
38.14,0.05568
38.15,0.03962
38.16,0.02773
38.17,0.02101
38.18,0.01869
38.19,0.02008
38.2,0.02476
38.21,0.03164
38.22,0.03664
38.23,0.03424
38.24,0.02674
38.25,0.01979
38.26,0.01533
38.27,0.01293
38.28,0.01135
38.29,0.00996
38.3,0.00895
38.31,0.00846
38.32,0.00847
38.33,0.00896
38.34,0.00996
38.35,0.01161
38.36,0.01422
38.37,0.01836
38.38,0.02532
38.39,0.03742
38.4,0.05679
38.41,0.08204
38.42,0.10172
38.43,0.09753
38.44,0.07451
38.45,0.05136
38.46,0.03566
38.47,0.02772
38.48,0.02623
38.49,0.03031
38.5,0.03932
38.51,0.05076
38.52,0.05669
38.53,0.05027
38.54,0.03825
38.55,0.02853
38.56,0.02283
38.57,0.01953
38.58,0.0164
38.59,0.01336
38.6,0.0111
38.61,0.00978
38.62,0.00927
38.63,0.00947
38.64,0.01037
38.65,0.01204
38.66,0.01456
38.67,0.01799
38.68,0.02313
38.69,0.03188
38.7,0.04511
38.71,0.05952
38.72,0.06467
38.73,0.05499
38.74,0.04037
38.75,0.0289
38.76,0.0223
38.77,0.02005
38.78,0.02149
38.79,0.02636
38.8,0.03428
38.81,0.04301
38.82,0.04789
38.83,0.04971
38.84,0.05537
38.85,0.06739
38.86,0.07934
38.87,0.07746
38.88,0.06138
38.89,0.04399
38.9,0.03176
38.91,0.02531
38.92,0.02376
38.93,0.02646
38.94,0.03319
38.95,0.04313
38.96,0.05253
38.97,0.0565
38.98,0.05899
38.99,0.06745
39,0.08177
39.01,0.09043
39.02,0.08039
39.03,0.05964
39.04,0.04128
39.05,0.02933
39.06,0.02343
39.07,0.02251
39.08,0.02591
39.09,0.03313
39.1,0.04197
39.11,0.04586
39.12,0.03993
39.13,0.02989
39.14,0.02164
39.15,0.01632
39.16,0.01283
39.17,0.01008
39.18,0.00796
39.19,0.00647
39.2,0.0055
39.21,0.0049
39.22,0.0046
39.23,0.00455
39.24,0.00472
39.25,0.00496
39.26,0.00499
39.27,0.00483
39.28,0.00479
39.29,0.00501
39.3,0.00516
39.31,0.0048
39.32,0.00409
39.33,0.00344
39.34,0.00299
39.35,0.00275
39.36,0.00268
39.37,0.00275
39.38,0.00295
39.39,0.00322
39.4,0.0034
39.41,0.00328
39.42,0.00299
39.43,0.00274
39.44,0.00258
39.45,0.00252
39.46,0.00254
39.47,0.00261
39.48,0.00271
39.49,0.00285
39.5,0.00304
39.51,0.0033
39.52,0.00366
39.53,0.00419
39.54,0.00506
39.55,0.00653
39.56,0.00897
39.57,0.0126
39.58,0.01697
39.59,0.01985
39.6,0.01867
39.61,0.01503
39.62,0.01171
39.63,0.00971
39.64,0.00902
39.65,0.00948
39.66,0.01103
39.67,0.01378
39.68,0.01775
39.69,0.02251
39.7,0.0278
39.71,0.03541
39.72,0.04645
39.73,0.05693
39.74,0.05748
39.75,0.0471
39.76,0.03501
39.77,0.02637
39.78,0.02193
39.79,0.02116
39.8,0.02364
39.81,0.02943
39.82,0.03868
39.83,0.05041
39.84,0.06209
39.85,0.07554
39.86,0.09621
39.87,0.12093
39.88,0.13081
39.89,0.11231
39.9,0.08217
39.91,0.05722
39.92,0.04165
39.93,0.03457
39.94,0.03448
39.95,0.04068
39.96,0.0527
39.97,0.06781
39.98,0.07731
39.99,0.0746
40,0.06796
40.01,0.06525
40.02,0.06346
40.03,0.05513
40.04,0.04222
40.05,0.03098
40.06,0.02352
40.07,0.0196
40.08,0.01857
40.09,0.02008
40.1,0.02407
40.11,0.0302
40.12,0.03661
40.13,0.04051
40.14,0.04362
40.15,0.04924
40.16,0.05486
40.17,0.05275
40.18,0.04255
40.19,0.03167
40.2,0.02397
40.21,0.01985
40.22,0.0188
40.23,0.02045
40.24,0.02483
40.25,0.03205
40.26,0.04129
40.27,0.05019
40.28,0.05938
40.29,0.07263
40.3,0.08697
40.31,0.08908
40.32,0.07367
40.33,0.05345
40.34,0.03772
40.35,0.02823
40.36,0.02415
40.37,0.02455
40.38,0.02903
40.39,0.03728
40.4,0.04734
40.41,0.05325
40.42,0.05123
40.43,0.04694
40.44,0.04463
40.45,0.04157
40.46,0.03455
40.47,0.02637
40.48,0.02008
40.49,0.01626
40.5,0.01459
40.51,0.01471
40.52,0.01655
40.53,0.02024
40.54,0.02582
40.55,0.03241
40.56,0.03924
40.57,0.04805
40.58,0.05889
40.59,0.06452
40.6,0.05745
40.61,0.04364
40.62,0.03152
40.63,0.02369
40.64,0.01993
40.65,0.01955
40.66,0.02223
40.67,0.02801
40.68,0.03655
40.69,0.04542
40.7,0.05103
40.71,0.05528
40.72,0.0614
40.73,0.06468
40.74,0.05755
40.75,0.04399
40.76,0.03185
40.77,0.0238
40.78,0.01968
40.79,0.01881
40.8,0.02081
40.81,0.02571
40.82,0.03335
40.83,0.04193
40.84,0.04798
40.85,0.0523
40.86,0.05808
40.87,0.06156
40.88,0.05535
40.89,0.04247
40.9,0.03059
40.91,0.02252
40.92,0.01819
40.93,0.01694
40.94,0.01834
40.95,0.02236
40.96,0.02881
40.97,0.03602
40.98,0.04041
40.99,0.04187
41,0.04372
41.01,0.04453
41.02,0.0395
41.03,0.03033
41.04,0.02198
41.05,0.01625
41.06,0.01307
41.07,0.01196
41.08,0.01259
41.09,0.01489
41.1,0.0187
41.11,0.02289
41.12,0.02495
41.13,0.02441
41.14,0.0236
41.15,0.02262
41.16,0.0197
41.17,0.01548
41.18,0.01186
41.19,0.00947
41.2,0.00823
41.21,0.00794
41.22,0.00851
41.23,0.00998
41.24,0.0125
41.25,0.01592
41.26,0.01962
41.27,0.02361
41.28,0.02823
41.29,0.03099
41.3,0.02826
41.31,0.02195
41.32,0.01606
41.33,0.01204
41.34,0.00987
41.35,0.00922
41.36,0.00984
41.37,0.01169
41.38,0.01459
41.39,0.01758
41.4,0.01859
41.41,0.01713
41.42,0.01513
41.43,0.01344
41.44,0.01179
41.45,0.01039
41.46,0.00962
41.47,0.00954
41.48,0.01011
41.49,0.01138
41.5,0.01356
41.51,0.01722
41.52,0.02347
41.53,0.0339
41.54,0.05019
41.55,0.07297
41.56,0.09786
41.57,0.10967
41.58,0.09675
41.59,0.07193
41.6,0.05015
41.61,0.03575
41.62,0.02832
41.63,0.02652
41.64,0.02961
41.65,0.03729
41.66,0.04848
41.67,0.05824
41.68,0.05778
41.69,0.04695
41.7,0.03435
41.71,0.02474
41.72,0.01867
41.73,0.01536
41.74,0.01385
41.75,0.01349
41.76,0.01397
41.77,0.01533
41.78,0.0179
41.79,0.02254
41.8,0.03087
41.81,0.04517
41.82,0.06749
41.83,0.09701
41.84,0.12378
41.85,0.12718
41.86,0.10406
41.87,0.07467
41.88,0.05181
41.89,0.03777
41.9,0.03134
41.91,0.03113
41.92,0.03655
41.93,0.04729
41.94,0.06124
41.95,0.07074
41.96,0.06673
41.97,0.05343
41.98,0.03995
41.99,0.02903
42,0.02087
42.01,0.01537
42.02,0.0119
42.03,0.00977
42.04,0.00852
42.05,0.00789
42.06,0.0078
42.07,0.00824
42.08,0.00911
42.09,0.01007
42.1,0.01079
42.11,0.01137
42.12,0.0114
42.13,0.01021
42.14,0.00841
42.15,0.00688
42.16,0.00589
42.17,0.00542
42.18,0.0054
42.19,0.00581
42.2,0.00673
42.21,0.0083
42.22,0.0106
42.23,0.01337
42.24,0.0164
42.25,0.01917
42.26,0.01962
42.27,0.01685
42.28,0.01308
42.29,0.01009
42.3,0.0083
42.31,0.00758
42.32,0.00779
42.33,0.00892
42.34,0.01113
42.35,0.01459
42.36,0.019
42.37,0.02344
42.38,0.02753
42.39,0.03021
42.4,0.02846
42.41,0.02286
42.42,0.01712
42.43,0.01301
42.44,0.01069
42.45,0.00988
42.46,0.01036
42.47,0.01212
42.48,0.01532
42.49,0.01984
42.5,0.02457
42.51,0.02802
42.52,0.03026
42.53,0.03036
42.54,0.02669
42.55,0.02138
42.56,0.01711
42.57,0.01466
42.58,0.01395
42.59,0.01482
42.6,0.01743
42.61,0.02238
42.62,0.03076
42.63,0.0436
42.64,0.06079
42.65,0.08086
42.66,0.09797
42.67,0.09868
42.68,0.08085
42.69,0.0587
42.7,0.04144
42.71,0.03073
42.72,0.02571
42.73,0.02533
42.74,0.0292
42.75,0.03739
42.76,0.04919
42.77,0.06054
42.78,0.06439
42.79,0.06046
42.8,0.05295
42.81,0.04245
42.82,0.03138
42.83,0.02271
42.84,0.01701
42.85,0.01373
42.86,0.01224
42.87,0.0122
42.88,0.01352
42.89,0.01625
42.9,0.01999
42.91,0.02327
42.92,0.02458
42.93,0.02427
42.94,0.02205
42.95,0.018
42.96,0.01393
42.97,0.01098
42.98,0.00925
42.99,0.00853
43,0.00868
43.01,0.00971
43.02,0.01182
43.03,0.01529
43.04,0.02002
43.05,0.0252
43.06,0.0299
43.07,0.03199
43.08,0.02889
43.09,0.02274
43.1,0.01714
43.11,0.01337
43.12,0.0114
43.13,0.01096
43.14,0.0119
43.15,0.01434
43.16,0.01858
43.17,0.02457
43.18,0.03109
43.19,0.03637
43.2,0.03931
43.21,0.03738
43.22,0.03067
43.23,0.02339
43.24,0.01807
43.25,0.01504
43.26,0.01401
43.27,0.01475
43.28,0.01738
43.29,0.0224
43.3,0.03041
43.31,0.04111
43.32,0.05257
43.33,0.06223
43.34,0.06496
43.35,0.0566
43.36,0.04308
43.37,0.03138
43.38,0.02359
43.39,0.01945
43.4,0.01829
43.41,0.01975
43.42,0.02391
43.43,0.03097
43.44,0.04016
43.45,0.04821
43.46,0.05171
43.47,0.05059
43.48,0.04445
43.49,0.03534
43.5,0.02735
43.51,0.02214
43.52,0.01964
43.53,0.01946
43.54,0.02152
43.55,0.02634
43.56,0.03506
43.57,0.04902
43.58,0.06837
43.59,0.09059
43.6,0.10913
43.61,0.11113
43.62,0.09298
43.63,0.06886
43.64,0.04944
43.65,0.03706
43.66,0.03095
43.67,0.02999
43.68,0.03379
43.69,0.04271
43.7,0.05693
43.71,0.07412
43.72,0.08719
43.73,0.0906
43.74,0.08431
43.75,0.06892
43.76,0.05085
43.77,0.03626
43.78,0.02653
43.79,0.02088
43.8,0.01828
43.81,0.01806
43.82,0.01998
43.83,0.02386
43.84,0.02875
43.85,0.03166
43.86,0.02953
43.87,0.02414
43.88,0.01893
43.89,0.01527
43.9,0.0132
43.91,0.01239
43.92,0.01255
43.93,0.01359
43.94,0.01572
43.95,0.01963
43.96,0.02649
43.97,0.0379
43.98,0.05505
43.99,0.07678
44,0.09525
44.01,0.09637
44.02,0.0793
44.03,0.05804
44.04,0.04126
44.05,0.03061
44.06,0.02531
44.07,0.02436
44.08,0.02734
44.09,0.03427
44.1,0.04474
44.11,0.05576
44.12,0.06034
44.13,0.05507
44.14,0.04456
44.15,0.03338
44.16,0.02427
44.17,0.01807
44.18,0.01432
44.19,0.01229
44.2,0.01147
44.21,0.01164
44.22,0.01284
44.23,0.01524
44.24,0.01877
44.25,0.02273
44.26,0.02577
44.27,0.02631
44.28,0.02366
44.29,0.01984
44.3,0.01689
44.31,0.01545
44.32,0.01555
44.33,0.01727
44.34,0.02103
44.35,0.0279
44.36,0.03946
44.37,0.05719
44.38,0.0807
44.39,0.10491
44.4,0.11692
44.41,0.10566
44.42,0.08088
44.43,0.05742
44.44,0.04072
44.45,0.03086
44.46,0.02655
44.47,0.02676
44.48,0.03117
44.49,0.03967
44.5,0.05095
44.51,0.0598
44.52,0.05847
44.53,0.04769
44.54,0.03506
44.55,0.02488
44.56,0.01794
44.57,0.01368
44.58,0.01123
44.59,0.00994
44.6,0.00945
44.61,0.00973
44.62,0.01091
44.63,0.01324
44.64,0.01678
44.65,0.02091
44.66,0.02366
44.67,0.02262
44.68,0.01869
44.69,0.0146
44.7,0.01167
44.71,0.01007
44.72,0.00967
44.73,0.01044
44.74,0.01256
44.75,0.01646
44.76,0.02253
44.77,0.03039
44.78,0.038
44.79,0.04182
44.8,0.03872
44.81,0.03064
44.82,0.02243
44.83,0.01637
44.84,0.01266
44.85,0.01089
44.86,0.01072
44.87,0.01204
44.88,0.01497
44.89,0.01953
44.9,0.02482
44.91,0.02836
44.92,0.02798
44.93,0.02396
44.94,0.01836
44.95,0.01339
44.96,0.00987
44.97,0.0077
44.98,0.00656
44.99,0.00619
45,0.00648
45.01,0.00747
45.02,0.00914
45.03,0.0112
45.04,0.0127
45.05,0.01268
45.06,0.0111
45.07,0.00879
45.08,0.0067
45.09,0.00521
45.1,0.00428
45.11,0.00377
45.12,0.00358
45.13,0.00363
45.14,0.00392
45.15,0.00441
45.16,0.00495
45.17,0.0052
45.18,0.00494
45.19,0.00445
45.2,0.00407
45.21,0.00389
45.22,0.00393
45.23,0.00418
45.24,0.00468
45.25,0.00552
45.26,0.00694
45.27,0.00932
45.28,0.01305
45.29,0.01835
45.3,0.02456
45.31,0.02893
45.32,0.028
45.33,0.02288
45.34,0.01734
45.35,0.01324
45.36,0.01086
45.37,0.01001
45.38,0.01053
45.39,0.0125
45.4,0.01621
45.41,0.02187
45.42,0.02885
45.43,0.03476
45.44,0.03626
45.45,0.03225
45.46,0.02553
45.47,0.01951
45.48,0.01547
45.49,0.01343
45.5,0.01313
45.51,0.01454
45.52,0.01799
45.53,0.0242
45.54,0.03381
45.55,0.04635
45.56,0.05849
45.57,0.06348
45.58,0.057
45.59,0.04422
45.6,0.03226
45.61,0.02378
45.62,0.01885
45.63,0.01688
45.64,0.01745
45.65,0.02062
45.66,0.02675
45.67,0.03589
45.68,0.04637
45.69,0.05338
45.7,0.05211
45.71,0.04327
45.72,0.03227
45.73,0.0232
45.74,0.01706
45.75,0.01349
45.76,0.01188
45.77,0.01187
45.78,0.01342
45.79,0.01667
45.8,0.02155
45.81,0.02699
45.82,0.03019
45.83,0.02869
45.84,0.02339
45.85,0.01735
45.86,0.01252
45.87,0.00925
45.88,0.00729
45.89,0.00628
45.9,0.006
45.91,0.00633
45.92,0.00725
45.93,0.00857
45.94,0.00966
45.95,0.00949
45.96,0.00803
45.97,0.00626
45.98,0.0048
45.99,0.00379
46,0.00314
46.01,0.00276
46.02,0.00254
46.03,0.00245
46.04,0.00247
46.05,0.00262
46.06,0.00289
46.07,0.00325
46.08,0.0035
46.09,0.00343
46.1,0.00308
46.11,0.00269
46.12,0.0024
46.13,0.00224
46.14,0.00218
46.15,0.00222
46.16,0.00236
46.17,0.00261
46.18,0.00298
46.19,0.00345
46.2,0.00389
46.21,0.00408
46.22,0.00402
46.23,0.00388
46.24,0.00387
46.25,0.00406
46.26,0.00452
46.27,0.00535
46.28,0.00676
46.29,0.00912
46.3,0.01292
46.31,0.01859
46.32,0.02593
46.33,0.03297
46.34,0.0353
46.35,0.03089
46.36,0.02355
46.37,0.01703
46.38,0.01246
46.39,0.00977
46.4,0.00861
46.41,0.00869
46.42,0.00995
46.43,0.01238
46.44,0.01576
46.45,0.01891
46.46,0.01955
46.47,0.01696
46.48,0.01316
46.49,0.00986
46.5,0.00756
46.51,0.00616
46.52,0.00546
46.53,0.00527
46.54,0.00556
46.55,0.00637
46.56,0.0078
46.57,0.00987
46.58,0.0122
46.59,0.01363
46.6,0.01299
46.61,0.01096
46.62,0.00891
46.63,0.00747
46.64,0.00675
46.65,0.00669
46.66,0.00732
46.67,0.00874
46.68,0.01119
46.69,0.01484
46.7,0.01938
46.71,0.02337
46.72,0.02427
46.73,0.02153
46.74,0.01751
46.75,0.01424
46.76,0.0123
46.77,0.01171
46.78,0.01246
46.79,0.01473
46.8,0.01902
46.81,0.02592
46.82,0.03569
46.83,0.04697
46.84,0.05498
46.85,0.05379
46.86,0.04484
46.87,0.03468
46.88,0.02696
46.89,0.02245
46.9,0.02094
46.91,0.02226
46.92,0.02675
46.93,0.03518
46.94,0.04834
46.95,0.06568
46.96,0.08261
46.97,0.08904
46.98,0.0796
46.99,0.06236
47,0.04657
47.01,0.03554
47.02,0.02938
47.03,0.02747
47.04,0.0295
47.05,0.03589
47.06,0.04746
47.07,0.06461
47.08,0.08504
47.09,0.10019
47.1,0.09855
47.11,0.08145
47.12,0.06093
47.13,0.04441
47.14,0.03346
47.15,0.02747
47.16,0.02553
47.17,0.02722
47.18,0.0327
47.19,0.04236
47.2,0.05567
47.21,0.06893
47.22,0.07388
47.23,0.06578
47.24,0.05101
47.25,0.03715
47.26,0.02696
47.27,0.02046
47.28,0.01689
47.29,0.01554
47.3,0.01604
47.31,0.01833
47.32,0.02232
47.33,0.02727
47.34,0.03074
