GENERAL$,
47.69,0.01921
47.7,0.01598
47.71,0.01488
47.72,0.01554
47.73,0.0179
47.74,0.02184
47.75,0.02662
47.76,0.0299
47.77,0.02898
47.78,0.02472
47.79,0.02011
47.8,0.01677
47.81,0.01508
47.82,0.01506
47.83,0.01684
47.84,0.02086
47.85,0.02776
47.86,0.03801
47.87,0.05088
47.88,0.06227
47.89,0.06463
47.9,0.05608
47.91,0.04363
47.92,0.033
47.93,0.02594
47.94,0.0224
47.95,0.02208
47.96,0.025
47.97,0.03162
47.98,0.04248
47.99,0.05722
48,0.07224
48.01,0.07879
48.02,0.07097
48.03,0.05521
48.04,0.04
48.05,0.02862
48.06,0.02122
48.07,0.01702
48.08,0.01522
48.09,0.01535
48.1,0.01723
48.11,0.0207
48.12,0.02498
48.13,0.02779
48.14,0.02643
48.15,0.02167
48.16,0.01639
48.17,0.01213
48.18,0.00915
48.19,0.00721
48.2,0.00602
48.21,0.0053
48.22,0.00489
48.23,0.00468
48.24,0.00462
48.25,0.0046
48.26,0.00451
48.27,0.00434
48.28,0.00419
48.29,0.00415
48.3,0.00427
48.31,0.00462
48.32,0.0053
48.33,0.00648
48.34,0.00835
48.35,0.01105
48.36,0.01438
48.37,0.01727
48.38,0.01784
48.39,0.01571
48.4,0.01262
48.41,0.01001
48.42,0.00831
48.43,0.00754
48.44,0.00762
48.45,0.00862
48.46,0.01065
48.47,0.01387
48.48,0.01814
48.49,0.02241
48.5,0.02425
48.51,0.02221
48.52,0.0181
48.53,0.01425
48.54,0.01156
48.55,0.01017
48.56,0.00999
48.57,0.01104
48.58,0.01345
48.59,0.01741
48.6,0.02283
48.61,0.02857
48.62,0.03171
48.63,0.02991
48.64,0.02502
48.65,0.02019
48.66,0.01693
48.67,0.01557
48.68,0.01622
48.69,0.01916
48.7,0.02493
48.71,0.03414
48.72,0.04677
48.73,0.06052
48.74,0.06876
48.75,0.065
48.76,0.05251
48.77,0.03909
48.78,0.02863
48.79,0.02179
48.8,0.01815
48.81,0.01715
48.82,0.01856
48.83,0.02239
48.84,0.02864
48.85,0.03648
48.86,0.04282
48.87,0.04299
48.88,0.03649
48.89,0.0278
48.9,0.02029
48.91,0.01492
48.92,0.01153
48.93,0.00967
48.94,0.00898
48.95,0.00923
48.96,0.01028
48.97,0.01188
48.98,0.01332
48.99,0.01342
49,0.01189
49.01,0.00977
49.02,0.00795
49.03,0.00676
49.04,0.00624
49.05,0.00641
49.06,0.00731
49.07,0.00906
49.08,0.01168
49.09,0.01481
49.1,0.0172
49.11,0.01709
49.12,0.01452
49.13,0.01125
49.14,0.00849
49.15,0.00658
49.16,0.00545
49.17,0.00496
49.18,0.00503
49.19,0.00564
49.2,0.00679
49.21,0.00839
49.22,0.01
49.23,0.01065
49.24,0.00977
49.25,0.00802
49.26,0.00632
49.27,0.00508
49.28,0.00437
49.29,0.00415
49.3,0.00442
49.31,0.00516
49.32,0.00639
49.33,0.00792
49.34,0.00918
49.35,0.00927
49.36,0.00807
49.37,0.00644
49.38,0.00505
49.39,0.00408
49.4,0.00355
49.41,0.00341
49.42,0.00362
49.43,0.00422
49.44,0.00521
49.45,0.00652
49.46,0.00774
49.47,0.00817
49.48,0.00744
49.49,0.00609
49.5,0.0048
49.51,0.00385
49.52,0.00329
49.53,0.00308
49.54,0.00318
49.55,0.00361
49.56,0.00434
49.57,0.00529
49.58,0.00615
49.59,0.00635
49.6,0.00574
49.61,0.00473
49.62,0.0038
49.63,0.00311
49.64,0.00268
49.65,0.00247
49.66,0.00243
49.67,0.00252
49.68,0.00276
49.69,0.00312
49.7,0.00356
49.71,0.00393
49.72,0.00407
49.73,0.00405
49.74,0.0041
49.75,0.00438
49.76,0.00505
49.77,0.0063
49.78,0.0084
49.79,0.01159
49.8,0.01595
49.81,0.02091
49.82,0.02449
49.83,0.02413
49.84,0.02022
49.85,0.01544
49.86,0.01148
49.87,0.00875
49.88,0.00713
49.89,0.0064
49.9,0.0064
49.91,0.0071
49.92,0.00849
49.93,0.01057
49.94,0.01294
49.95,0.01455
49.96,0.01422
49.97,0.01234
49.98,0.01027
49.99,0.00882
50,0.00827
50.01,0.00871
50.02,0.01028
50.03,0.01307
50.04,0.01701
50.05,0.02135
50.06,0.02405
50.07,0.02306
50.08,0.0193
50.09,0.01518
50.1,0.01199
50.11,0.01004
50.12,0.00926
50.13,0.0096
50.14,0.01106
50.15,0.01377
50.16,0.01772
50.17,0.02236
50.18,0.02598
50.19,0.02649
50.2,0.02368
50.21,0.01951
50.22,0.01589
50.23,0.01365
50.24,0.01299
50.25,0.01401
50.26,0.01685
50.27,0.02166
50.28,0.02823
50.29,0.0351
50.3,0.0389
50.31,0.03698
50.32,0.03101
50.33,0.02444
50.34,0.0193
50.35,0.01615
50.36,0.01499
50.37,0.01574
50.38,0.01847
50.39,0.02327
50.4,0.02989
50.41,0.03691
50.42,0.04111
50.43,0.0399
50.44,0.03434
50.45,0.02773
50.46,0.0225
50.47,0.01954
50.48,0.01905
50.49,0.02118
50.5,0.02615
50.51,0.03406
50.52,0.04417
50.53,0.05338
50.54,0.05636
50.55,0.051
50.56,0.04103
50.57,0.03103
50.58,0.02326
50.59,0.01811
50.6,0.01527
50.61,0.01433
50.62,0.01504
50.63,0.01733
50.64,0.02106
50.65,0.02555
50.66,0.02907
50.67,0.02931
50.68,0.02597
50.69,0.02137
50.7,0.01759
50.71,0.01545
50.72,0.01518
50.73,0.01689
50.74,0.02064
50.75,0.02622
50.76,0.03246
50.77,0.03633
50.78,0.03488
50.79,0.02922
50.8,0.02273
50.81,0.01742
50.82,0.01381
50.83,0.01182
50.84,0.01124
50.85,0.01195
50.86,0.01395
50.87,0.01719
50.88,0.02126
50.89,0.02489
50.9,0.02623
50.91,0.02431
50.92,0.02023
50.93,0.01602
50.94,0.01283
50.95,0.01092
50.96,0.01025
50.97,0.01069
50.98,0.01215
50.99,0.01438
51,0.01671
51.01,0.01793
51.02,0.01738
51.03,0.01563
51.04,0.01377
51.05,0.01264
51.06,0.01267
51.07,0.01418
51.08,0.01753
51.09,0.02305
51.1,0.03084
51.11,0.03989
51.12,0.04686
51.13,0.0473
51.14,0.04117
51.15,0.03256
51.16,0.02479
51.17,0.01916
51.18,0.01579
51.19,0.01444
51.2,0.0149
51.21,0.0171
51.22,0.021
51.23,0.02616
51.24,0.03117
51.25,0.03382
51.26,0.03248
51.27,0.02769
51.28,0.02198
51.29,0.01728
51.3,0.01423
51.31,0.01284
51.32,0.01298
51.33,0.01447
51.34,0.01703
51.35,0.01988
51.36,0.02157
51.37,0.02113
51.38,0.01902
51.39,0.01645
51.4,0.01451
51.41,0.01384
51.42,0.01478
51.43,0.01765
51.44,0.02276
51.45,0.03016
51.46,0.03893
51.47,0.04594
51.48,0.04684
51.49,0.04119
51.5,0.03268
51.51,0.02455
51.52,0.01828
51.53,0.01407
51.54,0.01163
51.55,0.01063
51.56,0.01086
51.57,0.01229
51.58,0.0149
51.59,0.01839
51.6,0.02167
51.61,0.02264
51.62,0.02027
51.63,0.01615
51.64,0.01218
51.65,0.00908
51.66,0.00693
51.67,0.00555
51.68,0.0047
51.69,0.0042
51.7,0.0039
51.71,0.00365
51.72,0.00343
51.73,0.00325
51.74,0.00315
51.75,0.00319
51.76,0.00338
51.77,0.0038
51.78,0.00454
51.79,0.00567
51.8,0.0072
51.81,0.00891
51.82,0.0101
51.83,0.00998
51.84,0.00869
51.85,0.00711
51.86,0.0058
51.87,0.00495
51.88,0.00461
51.89,0.00476
51.9,0.00542
51.91,0.00662
51.92,0.0083
51.93,0.01016
51.94,0.01145
51.95,0.01156
51.96,0.01055
51.97,0.00886
51.98,0.00714
51.99,0.00581
52,0.00502
52.01,0.00477
52.02,0.00501
52.03,0.00572
52.04,0.00676
52.05,0.00785
52.06,0.00848
52.07,0.0084
52.08,0.00765
52.09,0.00656
52.1,0.00556
52.11,0.00492
52.12,0.00475
52.13,0.00506
52.14,0.00587
52.15,0.00709
52.16,0.00848
52.17,0.00942
52.18,0.0094
52.19,0.00859
52.2,0.00747
52.21,0.00645
52.22,0.00586
52.23,0.00582
52.24,0.00643
52.25,0.00776
52.26,0.00982
52.27,0.01239
52.28,0.01469
52.29,0.01552
52.3,0.0145
52.31,0.01243
52.32,0.01017
52.33,0.00832
52.34,0.00717
52.35,0.00679
52.36,0.00719
52.37,0.00836
52.38,0.01022
52.39,0.01246
52.4,0.01427
52.41,0.01482
52.42,0.01402
52.43,0.01222
52.44,0.01008
52.45,0.00827
52.46,0.00713
52.47,0.0067
52.48,0.00699
52.49,0.00792
52.5,0.00936
52.51,0.01088
52.52,0.01182
52.53,0.01186
52.54,0.01113
52.55,0.00998
52.56,0.00898
52.57,0.00861
52.58,0.00915
52.59,0.01079
52.6,0.01362
52.61,0.0175
52.62,0.0216
52.63,0.02402
52.64,0.02319
52.65,0.01991
52.66,0.01591
52.67,0.01228
52.68,0.00952
52.69,0.0077
52.7,0.0067
52.71,0.00637
52.72,0.00664
52.73,0.00751
52.74,0.00897
52.75,0.01087
52.76,0.01266
52.77,0.01334
52.78,0.01252
52.79,0.01104
52.8,0.00989
52.81,0.00959
52.82,0.01033
52.83,0.01215
52.84,0.01484
52.85,0.0176
52.86,0.01888
52.87,0.01766
52.88,0.0149
52.89,0.01212
52.9,0.01011
52.91,0.00908
52.92,0.00907
52.93,0.01013
52.94,0.0123
52.95,0.01559
52.96,0.01959
52.97,0.02307
52.98,0.02439
52.99,0.02324
53,0.02045
53.01,0.01685
53.02,0.01342
53.03,0.01085
53.04,0.00933
53.05,0.00883
53.06,0.00925
53.07,0.01045
53.08,0.01211
53.09,0.01366
53.1,0.01455
53.11,0.01448
53.12,0.01319
53.13,0.01112
53.14,0.00911
53.15,0.00763
53.16,0.00679
53.17,0.00654
53.18,0.0068
53.19,0.00741
53.2,0.00809
53.21,0.00856
53.22,0.00876
53.23,0.00873
53.24,0.00863
53.25,0.00886
53.26,0.00983
53.27,0.01187
53.28,0.01525
53.29,0.02002
53.3,0.02564
53.31,0.03025
53.32,0.03109
53.33,0.02763
53.34,0.02229
53.35,0.01719
53.36,0.01318
53.37,0.01041
53.38,0.00875
53.39,0.008
53.4,0.00801
53.41,0.00877
53.42,0.01029
53.43,0.01254
53.44,0.01521
53.45,0.01734
53.46,0.01759
53.47,0.01588
53.48,0.01356
53.49,0.01177
53.5,0.01096
53.51,0.01122
53.52,0.01241
53.53,0.01407
53.54,0.01521
53.55,0.01483
53.56,0.01313
53.57,0.01117
53.58,0.00966
53.59,0.00883
53.6,0.00875
53.61,0.00946
53.62,0.011
53.63,0.01337
53.64,0.01637
53.65,0.01927
53.66,0.02091
53.67,0.02091
53.68,0.01994
53.69,0.0186
53.7,0.01752
53.71,0.01756
53.72,0.01934
53.73,0.0233
53.74,0.0296
53.75,0.03782
53.76,0.04599
53.77,0.05018
53.78,0.04792
53.79,0.04147
53.8,0.03408
53.81,0.02748
53.82,0.02255
53.83,0.01967
53.84,0.01878
53.85,0.01976
53.86,0.02244
53.87,0.02646
53.88,0.0309
53.89,0.03468
53.9,0.03725
53.91,0.03791
53.92,0.03619
53.93,0.03377
53.94,0.03306
53.95,0.03562
53.96,0.04217
53.97,0.05264
53.98,0.06537
53.99,0.0755
54,0.07659
54.01,0.06805
54.02,0.05552
54.03,0.04351
54.04,0.03383
54.05,0.02709
54.06,0.02322
54.07,0.02188
54.08,0.02279
54.09,0.02573
54.1,0.03029
54.11,0.03564
54.12,0.0408
54.13,0.04428
54.14,0.04355
54.15,0.03813
54.16,0.03086
54.17,0.02439
54.18,0.01972
54.19,0.0169
54.2,0.01563
54.21,0.0154
54.22,0.01559
54.23,0.0157
54.24,0.0157
54.25,0.01561
54.26,0.01551
54.27,0.0159
54.28,0.01744
54.29,0.02067
54.3,0.02588
54.31,0.03292
54.32,0.04049
54.33,0.04534
54.34,0.04428
54.35,0.03829
54.36,0.03095
54.37,0.02445
54.38,0.01954
54.39,0.01636
54.4,0.01476
54.41,0.01454
54.42,0.01557
54.43,0.0177
54.44,0.02068
54.45,0.02406
54.46,0.02738
54.47,0.0297
54.48,0.02964
54.49,0.02738
54.5,0.02485
54.51,0.02369
54.52,0.02461
54.53,0.02767
54.54,0.03224
54.55,0.0365
54.56,0.03778
54.57,0.03531
54.58,0.03124
54.59,0.02765
54.6,0.02562
54.61,0.02583
54.62,0.02882
54.63,0.03504
54.64,0.04463
54.65,0.05679
54.66,0.06847
54.67,0.07409
54.68,0.07082
54.69,0.06211
54.7,0.05199
54.71,0.04208
54.72,0.03356
54.73,0.0274
54.74,0.02376
54.75,0.02247
54.76,0.02328
54.77,0.02591
54.78,0.02993
54.79,0.03478
54.8,0.03962
54.81,0.04241
54.82,0.04126
54.83,0.0374
54.84,0.03389
54.85,0.03277
54.86,0.03469
54.87,0.03937
54.88,0.04513
54.89,0.0485
54.9,0.04646
54.91,0.04021
54.92,0.03308
54.93,0.02707
54.94,0.02285
54.95,0.02067
54.96,0.02058
54.97,0.02251
54.98,0.02627
54.99,0.03121
55,0.03575
55.01,0.03816
55.02,0.03844
55.03,0.03725
55.04,0.03418
55.05,0.02941
55.06,0.02456
55.07,0.02103
55.08,0.01931
55.09,0.01933
55.1,0.02064
55.11,0.02228
55.12,0.02311
55.13,0.02291
55.14,0.02201
55.15,0.02021
55.16,0.01738
55.17,0.01426
55.18,0.0116
55.19,0.00968
55.2,0.00849
55.21,0.00797
55.22,0.00802
55.23,0.00856
55.24,0.00947
55.25,0.01047
55.26,0.01108
55.27,0.01107
55.28,0.01089
55.29,0.01115
55.3,0.01221
55.31,0.01416
55.32,0.01667
55.33,0.0188
55.34,0.01917
55.35,0.01747
55.36,0.01491
55.37,0.01266
55.38,0.01125
55.39,0.01085
55.4,0.01154
55.41,0.01335
55.42,0.01626
55.43,0.01994
55.44,0.02345
55.45,0.02525
55.46,0.02483
55.47,0.02325
55.48,0.02132
55.49,0.01918
55.5,0.01728
55.51,0.01636
55.52,0.01684
55.53,0.0188
55.54,0.0219
55.55,0.02514
55.56,0.02686
55.57,0.02636
55.58,0.02459
55.59,0.02237
55.6,0.01969
55.61,0.0169
55.62,0.01472
55.63,0.0136
55.64,0.01361
55.65,0.0146
55.66,0.0161
55.67,0.01735
55.68,0.01796
55.69,0.01816
55.7,0.018
55.71,0.01707
55.72,0.0156
55.73,0.01445
55.74,0.01423
55.75,0.01515
55.76,0.01701
55.77,0.01905
55.78,0.01999
55.79,0.01918
55.8,0.01735
55.81,0.01536
55.82,0.01344
55.83,0.01172
55.84,0.01053
55.85,0.01008
55.86,0.01041
55.87,0.01141
55.88,0.01274
55.89,0.01384
55.9,0.01437
55.91,0.01457
55.92,0.01456
55.93,0.01405
55.94,0.01312
55.95,0.01239
55.96,0.0124
55.97,0.01335
55.98,0.01508
55.99,0.01695
56,0.01787
56.01,0.01725
56.02,0.01573
56.03,0.01412
56.04,0.01268
56.05,0.01151
56.06,0.01089
56.07,0.01104
56.08,0.01201
56.09,0.01367
56.1,0.01558
56.11,0.01696
56.12,0.01743
56.13,0.01744
56.14,0.01746
56.15,0.01749
56.16,0.0177
56.17,0.01882
56.18,0.02149
56.19,0.02597
56.2,0.03179
56.21,0.03726
56.22,0.03945
56.23,0.03697
56.24,0.03179
56.25,0.02635
56.26,0.0216
56.27,0.01773
56.28,0.01496
56.29,0.01341
56.3,0.01303
56.31,0.01369
56.32,0.01512
56.33,0.01696
56.34,0.01898
56.35,0.02113
56.36,0.02281
56.37,0.02279
56.38,0.02077
56.39,0.01801
56.4,0.01578
56.41,0.01459
56.42,0.01439
56.43,0.01462
56.44,0.01447
56.45,0.01356
56.46,0.0123
56.47,0.01116
56.48,0.01026
56.49,0.00965
56.5,0.00953
56.51,0.01008
56.52,0.01134
56.53,0.01311
56.54,0.01479
56.55,0.01552
56.56,0.01502
56.57,0.01395
56.58,0.01286
56.59,0.0118
56.6,0.01079
56.61,0.01014
56.62,0.01014
56.63,0.01086
56.64,0.01213
56.65,0.01344
56.66,0.01411
56.67,0.01396
56.68,0.01352
56.69,0.01308
56.7,0.01252
56.71,0.01188
56.72,0.01159
56.73,0.01205
56.74,0.01336
56.75,0.01523
56.76,0.01685
56.77,0.01719
56.78,0.01615
56.79,0.01458
56.8,0.01306
56.81,0.01161
56.82,0.01025
56.83,0.00925
56.84,0.00884
56.85,0.00906
56.86,0.00975
56.87,0.01054
56.88,0.01099
56.89,0.01107
56.9,0.01106
56.91,0.01087
56.92,0.01014
56.93,0.00882
56.94,0.00735
56.95,0.00612
56.96,0.00524
56.97,0.00474
56.98,0.00458
56.99,0.00473
57,0.00513
57.01,0.00571
57.02,0.00632
57.03,0.00681
57.04,0.00727
57.05,0.008
57.06,0.00923
57.07,0.01093
57.08,0.01271
57.09,0.01366
57.1,0.01306
57.11,0.01125
57.12,0.00917
57.13,0.00741
57.14,0.00616
57.15,0.00542
57.16,0.00513
57.17,0.00524
57.18,0.00566
57.19,0.00632
57.2,0.00705
57.21,0.00776
57.22,0.00853
57.23,0.00936
57.24,0.00999
57.25,0.01012
57.26,0.00993
57.27,0.00995
57.28,0.0105
57.29,0.01155
57.3,0.01265
57.31,0.01301
57.32,0.01222
57.33,0.01079
57.34,0.00939
57.35,0.0083
57.36,0.00757
57.37,0.00724
57.38,0.00736
57.39,0.00794
57.4,0.00888
57.41,0.00994
57.42,0.01076
57.43,0.01126
57.44,0.01175
57.45,0.01246
57.46,0.01331
57.47,0.01426
57.48,0.01571
57.49,0.01815
57.5,0.02171
57.51,0.02587
57.52,0.02905
57.53,0.02933
57.54,0.02665
57.55,0.02283
57.56,0.01942
57.57,0.01694
57.58,0.01548
57.59,0.01515
57.6,0.01604
57.61,0.01804
57.62,0.02067
57.63,0.02294
57.64,0.02389
57.65,0.02373
57.66,0.02341
57.67,0.02311
57.68,0.02218
57.69,0.02037
57.7,0.01845
57.71,0.01725
57.72,0.01705
57.73,0.01753
57.74,0.01795
57.75,0.01773
57.76,0.0171
57.77,0.01657
57.78,0.01614
57.79,0.0154
57.8,0.01429
57.81,0.01329
57.82,0.01284
57.83,0.01303
57.84,0.01361
57.85,0.01413
57.86,0.01437
57.87,0.01462
57.88,0.01527
57.89,0.01641
57.9,0.01799
57.91,0.02032
57.92,0.02393
57.93,0.02905
57.94,0.03504
57.95,0.03984
57.96,0.04064
57.97,0.0369
57.98,0.031
57.99,0.0253
58,0.0207
58.01,0.0172
58.02,0.01473
58.03,0.01331
58.04,0.01286
58.05,0.01329
58.06,0.01442
58.07,0.01611
58.08,0.01841
58.09,0.02131
58.1,0.02428
58.11,0.02609
58.12,0.02603
58.13,0.02499
58.14,0.02442
58.15,0.02491
58.16,0.02601
58.17,0.02635
58.18,0.02481
58.19,0.02191
58.2,0.01898
58.21,0.01687
58.22,0.01584
58.23,0.01599
58.24,0.0174
58.25,0.02009
58.26,0.02369
58.27,0.02713
58.28,0.02876
58.29,0.02784
58.3,0.02553
58.31,0.02321
58.32,0.02117
58.33,0.01895
58.34,0.0164
58.35,0.01402
58.36,0.01228
58.37,0.01131
58.38,0.01105
58.39,0.01137
58.4,0.01224
58.41,0.01362
58.42,0.01526
58.43,0.01649
58.44,0.01665
58.45,0.01595
58.46,0.01523
58.47,0.01502
58.48,0.01526
58.49,0.01533
58.5,0.0146
58.51,0.01321
58.52,0.01184
58.53,0.01097
58.54,0.0108
58.55,0.01142
58.56,0.01293
58.57,0.01536
58.58,0.01846
58.59,0.0214
58.6,0.02279
58.61,0.02183
58.62,0.01942
58.63,0.01684
58.64,0.01465
58.65,0.01271
58.66,0.01084
58.67,0.00918
58.68,0.00793
58.69,0.00721
58.7,0.00701
58.71,0.00736
58.72,0.00823
58.73,0.00957
58.74,0.01114
58.75,0.01238
58.76,0.01264
58.77,0.01191
58.78,0.01083
58.79,0.00997
58.8,0.00943
58.81,0.00894
58.82,0.00819
58.83,0.0072
58.84,0.00622
58.85,0.00547
58.86,0.00501
58.87,0.00486
58.88,0.005
58.89,0.00542
58.9,0.00604
58.91,0.00671
58.92,0.00718
58.93,0.00733
58.94,0.00735
58.95,0.0075
58.96,0.00789
58.97,0.00847
58.98,0.00924
58.99,0.01035
59,0.01192
59.01,0.01377
59.02,0.01529
59.03,0.01565
59.04,0.01477
59.05,0.01343
59.06,0.01239
59.07,0.01196
59.08,0.0122
59.09,0.01314
59.1,0.0149
59.11,0.01739
59.12,0.02012
59.13,0.02198
59.14,0.0221
59.15,0.02092
59.16,0.01965
59.17,0.01903
59.18,0.01911
59.19,0.01973
59.2,0.02105
59.21,0.02341
59.22,0.02664
59.23,0.02967
59.24,0.03074
59.25,0.02912
59.26,0.02604
59.27,0.02306
59.28,0.02069
59.29,0.01857
59.3,0.01632
59.31,0.01414
59.32,0.01245
59.33,0.01145
59.34,0.01108
59.35,0.01124
59.36,0.01189
59.37,0.01309
59.38,0.01463
59.39,0.01585
59.4,0.0159
59.41,0.01465
59.42,0.01283
59.43,0.01117
59.44,0.00989
59.45,0.00885
59.46,0.00785
59.47,0.00695
59.48,0.00627
59.49,0.00587
59.5,0.00569
59.51,0.0057
59.52,0.00589
59.53,0.00631
59.54,0.00687
59.55,0.00736
59.56,0.00744
59.57,0.00709
59.58,0.00659
59.59,0.00623
59.6,0.00608
59.61,0.00611
59.62,0.00629
59.63,0.00667
59.64,0.00729
59.65,0.008
59.66,0.00842
59.67,0.00826
59.68,0.00766
59.69,0.00701
59.7,0.0065
59.71,0.0061
59.72,0.00566
59.73,0.00514
59.74,0.00467
59.75,0.00435
59.76,0.00425
59.77,0.00438
59.78,0.00477
59.79,0.00545
59.8,0.00643
59.81,0.00771
59.82,0.00919
59.83,0.01086
59.84,0.01286
59.85,0.01528
59.86,0.0177
59.87,0.01907
59.88,0.0184
59.89,0.01598
59.9,0.01298
59.91,0.01028
59.92,0.00819
59.93,0.00673
59.94,0.00584
59.95,0.0054
59.96,0.00534
59.97,0.0056
59.98,0.00616
59.99,0.00706
60,0.00836
60.01,0.01005
60.02,0.01195
60.03,0.0136
60.04,0.01459
60.05,0.01514
60.06,0.01574
60.07,0.01646
60.08,0.01669
60.09,0.01571
60.1,0.01362
60.11,0.01121
60.12,0.0091
60.13,0.0075
60.14,0.00641
60.15,0.00576
60.16,0.00547
60.17,0.0055
60.18,0.00576
60.19,0.0062
60.2,0.00681
60.21,0.0077
60.22,0.00894
60.23,0.01049
60.24,0.01206
60.25,0.0134
60.26,0.01457
60.27,0.0159
60.28,0.01731
60.29,0.01803
60.3,0.01722
60.31,0.015
60.32,0.01232
60.33,0.0099
60.34,0.00801
60.35,0.00662
60.36,0.00565
60.37,0.00502
60.38,0.00469
60.39,0.00466
60.4,0.00493
60.41,0.00551
60.42,0.00644
60.43,0.00768
60.44,0.00907
60.45,0.01024
60.46,0.01075
60.47,0.01063
60.48,0.01028
60.49,0.00997
60.5,0.00954
60.51,0.00871
60.52,0.00751
60.53,0.00626
60.54,0.00521
60.55,0.00443
60.56,0.00392
60.57,0.00365
60.58,0.00357
60.59,0.00363
60.6,0.00379
60.61,0.00396
60.62,0.00415
60.63,0.0044
60.64,0.00477
60.65,0.00526
60.66,0.00572
60.67,0.00602
60.68,0.00614
60.69,0.00624
60.7,0.00637
60.71,0.00644
60.72,0.00633
60.73,0.00611
60.74,0.00598
60.75,0.00614
60.76,0.00666
60.77,0.00761
60.78,0.00901
60.79,0.01082
60.8,0.01285
60.81,0.01451
60.82,0.01499
60.83,0.01411
60.84,0.01252
60.85,0.01099
60.86,0.00991
60.87,0.00931
60.88,0.00912
60.89,0.00928
60.9,0.00977
60.91,0.01047
60.92,0.01114
60.93,0.01159
60.94,0.01201
60.95,0.01277
60.96,0.0141
60.97,0.01595
60.98,0.01807
60.99,0.0203
61,0.02275
61.01,0.02538
61.02,0.02735
61.03,0.02752
61.04,0.0258
61.05,0.02344
61.06,0.02173
61.07,0.02131
61.08,0.02239
61.09,0.02492
61.1,0.02882
61.11,0.0337
61.12,0.03831
61.13,0.04054
61.14,0.03919
61.15,0.03555
61.16,0.03177
61.17,0.02909
61.18,0.02758
61.19,0.02664
61.2,0.02579
61.21,0.02521
61.22,0.02512
61.23,0.02526
61.24,0.02518
61.25,0.02505
61.26,0.02558
61.27,0.02728
61.28,0.03005
61.29,0.03312
61.3,0.03563
61.31,0.03759
61.32,0.03946
61.33,0.04074
61.34,0.03992
61.35,0.03639
61.36,0.0315
61.37,0.02697
61.38,0.02365
61.39,0.02152
61.4,0.0202
61.41,0.01939
61.42,0.01907
61.43,0.01917
61.44,0.01932
61.45,0.0192
61.46,0.01904
61.47,0.01939
61.48,0.02051
61.49,0.0221
61.5,0.02333
61.51,0.02346
61.52,0.02264
61.53,0.02154
61.54,0.02033
61.55,0.01873
61.56,0.01675
61.57,0.01484
61.58,0.01346
61.59,0.0127
61.6,0.01237
61.61,0.01215
61.62,0.01191
61.63,0.01174
61.64,0.01163
61.65,0.01141
61.66,0.01096
61.67,0.01049
61.68,0.01029
61.69,0.0105
61.7,0.011
61.71,0.01155
61.72,0.01192
61.73,0.01218
61.74,0.01241
61.75,0.01246
61.76,0.01209
61.77,0.01146
61.78,0.01097
61.79,0.01094
61.8,0.01149
61.81,0.01259
61.82,0.01413
61.83,0.01601
61.84,0.01805
61.85,0.01964
61.86,0.02
61.87,0.01903
61.88,0.0176
61.89,0.01659
61.9,0.01651
61.91,0.01745
61.92,0.0193
61.93,0.0219
61.94,0.02498
61.95,0.02772
61.96,0.02875
61.97,0.02733
61.98,0.02436
61.99,0.02127
62,0.01888
62.01,0.01724
62.02,0.01592
62.03,0.01445
62.04,0.01282
62.05,0.01139
62.06,0.01044
62.07,0.01013
62.08,0.0105
62.09,0.01159
62.1,0.01332
62.11,0.01545
62.12,0.01742
62.13,0.01851
62.14,0.01858
62.15,0.01804
62.16,0.01715
62.17,0.01575
62.18,0.01389
62.19,0.01198
62.2,0.01048
62.21,0.00957
62.22,0.00931
62.23,0.00969
62.24,0.01063
62.25,0.01194
62.26,0.01322
62.27,0.01391
62.28,0.01377
62.29,0.01321
62.3,0.01285
62.31,0.01309
62.32,0.01402
62.33,0.01548
62.34,0.01727
62.35,0.0192
62.36,0.02096
62.37,0.02175
62.38,0.02091
62.39,0.0188
62.4,0.01646
62.41,0.01458
62.42,0.01337
62.43,0.01264
62.44,0.01205
62.45,0.01145
62.46,0.01091
62.47,0.01052
62.48,0.01029
62.49,0.01029
62.5,0.01069
62.51,0.01166
62.52,0.01315
62.53,0.01492
62.54,0.01648
62.55,0.0175
62.56,0.01803
62.57,0.01807
62.58,0.01729
62.59,0.01559
62.6,0.0135
62.61,0.01162
62.62,0.01027
62.63,0.0095
62.64,0.00922
62.65,0.00929
62.66,0.0096
62.67,0.01003
62.68,0.01035
62.69,0.01045
62.7,0.01053
62.71,0.01093
62.72,0.01186
62.73,0.01335
62.74,0.01524
62.75,0.0172
62.76,0.01903
62.77,0.02055
62.78,0.02121
62.79,0.02045
62.8,0.01857
62.81,0.01652
62.82,0.01502
62.83,0.01441
62.84,0.01469
62.85,0.01571
62.86,0.01725
62.87,0.01896
62.88,0.02022
62.89,0.02028
62.9,0.01917
62.91,0.01771
62.92,0.0167
62.93,0.01647
62.94,0.01693
62.95,0.01764
62.96,0.01817
62.97,0.0184
62.98,0.0183
62.99,0.0176
63,0.01626
63.01,0.01477
63.02,0.01366
63.03,0.01316
63.04,0.01319
63.05,0.01332
63.06,0.01311
63.07,0.01244
63.08,0.01152
63.09,0.01055
63.1,0.0096
63.11,0.00882
63.12,0.0084
63.13,0.00838
63.14,0.00871
63.15,0.00914
63.16,0.00937
63.17,0.00922
63.18,0.00882
63.19,0.00827
63.2,0.00761
63.21,0.00696
63.22,0.0065
63.23,0.00636
63.24,0.00658
63.25,0.00712
63.26,0.00789
63.27,0.00876
63.28,0.00958
