Chan	Prompt	Decay	Fit	Residuals
660	2	727	736.4426	-0.3322887
661	0	750	732.9863	0.5889932
662	2	720	729.5464	-0.3376525
663	2	740	726.1228	0.4838136
664	1	730	722.7155	0.2557909
665	1	732	719.3243	0.444458
666	1	735	715.9492	0.6665568
667	0	681	712.5903	-1.150495
668	1	749	709.2473	1.377154
669	4	760	705.9201	1.859176
670	0	727	702.6087	0.8583366
671	1	701	699.3132	6.050664E-02
672	0	757	696.0333	2.1003
673	1	717	692.7689	0.8589275
674	0	711	689.5201	0.7647751
675	1	720	686.2866	1.192431
676	0	723	683.0687	1.409275
677	0	719	679.8659	1.385171
678	0	700	676.6783	0.8371787
679	1	663	673.5059	-0.3880334
680	1	692	670.3486	0.7819253
681	1	672	667.2063	0.1758062
682	2	628	664.079	-1.370994
683	1	667	660.9664	0.2221463
684	1	653	657.8687	-0.1812635
685	1	640	654.7857	-0.5563091
686	2	624	651.7173	-1.056785
687	0	712	648.6636	2.253378
688	1	707	645.6243	2.191716
689	1	632	642.5995	-0.4014408
690	1	650	639.5891	0.3885371
691	3	675	636.593	1.405268
692	1	679	633.611	1.655588
693	2	670	630.6433	1.445642
694	3	627	627.6897	-2.623025E-02
695	0	638	624.7501	0.4993446
696	2	614	621.8244	-0.3008572
697	1	653	618.9127	1.269081
698	0	638	616.0148	0.8285476
699	1	628	613.1307	0.5650313
700	1	591	610.2603	-0.7555265
701	2	642	607.4034	1.299561
702	1	574	604.5602	-1.217234
703	2	590	601.7305	-0.4605641
704	0	575	598.9143	-0.9516557
705	2	613	596.1114	0.649941
706	1	617	593.3219	0.9081295
707	1	555	590.5456	-1.440934
708	0	553	587.7825	-1.412661
709	0	595	585.0325	0.3896187
710	0	627	582.2956	1.700177
711	1	592	579.5717	0.4870986
712	0	601	576.8607	0.9386398
713	1	585	574.1626	0.4273967
714	0	558	571.4774	-0.5448058
715	0	590	568.8049	0.8321633
716	2	565	566.145	-4.598522E-02
717	2	537	563.4979	-1.092819
718	0	635	560.8632	2.800869
719	1	586	558.2412	1.093751
720	1	571	555.6316	0.613813
721	1	577	553.0344	0.9519659
722	2	534	550.4496	-0.6803973
723	2	577	547.877	1.156832
724	0	501	545.3166	-1.895084
725	3	522	542.7684	-0.8692852
726	0	537	540.2323	-0.1333058
727	0	545	537.7082	0.2984137
728	2	514	535.1962	-0.8943719
729	2	517	532.6961	-0.6602872
730	2	545	530.2079	0.60536
731	3	507	527.7314	-0.8810397
732	0	528	525.2668	0.1137191
733	1	568	522.8139	1.809706
734	1	513	520.3726	-0.3114029
735	1	527	517.9429	0.3772131
736	3	508	515.5248	-0.3194603
737	2	502	513.1182	-0.4749479
738	3	524	510.723	0.5546172
739	0	528	508.3392	0.8180324
740	2	469	505.9667	-1.636101
741	0	522	503.6055	0.7699227
742	0	533	501.2556	1.314317
743	0	458	498.9167	-1.833438
744	0	481	496.589	-0.6809302
745	1	514	494.2723	0.8324059
746	1	486	491.9667	-0.2592258
747	0	462	489.672	-1.234356
748	2	467	487.3883	-0.9043697
749	0	473	485.1153	-0.5338413
750	1	517	482.8532	1.436452
751	3	443	480.6018	-1.714351
752	1	500	478.3611	0.9262952
753	1	452	476.131	-1.088735
754	0	437	473.9116	-1.694862
755	2	464	471.7028	-0.3428223
756	0	436	469.5043	-1.540244
757	0	494	467.3164	1.149454
758	1	464	465.1389	-5.068638E-02
759	1	491	462.9716	1.211224
760	0	457	460.8148	-0.1711302
761	0	445	458.6681	-0.6217001
762	0	467	456.5316	0.4643483
763	2	448	454.4053	-0.2903332
764	0	479	452.2891	1.16927
765	1	491	450.183	1.763876
766	2	420	448.0868	-1.316535
767	3	447	446.0006	4.535043E-02
768	0	469	443.9243	1.109817
769	0	455	441.8579	0.590902
770	0	441	439.8014	5.477739E-02
771	2	482	437.7545	1.930556
772	2	442	435.7174	0.2867729
773	0	445	433.69	0.5144396
774	0	443	431.6722	0.5164577
775	0	414	429.6641	-0.7397436
776	1	446	427.6654	0.8329851
777	1	454	425.6762	1.274969
778	0	429	423.6965	0.2458688
779	1	440	421.7262	0.8360919
780	0	441	419.7654	0.9704149
781	0	452	417.8137	1.542403
782	1	459	415.8714	1.930358
783	0	420	413.9383	0.2841364
784	0	441	412.0143	1.324635
785	0	410	410.0995	-4.724994E-03
786	1	422	408.1939	0.6455489
787	1	397	406.2972	-0.4487333
788	1	453	404.4096	2.189763
789	1	404	402.531	0.0702622
790	0	435	400.6613	1.580489
791	2	399	398.8004	9.609379E-03
792	1	408	396.9484	0.5258896
793	0	405	395.1052	0.4726515
794	0	416	393.2708	1.070716
795	0	440	391.445	2.221567
796	1	387	389.628	-0.1285328
797	1	385	387.8196	-0.1382729
798	0	395	386.0198	0.4345689
799	0	374	384.2285	-0.5092087
800	1	365	382.4457	-0.8795444
801	0	400	380.6715	0.9292558
802	0	386	378.9056	0.3474427
803	0	435	377.1482	2.662713
804	1	384	375.399	0.4223624
805	1	380	373.6583	0.3131166
806	1	330	371.9257	-2.227023
807	1	351	370.2014	-0.9878799
808	0	354	368.4853	-0.7419661
809	0	374	366.7774	0.3595658
810	1	374	365.0775	0.4441888
811	0	338	363.3858	-1.331835
812	0	365	361.7021	0.1662676
813	0	324	360.0264	-1.931916
814	0	365	358.3586	0.3348322
815	2	350	356.6988	-0.3451511
816	3	318	355.0468	-2.005942
817	1	352	353.4028	-7.206387E-02
818	1	338	351.7665	-0.7222429
819	0	354	350.138	0.1978206
820	0	358	348.5172	0.4829053
821	0	344	346.9041	-0.1509804
822	0	357	345.2988	0.5967446
823	0	328	343.701	-0.8366377
824	0	364	342.1108	1.105136
825	0	342	340.5282	7.674731E-02
826	0	357	338.9531	0.920364
827	0	355	337.3855	0.9009311
828	1	337	335.8253	6.172288E-02
829	0	344	334.2726	0.5057098
830	1	335	332.7272	0.1197911
831	0	301	331.1892	-1.681722
832	0	347	329.6584	0.8975075
833	0	350	328.135	1.126582
834	0	371	326.6187	2.21869
835	0	378	325.1097	2.618562
836	0	313	323.6079	-0.5791021
837	0	320	322.1132	-0.1140505
838	0	297	320.6256	-1.32522
839	0	315	319.1451	-0.2255412
840	0	308	317.6716	-0.5324016
841	0	335	316.2051	0.9906139
842	0	307	314.7455	-0.4270933
843	0	324	313.2929	0.5741668
844	0	302	311.8473	-0.5476131
845	0	330	310.4084	1.040672
846	0	326	308.9764	0.9099872
847	1	287	307.5513	-1.173348
848	2	302	306.1328	-0.2298303
849	1	305	304.7212	1.542574E-02
850	0	286	303.3162	-0.9904304
851	2	299	301.9179	-0.1631079
852	1	298	300.5263	-0.1414593
853	0	280	299.1412	-1.106865
854	0	278	297.7628	-1.147045
855	2	292	296.3909	-0.2484664
856	0	301	295.0255	0.3328137
857	1	288	293.6666	-0.3229479
858	0	291	292.3142	-7.449859E-02
