No.,Pos. [°2Th.],Iobs [cts],Icalc [cts],Iback [cts],CT [s],ESD
1325,38.4339,-23.1958, , ,195.2635,84.3715
1326,38.4599,58.2220, , ,195.2635,84.9219
1327,38.4859,58.4412, , ,195.2635,84.9923
1328,38.5119,86.3519, , ,195.2635,85.2253
1329,38.5379,34.9638, , ,195.2635,84.9924
1330,38.5639,173.9349, , ,195.2635,85.8745
1331,38.5899,182.2102, , ,195.2635,85.9910
1332,38.6159,105.9603, , ,195.2635,85.6152
1333,38.6419,45.0089, , ,195.2635,85.3274
1334,38.6679,84.6373, , ,195.2635,85.5414
1335,38.6939,18.5012, , ,195.2635,85.1360
1336,38.7199,37.6946, , ,195.2635,85.2307
1337,38.7459,65.1628, , ,195.2635,85.3738
1338,38.7719,144.9103, , ,195.2635,85.8218
1339,38.7979,169.6990, , ,195.2635,85.9483
1340,38.8239,256.2443, , ,195.2635,86.4327
1341,38.8499,291.6710, , ,195.2635,86.6197
1342,38.8759,373.4303, , ,195.2635,87.0728
1343,38.9019,368.6901, , ,195.2635,87.0281
1344,38.9279,462.9045, , ,195.2635,87.5502
1345,38.9539,519.1523, , ,195.2635,87.8535
1346,38.9799,511.1975, , ,195.2635,87.7908
1347,39.0059,548.1547, , ,195.2635,87.9837
1348,39.0319,435.6087, , ,195.2635,87.3243
1349,39.0579,324.2340, , ,195.2635,86.6666
1350,39.0839,292.8275, , ,195.2635,86.4675
1351,39.1099,264.2690, , ,195.2635,86.2845
1352,39.1359,257.3930, , ,195.2635,86.1411
1353,39.1619,204.7021, , ,195.2635,85.7306
1354,39.1879,169.1431, , ,195.2635,85.4184
1355,39.2139,110.2502, , ,195.2635,84.9680
1356,39.2399,46.0939, , ,195.2635,84.4840
1357,39.2659,-5.8471, , ,195.2635,84.0698
1358,39.2919,-40.8673, , ,195.2635,83.7547
1359,39.3179,16.7973, , ,195.2635,83.9920
1360,39.3439,44.0595, , ,195.2635,84.0480
1361,39.3699,-41.1694, , ,195.2635,83.6311
1362,39.3959,-57.1257, , ,195.2635,83.6273
1363,39.4219,-79.4023, , ,195.2635,83.5857
1364,39.4479,-101.2652, , ,195.2635,83.5466
1365,39.4739,-96.3022, , ,195.2635,83.6679
1366,39.4999,-110.5631, , ,195.2635,83.6742
1367,39.5259,-78.7146, , ,195.2635,83.9556
1368,39.5519,-107.0818, , ,195.2635,83.8779
1369,39.5779,-158.7055, , ,195.2635,83.6613
1370,39.6039,-227.9867, , ,195.2635,83.3382
1371,39.6299,-200.3818, , ,195.2635,83.5953
1372,39.6559,-22.7532, , ,195.2635,84.7415
1373,39.6819,26.4062, , ,195.2635,85.1212
1374,39.7079,48.9057, , ,195.2635,85.3430
1375,39.7339,158.0367, , ,195.2635,86.0691
1376,39.7599,199.0592, , ,195.2635,86.3958
1377,39.7859,285.7300, , ,195.2635,86.9841
1378,39.8119,369.0856, , ,195.2635,87.5495
1379,39.8379,295.2789, , ,195.2635,87.2148
1380,39.8639,189.7988, , ,195.2635,86.6964
1381,39.8899,232.9096, , ,195.2635,87.0328
1382,39.9159,184.3345, , ,195.2635,86.8415
1383,39.9419,84.5294, , ,195.2635,86.3537
1384,39.9679,7.6617, , ,195.2635,85.9075
