No.,Pos. [°2Th.],Iobs [cts],Icalc [cts],Iback [cts],CT [s],ESD
544,18.1279,4.2754, , ,195.2635,120.2661
545,18.1539,34.8346, , ,195.2635,120.3733
546,18.1799,46.7352, , ,195.2635,120.4029
547,18.2059,-5.2745, , ,195.2635,120.1668
548,18.2319,-60.8291, , ,195.2635,119.9155
549,18.2579,32.6796, , ,195.2635,120.2849
550,18.2839,252.6169, , ,195.2635,121.1760
551,18.3099,272.0450, , ,195.2635,121.2364
552,18.3359,142.5788, , ,195.2635,120.6815
553,18.3619,258.7066, , ,195.2635,121.1420
554,18.3879,399.3900, , ,195.2635,121.7016
555,18.4139,245.6078, , ,195.2635,121.0484
556,18.4399,18.5491, , ,195.2635,120.0870
557,18.4659,18.8670, , ,195.2635,120.0684
558,18.4919,42.5103, , ,195.2635,120.1469
559,18.5179,-25.3882, , ,195.2635,119.8441
560,18.5439,3.4614, , ,195.2635,120.0195
561,18.5699,42.9181, , ,195.2635,120.2388
562,18.5959,-45.1788, , ,195.2635,119.9270
563,18.6219,-68.8781, , ,195.2635,119.8833
564,18.6479,109.6455, , ,195.2635,120.6804
565,18.6739,86.1238, , ,195.2635,120.6377
566,18.6999,-21.8627, , ,195.2635,120.2443
567,18.7259,76.5328, , ,195.2635,120.7075
568,18.7519,222.0799, , ,195.2635,121.3634
569,18.7779,174.8323, , ,195.2635,121.1675
570,18.8039,167.4638, , ,195.2635,121.1359
571,18.8299,364.3165, , ,195.2635,121.9446
572,18.8559,629.5903, , ,195.2635,123.0263
573,18.8819,789.4214, , ,195.2635,123.6731
574,18.9079,961.8099, , ,195.2635,124.3670
575,18.9339,952.2185, , ,195.2635,124.3273
576,18.9599,725.8857, , ,195.2635,123.4126
577,18.9859,543.2633, , ,195.2635,122.6693
578,19.0119,421.0789, , ,195.2635,122.1691
579,19.0379,124.0848, , ,195.2635,120.9464
580,19.0639,23.4284, , ,195.2635,120.5284
581,19.0899,-37.2893, , ,195.2635,120.2751
582,19.1159,-105.6149, , ,195.2635,119.9896
583,19.1419,-145.5762, , ,195.2635,119.8218
584,19.1679,-94.5951, , ,195.2635,120.0332
585,19.1939,-6.9264, , ,195.2635,120.3966
586,19.2199,-40.8728, , ,195.2635,120.2544
587,19.2459,87.9572, , ,195.2635,120.7691
588,19.2719,67.1469, , ,195.2635,120.6631
589,19.2979,-3.8105, , ,195.2635,120.3489
590,19.3239,47.9100, , ,195.2635,120.5438
591,19.3499,151.9485, , ,195.2635,120.9548
592,19.3759,2.8568, , ,195.2635,120.3170
593,19.4019,182.2823, , ,195.2635,121.0406
594,19.4279,317.3921, , ,195.2635,121.5778
595,19.4539,143.5097, , ,195.2635,120.8408
596,19.4799,15.2055, , ,195.2635,120.2889
597,19.5059,202.3138, , ,195.2635,121.0444
598,19.5319,58.8580, , ,195.2635,120.4306
599,19.5579,224.4298, , ,195.2635,121.0963
600,19.5839,274.0367, , ,195.2635,121.2813
601,19.6099,43.1160, , ,195.2635,120.3056
602,19.6359,-123.2955, , ,195.2635,119.5921
603,19.6619,150.1700, , ,195.2635,120.7102
604,19.6879,58.7138, , ,195.2635,120.3109
605,19.7139,-113.0579, , ,195.2635,119.6711
606,19.7399,21.3923, , ,195.2635,120.3073
607,19.7659,-103.7563, , ,195.2635,119.8620
608,19.7919,60.5184, , ,195.2635,120.6209
609,19.8179,289.5702, , ,195.2635,121.6416
610,19.8439,135.2146, , ,195.2635,121.0807
611,19.8699,221.5960, , ,195.2635,121.5119
612,19.8959,374.7273, , ,195.2635,122.2150
613,19.9219,99.6346, , ,195.2635,121.1595
614,19.9479,186.4034, , ,195.2635,121.5920
615,19.9739,92.8881, , ,195.2635,121.2820
616,19.9999,47.7866, , ,195.2635,121.1712
617,20.0259,263.7862, , ,195.2635,122.1338
618,20.0519,136.0056, , ,195.2635,121.6845
619,20.0779,60.3816, , ,195.2635,121.4484
620,20.1039,63.1536, , ,195.2635,121.5348
621,20.1299,90.2437, , ,195.2635,121.7211
622,20.1559,-18.5694, , ,195.2635,121.3484
623,20.1819,-38.1112, , ,195.2635,121.2951
624,20.2079,-22.5527, , ,195.2635,121.3864
625,20.2339,3.4722, , ,195.2635,121.5208
626,20.2599,134.5977, , ,195.2635,122.0862
627,20.2859,66.5250, , ,195.2635,121.8342
628,20.3119,13.0798, , ,195.2635,121.6419
629,20.3379,-123.1688, , ,195.2635,121.1078
630,20.3639,-23.9992, , ,195.2635,121.5438
631,20.3899,36.0273, , ,195.2635,121.8176
632,20.4159,270.2898, , ,195.2635,122.7664
633,20.4419,346.3960, , ,195.2635,123.0671
634,20.4679,338.4049, , ,195.2635,123.0257
635,20.4939,458.1210, , ,195.2635,123.5024
636,20.5199,572.0322, , ,195.2635,123.9539
637,20.5459,557.8369, , ,195.2635,123.8877
638,20.5719,480.8718, , ,195.2635,123.5678
639,20.5979,402.5267, , ,195.2635,123.2415
640,20.6239,400.6091, , ,195.2635,123.2248
641,20.6499,228.1010, , ,195.2635,122.5139
642,20.6759,110.8183, , ,195.2635,122.0253
643,20.7019,61.7857, , ,195.2635,121.8152
644,20.7279,24.6871, , ,195.2635,121.6539
645,20.7539,5.1462, , ,195.2635,121.5645
646,20.7799,16.5639, , ,195.2635,121.6024
647,20.8059,-77.9641, , ,195.2635,121.2041
648,20.8319,20.7134, , ,195.2635,121.6014
649,20.8579,-21.0589, , ,195.2635,121.4205
650,20.8839,61.1781, , ,195.2635,121.6879
651,20.9099,159.1131, , ,195.2635,122.0191
652,20.9359,362.6467, , ,195.2635,122.7802
653,20.9619,570.2340, , ,195.2635,123.5530
654,20.9879,682.2036, , ,195.2635,123.9358
655,21.0139,921.7884, , ,195.2635,124.8297
656,21.0399,1055.3450, , ,195.2635,125.2948
657,21.0659,1097.8970, , ,195.2635,125.3959
658,21.0919,947.0676, , ,195.2635,124.7240
659,21.1179,628.6179, , ,195.2635,123.3710
660,21.1439,387.7810, , ,195.2635,122.3206
661,21.1699,275.6698, , ,195.2635,121.7908
662,21.1959,274.1640, , ,195.2635,121.7139
663,21.2219,124.0322, , ,195.2635,121.0245
664,21.2479,-8.9592, , ,195.2635,120.4023
665,21.2739,-24.8452, , ,195.2635,120.2647
666,21.2999,-75.2396, , ,195.2635,119.9833
667,21.3259,-4.5369, , ,195.2635,120.2059
668,21.3519,82.6106, , ,195.2635,120.5287
669,21.3779,117.9680, , ,195.2635,120.6361
670,21.4039,65.9513, , ,195.2635,120.3811
671,21.4299,150.2079, , ,195.2635,120.6915
672,21.4559,138.3687, , ,195.2635,120.6033
673,21.4819,130.8570, , ,195.2635,120.5329
674,21.5079,282.1845, , ,195.2635,121.1201
675,21.5339,390.7604, , ,195.2635,121.5286
676,21.5599,461.5422, , ,195.2635,121.7807
677,21.5859,376.8614, , ,195.2635,121.3936
678,21.6119,336.3703, , ,195.2635,121.1878
679,21.6379,239.0804, , ,195.2635,120.7466
680,21.6639,206.2478, , ,195.2635,120.5714
681,21.6899,-25.6875, , ,195.2635,119.5663
682,21.7159,-18.2065, , ,195.2635,119.5580
683,21.7419,45.3827, , ,195.2635,119.7843
684,21.7679,-30.8071, , ,195.2635,119.4263
685,21.7939,33.1191, , ,195.2635,119.6542
686,21.8199,-16.8324, , ,195.2635,119.4048
687,21.8459,12.3903, , ,195.2635,119.4866
688,21.8719,33.1014, , ,195.2635,119.5328
689,21.8979,33.2729, , ,195.2635,119.4931
690,21.9239,10.1052, , ,195.2635,119.3557
691,21.9499,62.4111, , ,195.2635,119.5341
692,21.9759,164.4662, , ,195.2635,119.9200
693,22.0019,167.4799, , ,195.2635,119.8922
694,22.0279,85.0575, , ,195.2635,119.5076
695,22.0539,1.4481, , ,195.2635,119.1167
696,22.0799,109.0926, , ,195.2635,119.5272
697,22.1059,13.2536, , ,195.2635,119.0851
698,22.1319,-14.1475, , ,195.2635,118.9293
699,22.1579,132.9196, , ,195.2635,119.5056
700,22.1839,17.8662, , ,195.2635,118.9826
701,22.2099,49.6384, , ,195.2635,119.0755
702,22.2359,-59.5356, , ,195.2635,118.5754
703,22.2619,14.2209, , ,195.2635,118.8454
704,22.2879,-7.8242, , ,195.2635,118.7699
705,22.3139,112.3531, , ,195.2635,119.2920
706,22.3399,-94.2847, , ,195.2635,118.4401
707,22.3659,76.9234, , ,195.2635,119.1779
708,22.3919,159.4914, , ,195.2635,119.5410
709,22.4179,330.3189, , ,195.2635,120.2705
710,22.4439,399.2552, , ,195.2635,120.5738
711,22.4699,689.0263, , ,195.2635,121.7864
712,22.4959,543.6430, , ,195.2635,121.2050
713,22.5219,559.6239, , ,195.2635,121.2878
714,22.5479,502.0671, , ,195.2635,121.0673
715,22.5739,392.8503, , ,195.2635,120.6324
716,22.5999,224.6630, , ,195.2635,119.9504
717,22.6259,251.4210, , ,195.2635,120.0790
718,22.6519,84.2803, , ,195.2635,119.3983
719,22.6779,93.4419, , ,195.2635,119.4538
720,22.7039,153.2540, , ,195.2635,119.7211
721,22.7299,-61.6387, , ,195.2635,118.8375
722,22.7559,-46.2688, , ,195.2635,118.8718
723,22.7819,-57.1386, , ,195.2635,118.7957
724,22.8079,-110.1672, , ,195.2635,118.5418
725,22.8339,-30.1629, , ,195.2635,118.8484
726,22.8599,7.6209, , ,195.2635,118.9769
727,22.8859,18.9811, , ,195.2635,118.9943
728,22.9119,71.5168, , ,195.2635,119.1846
729,22.9379,30.4750, , ,195.2635,118.9819
730,22.9639,-67.5464, , ,195.2635,118.5388
731,22.9899,96.3154, , ,195.2635,119.1977
732,23.0159,115.7121, , ,195.2635,119.2488
733,23.0419,133.8604, , ,195.2635,119.2946
734,23.0679,-6.8507, , ,195.2635,118.6729
735,23.0939,-63.5456, , ,195.2635,118.4033
736,23.1199,-28.2545, , ,195.2635,118.5218
737,23.1459,-186.6696, , ,195.2635,117.8209
738,23.1719,-101.1831, , ,195.2635,118.1526
739,23.1979,48.5566, , ,195.2635,118.7542
740,23.2239,150.4563, , ,195.2635,119.1629
741,23.2499,65.7105, , ,195.2635,118.7871
742,23.2759,36.4869, , ,195.2635,118.6444
743,23.3019,207.7874, , ,195.2635,119.3445
744,23.3279,425.4091, , ,195.2635,120.2334
745,23.3539,441.0341, , ,195.2635,120.2790
746,23.3799,502.2625, , ,195.2635,120.5139
747,23.4059,714.2635, , ,195.2635,121.3710
748,23.4319,939.5409, , ,195.2635,122.2765
749,23.4579,884.3952, , ,195.2635,121.9989
750,23.4839,659.9927, , ,195.2635,121.0234
751,23.5099,589.8025, , ,195.2635,120.6806
752,23.5359,483.2643, , ,195.2635,120.1857
753,23.5619,310.3367, , ,195.2635,119.4111
754,23.5879,196.5558, , ,195.2635,118.8804
755,23.6139,152.8657, , ,195.2635,118.6432
756,23.6399,63.0816, , ,195.2635,118.2106
757,23.6659,29.4103, , ,195.2635,118.0144
758,23.6919,22.9070, , ,195.2635,117.9332
759,23.7179,-31.6640, , ,195.2635,117.6478
760,23.7439,19.6912, , ,195.2635,117.8121
761,23.7699,-59.8565, , ,195.2635,117.4201
762,23.7959,-138.5075, , ,195.2635,117.0306
763,23.8219,-81.1828, , ,195.2635,117.2212
764,23.8479,-4.0080, , ,195.2635,117.4961
765,23.8739,81.4856, , ,195.2635,117.8056
766,23.8999,-40.3554, , ,195.2635,117.2333
767,23.9259,-36.2112, , ,195.2635,117.1988
768,23.9519,-7.0726, , ,195.2635,117.2710
769,23.9779,-76.5877, , ,195.2635,116.9220
770,24.0039,-27.2291, , ,195.2635,117.0807
771,24.0299,-50.9102, , ,195.2635,116.9272
772,24.0559,-14.1970, , ,195.2635,117.0319
773,24.0819,33.7874, , ,195.2635,117.1846
774,24.1079,-20.4815, , ,195.2635,116.9006
775,24.1339,69.8083, , ,195.2635,117.2340
776,24.1599,77.9862, , ,195.2635,117.2167
777,24.1859,83.1550, , ,195.2635,117.1866
778,24.2119,27.8315, , ,195.2635,116.8981
779,24.2379,-39.7245, , ,195.2635,116.5564
780,24.2639,-39.6723, , ,195.2635,116.5041
781,24.2899,45.4369, , ,195.2635,116.8165
782,24.3159,81.7718, , ,195.2635,116.9197
783,24.3419,9.6387, , ,195.2635,116.5584
784,24.3679,-58.8046, , ,195.2635,116.2119
785,24.3939,-46.1369, , ,195.2635,116.2807
786,24.4199,136.1410, , ,195.2635,117.0761
787,24.4459,-78.6880, , ,195.2635,116.1693
788,24.4719,62.4782, , ,195.2635,116.7896
789,24.4979,146.3733, , ,195.2635,117.1625
790,24.5239,-11.9468, , ,195.2635,116.4992
791,24.5499,-26.6413, , ,195.2635,116.4504
792,24.5759,50.7776, , ,195.2635,116.7966
793,24.6019,22.6607, , ,195.2635,116.6904
794,24.6279,-11.6709, , ,195.2635,116.5485
795,24.6539,-42.2544, , ,195.2635,116.4225
796,24.6799,79.7750, , ,195.2635,116.9506
797,24.7059,86.3632, , ,195.2635,116.9840
798,24.7319,127.2174, , ,195.2635,117.1637
799,24.7579,254.0250, , ,195.2635,117.7088
800,24.7839,328.9986, , ,195.2635,118.0320
801,24.8099,326.1981, , ,195.2635,118.0253
802,24.8359,51.3622, , ,195.2635,116.8604
803,24.8619,-2.3638, , ,195.2635,116.6356
804,24.8879,102.7438, , ,195.2635,117.0905
805,24.9139,81.2736, , ,195.2635,117.0040
806,24.9399,-67.9146, , ,195.2635,116.3700
807,24.9659,7.4816, , ,195.2635,116.6987
808,24.9919,-190.1550, , ,195.2635,115.8541
809,25.0179,-79.6958, , ,195.2635,116.3351
810,25.0439,-122.1187, , ,195.2635,116.1579
811,25.0699,82.1147, , ,195.2635,117.0389
812,25.0959,39.1251, , ,195.2635,116.8342
813,25.1219,89.8653, , ,195.2635,117.0303
814,25.1479,74.8527, , ,195.2635,116.9452
815,25.1739,-58.0470, , ,195.2635,116.3546
816,25.1999,214.5834, , ,195.2635,117.4995
817,25.2259,136.2079, , ,195.2635,117.1447
818,25.2519,137.3796, , ,195.2635,117.1288
819,25.2779,-108.4355, , ,195.2635,116.0537
820,25.3039,-20.1400, , ,195.2635,116.4125
821,25.3299,107.7688, , ,195.2635,116.8779
822,25.3559,-94.5793, , ,195.2635,115.9256
823,25.3819,47.3542, , ,195.2635,116.4532
824,25.4079,-17.1973, , ,195.2635,116.0925
825,25.4339,-164.5861, , ,195.2635,115.3722
826,25.4599,-183.1390, , ,195.2635,115.2079
827,25.4859,-153.1811, , ,195.2635,115.2540
828,25.5119,-145.7683, , ,195.2635,115.2023
829,25.5379,101.5700, , ,195.2635,116.1877
830,25.5639,50.2568, , ,195.2635,115.9139
831,25.5899,95.9540, , ,195.2635,116.0582
832,25.6159,146.5100, , ,195.2635,116.2232
833,25.6419,112.5803, , ,195.2635,116.0245
834,25.6679,82.0314, , ,195.2635,115.8401
835,25.6939,80.7150, , ,195.2635,115.7816
836,25.7199,68.2385, , ,195.2635,115.6749
837,25.7459,52.1322, , ,195.2635,115.5524
838,25.7719,33.2809, , ,195.2635,115.4179
839,25.7979,-103.6789, , ,195.2635,114.8897
840,25.8239,-60.2846, , ,195.2635,115.1450
841,25.8499,26.9547, , ,195.2635,115.5896
842,25.8759,37.4494, , ,195.2635,115.7013
843,25.9019,-17.4652, , ,195.2635,115.5301
844,25.9279,72.0661, , ,195.2635,115.9830
845,25.9539,63.6897, , ,195.2635,116.0130
846,25.9799,94.3693, , ,195.2635,116.2112
847,26.0059,2.5686, , ,195.2635,115.8817
848,26.0319,-96.3653, , ,195.2635,115.4858
849,26.0579,-64.7558, , ,195.2635,115.6543
850,26.0839,-29.7369, , ,195.2635,115.8372
851,26.1099,9.6076, , ,195.2635,116.0385
852,26.1359,-12.4428, , ,195.2635,115.9751
853,26.1619,-98.2871, , ,195.2635,115.6361
854,26.1879,-75.2646, , ,195.2635,115.7673
855,26.2139,17.7720, , ,195.2635,116.2000
856,26.2399,-4.7289, , ,195.2635,116.1347
857,26.2659,-12.6212, , ,195.2635,116.1246
858,26.2919,96.5447, , ,195.2635,116.6176
859,26.3179,69.6986, , ,195.2635,116.5262
860,26.3439,8.1683, , ,195.2635,116.2858
861,26.3699,46.5603, , ,195.2635,116.4746
862,26.3959,169.2010, , ,195.2635,117.0236
863,26.4219,193.8153, , ,195.2635,117.1525
864,26.4479,47.1972, , ,195.2635,116.5489
865,26.4739,21.4297, , ,195.2635,116.4621
866,26.4999,-0.9538, , ,195.2635,116.3899
867,26.5259,-8.8706, , ,195.2635,116.3797
868,26.5519,-30.2616, , ,195.2635,116.3117
869,26.5779,2.4079, , ,195.2635,116.4759
870,26.6039,-19.9204, , ,195.2635,116.4039
871,26.6299,-65.4088, , ,195.2635,116.2322
872,26.6559,-50.5266, , ,195.2635,116.3201
873,26.6819,65.1714, , ,195.2635,116.8401
874,26.7079,4.5346, , ,195.2635,116.6042
875,26.7339,-74.3034, , ,195.2635,116.2723
876,26.7599,87.7387, , ,195.2635,116.9737
877,26.7859,26.5746, , ,195.2635,116.7186
878,26.8119,57.1816, , ,195.2635,116.8563
879,26.8379,67.8622, , ,195.2635,116.9087
880,26.8639,94.5858, , ,195.2635,117.0296
881,26.8899,178.0320, , ,195.2635,117.3922
882,26.9159,122.3616, , ,195.2635,117.1615
883,26.9419,268.2483, , ,195.2635,117.7890
884,26.9679,36.8395, , ,195.2635,116.8092
885,26.9939,36.9823, , ,195.2635,116.8165
886,27.0199,44.4327, , ,195.2635,116.8550
887,27.0459,-27.1087, , ,195.2635,116.5552
888,27.0719,-104.5151, , ,195.2635,116.2294
889,27.0979,72.5667, , ,195.2635,116.9953
890,27.1239,-45.0885, , ,195.2635,116.4981
891,27.1499,23.4113, , ,195.2635,116.7984
892,27.1759,-100.7110, , ,195.2635,116.2725
893,27.2019,23.8518, , ,195.2635,116.7470
894,27.2279,198.9470, , ,195.2635,117.4349
895,27.2539,135.7964, , ,195.2635,117.1059
896,27.2799,194.8436, , ,195.2635,117.2981
897,27.3059,36.4918, , ,195.2635,116.5611
898,27.3319,-67.9134, , ,195.2635,116.0521
899,27.3579,137.7525, , ,195.2635,116.8749
900,27.3839,55.3303, , ,195.2635,116.4617
901,27.4099,40.8344, , ,195.2635,116.3393
902,27.4359,-127.3970, , ,195.2635,115.5746
903,27.4619,-75.3904, , ,195.2635,115.7600
904,27.4879,-64.2540, , ,195.2635,115.7688
905,27.5139,-107.4565, , ,195.2635,115.5426
906,27.5399,-124.8934, , ,195.2635,115.4277
907,27.5659,-60.0578, , ,195.2635,115.6688
908,27.5919,-191.9575, , ,195.2635,115.0577
909,27.6179,19.5243, , ,195.2635,115.9338
910,27.6439,55.9579, , ,195.2635,116.0515
911,27.6699,-16.0478, , ,195.2635,115.6847
912,27.6959,31.2826, , ,195.2635,115.8330
913,27.7219,-78.3580, , ,195.2635,115.3024
914,27.7479,-56.3111, , ,195.2635,115.3416
915,27.7739,36.2708, , ,195.2635,115.6861
916,27.7999,-43.0630, , ,195.2635,115.2863
917,27.8259,145.9873, , ,195.2635,116.0473
918,27.8519,80.0195, , ,195.2635,115.7066
919,27.8779,114.8769, , ,195.2635,115.8010
920,27.9039,-58.6510, , ,195.2635,114.9928
921,27.9299,-17.1936, , ,195.2635,115.1165
922,27.9559,281.4967, , ,195.2635,116.3507
923,27.9819,267.1225, , ,195.2635,116.2331
924,28.0079,564.2258, , ,195.2635,117.4488
925,28.0339,565.1667, , ,195.2635,117.3975
926,28.0599,450.5622, , ,195.2635,116.8527
927,28.0859,302.8228, , ,195.2635,116.1629
928,28.1119,354.4426, , ,195.2635,116.3290
929,28.1379,314.6747, , ,195.2635,116.0604
930,28.1639,191.4578, , ,195.2635,115.4302
931,28.1899,177.9983, , ,195.2635,115.2736
932,28.2159,70.9344, , ,195.2635,114.7095
933,28.2419,113.9354, , ,195.2635,114.7981
934,28.2679,-25.6958, , ,195.2635,114.0890
935,28.2939,-91.4699, , ,195.2635,113.7008
936,28.3199,-107.9673, , ,195.2635,113.5284
937,28.3459,19.7767, , ,195.2635,113.9902
938,28.3719,107.8191, , ,195.2635,114.3466
939,28.3979,99.3831, , ,195.2635,114.2806
940,28.4239,140.2233, , ,195.2635,114.4300
941,28.4499,199.5494, , ,195.2635,114.6599
942,28.4759,160.0355, , ,195.2635,114.4583
943,28.5019,55.3182, , ,195.2635,113.9707
944,28.5279,-39.8713, , ,195.2635,113.5230
945,28.5539,41.9163, , ,195.2635,113.8533
946,28.5799,1.8153, , ,195.2635,113.6478
947,28.6059,-13.9736, , ,195.2635,113.6008
948,28.6319,15.9353, , ,195.2635,113.7548
949,28.6579,15.1608, , ,195.2635,113.7739
950,28.6839,45.9321, , ,195.2635,113.9315
951,28.7099,-9.3724, , ,195.2635,113.7110
952,28.7359,-28.9438, , ,195.2635,113.6474
953,28.7619,-62.7783, , ,195.2635,113.5209
954,28.7879,-8.8538, , ,195.2635,113.7806
955,28.8139,64.2278, , ,195.2635,114.1237
956,28.8399,7.8018, , ,195.2635,113.8362
957,28.8659,-78.6156, , ,195.2635,113.4159
958,28.8919,-74.4150, , ,195.2635,113.3942
959,28.9179,-82.1235, , ,195.2635,113.3200
960,28.9439,-102.6499, , ,195.2635,113.1892
961,28.9699,-53.2715, , ,195.2635,113.3669
962,28.9959,9.6123, , ,195.2635,113.6038
963,29.0219,48.1205, , ,195.2635,113.7332
964,29.0479,1.0191, , ,195.2635,113.4858
965,29.0739,-48.1793, , ,195.2635,113.2619
966,29.0999,-8.1246, , ,195.2635,113.4318
967,29.1259,57.5688, , ,195.2635,113.7141
968,29.1519,92.2945, , ,195.2635,113.8599
969,29.1779,192.0894, , ,195.2635,114.2905
970,29.2039,132.9588, , ,195.2635,114.0247
971,29.2299,-19.5676, , ,195.2635,113.3470
972,29.2559,28.1328, , ,195.2635,113.5504
973,29.2819,-31.3932, , ,195.2635,113.2811
974,29.3079,-25.2143, , ,195.2635,113.2657
975,29.3339,111.5514, , ,195.2635,113.8254
976,29.3599,1.1576, , ,195.2635,113.2968
977,29.3859,-98.4558, , ,195.2635,112.8135
978,29.4119,-11.2350, , ,195.2635,113.1567
979,29.4379,-5.4417, , ,195.2635,113.1396
980,29.4639,43.7763, , ,195.2635,113.3142
981,29.4899,157.7927, , ,195.2635,113.7737
982,29.5159,270.8649, , ,195.2635,114.2273
983,29.5419,336.3447, , ,195.2635,114.4099
984,29.5679,399.4594, , ,195.2635,114.5819
985,29.5939,298.6132, , ,195.2635,114.0370
986,29.6199,221.5087, , ,195.2635,113.5941
987,29.6459,158.6201, , ,195.2635,113.2122
988,29.6719,125.6227, , ,195.2635,112.9615
989,29.6979,72.4887, , ,195.2635,112.6207
990,29.7239,64.9655, , ,195.2635,112.4819
991,29.7499,93.2422, , ,195.2635,112.5022
992,29.7759,17.7062, , ,195.2635,112.0602
993,29.8019,112.2278, , ,195.2635,112.3756
994,29.8279,-140.3270, , ,195.2635,111.1396
995,29.8539,-88.5196, , ,195.2635,111.2659
996,29.8799,65.7253, , ,195.2635,111.8509
997,29.9059,23.8866, , ,195.2635,111.5574
998,29.9319,-23.9972, , ,195.2635,111.2360
999,29.9579,-92.3532, , ,195.2635,110.8213
1000,29.9839,-19.5242, , ,195.2635,111.0427
1001,30.0099,90.0848, , ,195.2635,111.4813
1002,30.0359,43.1122, , ,195.2635,111.2165
1003,30.0619,51.7219, , ,195.2635,111.2013
1004,30.0879,79.8204, , ,195.2635,111.2736
1005,30.1139,-24.3044, , ,195.2635,110.7506
1006,30.1399,-175.8384, , ,195.2635,110.0098
1007,30.1659,-62.0111, , ,195.2635,110.4717
1008,30.1919,-57.8899, , ,195.2635,110.4360
1009,30.2179,75.8301, , ,195.2635,110.9857
1010,30.2439,11.3218, , ,195.2635,110.6365
1011,30.2699,7.1476, , ,195.2635,110.5593
1012,30.2959,-40.3361, , ,195.2635,110.2860
1013,30.3219,-57.2269, , ,195.2635,110.1509
1014,30.3479,-5.2483, , ,195.2635,110.3282
1015,30.3739,-48.8616, , ,195.2635,110.0718
1016,30.3999,64.6896, , ,195.2635,110.5281
1017,30.4259,61.2205, , ,195.2635,110.4541
1018,30.4519,74.2252, , ,195.2635,110.4546
1019,30.4779,-160.8156, , ,195.2635,109.2895
1020,30.5039,1.6619, , ,195.2635,109.9348
1021,30.5299,38.9399, , ,195.2635,110.0088
1022,30.5559,126.9707, , ,195.2635,110.3131
1023,30.5819,183.0603, , ,195.2635,110.4720
1024,30.6079,18.1063, , ,195.2635,109.6271
1025,30.6339,139.2680, , ,195.2635,110.0830
1026,30.6599,118.9690, , ,195.2635,109.8953
1027,30.6859,88.8531, , ,195.2635,109.6625
1028,30.7119,-98.8826, , ,195.2635,108.7066
1029,30.7379,64.9166, , ,195.2635,109.3614
1030,30.7639,203.2518, , ,195.2635,109.8966
1031,30.7899,115.1936, , ,195.2635,109.3992
1032,30.8159,80.8255, , ,195.2635,109.1459
1033,30.8419,-4.9575, , ,195.2635,108.6556
1034,30.8679,10.5536, , ,195.2635,108.6304
1035,30.8939,19.2163, , ,195.2635,108.5736
1036,30.9199,20.6597, , ,195.2635,108.4835
1037,30.9459,-69.3735, , ,195.2635,108.0191
1038,30.9719,55.8712, , ,195.2635,108.5489
1039,30.9979,97.4665, , ,195.2635,108.6921
1040,31.0239,15.7497, , ,195.2635,108.2670
1041,31.0499,11.1214, , ,195.2635,108.1971
1042,31.0759,69.3797, , ,195.2635,108.4176
1043,31.1019,17.1403, , ,195.2635,108.1279
1044,31.1279,82.2999, , ,195.2635,108.3803
1045,31.1539,59.2304, , ,195.2635,108.2254
1046,31.1799,-8.5996, , ,195.2635,107.8629
1047,31.2059,39.1920, , ,195.2635,108.0356
1048,31.2319,19.5169, , ,195.2635,107.8959
1049,31.2579,51.8498, , ,195.2635,107.9970
1050,31.2839,124.7953, , ,195.2635,108.2857
1051,31.3099,157.8434, , ,195.2635,108.3898
1052,31.3359,126.4496, , ,195.2635,108.1963
1053,31.3619,52.9273, , ,195.2635,107.8074
1054,31.3879,50.5800, , ,195.2635,107.7478
1055,31.4139,18.3213, , ,195.2635,107.5076
1056,31.4399,-45.1655, , ,195.2635,107.1212
1057,31.4659,-26.1896, , ,195.2635,107.1190
1058,31.4919,-21.7621, , ,195.2635,107.0489
1059,31.5179,-118.1957, , ,195.2635,106.5063
1060,31.5439,-30.0637, , ,195.2635,106.8282
1061,31.5699,52.3186, , ,195.2635,107.1224
1062,31.5959,-29.3742, , ,195.2635,106.6493
1063,31.6219,-25.6215, , ,195.2635,106.5757
1064,31.6479,16.6970, , ,195.2635,106.7387
1065,31.6739,-5.3949, , ,195.2635,106.5997
1066,31.6999,-69.6792, , ,195.2635,106.2622
1067,31.7259,-33.8759, , ,195.2635,106.3950
1068,31.7519,-54.4192, , ,195.2635,106.2629
1069,31.7779,-7.5896, , ,195.2635,106.4475
1070,31.8039,56.8785, , ,195.2635,106.7145
1071,31.8299,67.0108, , ,195.2635,106.7266
1072,31.8559,62.8712, , ,195.2635,106.6718
1073,31.8819,51.9360, , ,195.2635,106.5851
1074,31.9079,69.5825, , ,195.2635,106.6324
1075,31.9339,38.3234, , ,195.2635,106.4503
1076,31.9599,60.8436, , ,195.2635,106.5205
1077,31.9859,75.8817, , ,195.2635,106.5556
1078,32.0119,-41.6500, , ,195.2635,105.9671
1079,32.0379,12.8919, , ,195.2635,106.1885
1080,32.0639,-21.6494, , ,195.2635,105.9901
1081,32.0899,28.8308, , ,195.2635,106.1924
1082,32.1159,-25.0004, , ,195.2635,105.8285
1083,32.1419,57.8822, , ,195.2635,106.1095
1084,32.1679,83.5846, , ,195.2635,106.1206
1085,32.1939,57.9742, , ,195.2635,105.8898
1086,32.2199,22.8423, , ,195.2635,105.6133
1087,32.2459,-81.5567, , ,195.2635,105.0069
1088,32.2719,17.8185, , ,195.2635,105.3683
1089,32.2979,-12.5150, , ,195.2635,105.1134
1090,32.3239,5.6144, , ,195.2635,105.0886
