No.,Pos. [°2Th.],Iobs [cts],Icalc [cts],Iback [cts],CT [s],ESD
575,18.9339,1443.4940, , ,195.2635,126.3129
576,18.9599,1097.4720, , ,195.2635,124.8987
577,18.9859,690.4987, , ,195.2635,123.2213
578,19.0119,544.7689, , ,195.2635,122.5910
579,19.0379,260.7582, , ,195.2635,121.3891
580,19.0639,90.6155, , ,195.2635,120.6480
581,19.0899,105.7309, , ,195.2635,120.6725
582,19.1159,220.7495, , ,195.2635,121.1100
583,19.1419,47.3151, , ,195.2635,120.3536
584,19.1679,10.1548, , ,195.2635,120.1607
585,19.1939,139.8428, , ,195.2635,120.6610
586,19.2199,-120.8737, , ,195.2635,119.5371
587,19.2459,4.4917, , ,195.2635,120.1450
588,19.2719,28.5967, , ,195.2635,120.3298
589,19.2979,50.2238, , ,195.2635,120.5040
590,19.3239,162.7176, , ,195.2635,121.0539
591,19.3499,65.1365, , ,195.2635,120.7344
592,19.3759,67.8380, , ,195.2635,120.8298
593,19.4019,36.7793, , ,195.2635,120.7854
594,19.4279,77.5220, , ,195.2635,121.0380
595,19.4539,113.5697, , ,195.2635,121.2706
596,19.4799,112.9775, , ,195.2635,121.3520
597,19.5059,35.1181, , ,195.2635,121.1148
598,19.5319,38.6360, , ,195.2635,121.2132
599,19.5579,-54.6320, , ,195.2635,120.9120
600,19.5839,-139.9627, , ,195.2635,120.6429
601,19.6099,-103.0052, , ,195.2635,120.8801
602,19.6359,59.2029, , ,195.2635,121.6328
603,19.6619,45.7483, , ,195.2635,121.6611
604,19.6879,85.8154, , ,195.2635,121.9090
605,19.7139,-195.6493, , ,195.2635,120.8246
606,19.7399,-2.7846, , ,195.2635,121.6949
607,19.7659,119.0137, , ,195.2635,122.2689
608,19.7919,24.6423, , ,195.2635,121.9571
609,19.8179,-58.0784, , ,195.2635,121.6924
610,19.8439,104.6203, , ,195.2635,122.4335
611,19.8699,-143.9990, , ,195.2635,121.4889
612,19.8959,-20.5866, , ,195.2635,122.0704
613,19.9219,185.0496, , ,195.2635,122.9839
614,19.9479,306.6526, , ,195.2635,123.5511
615,19.9739,498.7883, , ,195.2635,124.3995
616,19.9999,340.9438, , ,195.2635,123.8370
617,20.0259,299.2938, , ,195.2635,123.7424
618,20.0519,335.9089, , ,195.2635,123.9638
619,20.0779,171.0696, , ,195.2635,123.3710
620,20.1039,62.6219, , ,195.2635,123.0048
621,20.1299,-3.7887, , ,195.2635,122.8087
622,20.1559,-55.3154, , ,195.2635,122.6731
623,20.1819,37.8924, , ,195.2635,123.1363
624,20.2079,83.1258, , ,195.2635,123.4036
625,20.2339,78.6899, , ,195.2635,123.4694
626,20.2599,55.9449, , ,195.2635,123.4610
627,20.2859,40.0222, , ,195.2635,123.4802
628,20.3119,-27.0126, , ,195.2635,123.2923
629,20.3379,51.2775, , ,195.2635,123.6929
630,20.3639,-35.3729, , ,195.2635,123.4259
631,20.3899,-35.0077, , ,195.2635,123.5111
632,20.4159,102.7256, , ,195.2635,124.0437
633,20.4419,256.5862, , ,195.2635,124.6387
634,20.4679,531.4799, , ,195.2635,125.7132
635,20.4939,978.1454, , ,195.2635,127.4543
636,20.5199,1218.3960, , ,195.2635,128.3704
637,20.5459,1280.0340, , ,195.2635,128.5873
638,20.5719,999.4944, , ,195.2635,127.4687
639,20.5979,493.0024, , ,195.2635,125.4428
640,20.6239,135.7681, , ,195.2635,123.9870
641,20.6499,10.4639, , ,195.2635,123.4568
642,20.6759,34.3925, , ,195.2635,123.5298
643,20.7019,-100.2398, , ,195.2635,122.9597
644,20.7279,-125.3292, , ,195.2635,122.8337
645,20.7539,-52.9897, , ,195.2635,123.1039
646,20.7799,-69.7854, , ,195.2635,123.0117
647,20.8059,-22.6036, , ,195.2635,123.1794
648,20.8319,-21.9532, , ,195.2635,123.1582
649,20.8579,7.3630, , ,195.2635,123.2532
650,20.8839,124.6911, , ,195.2635,123.7045
651,20.9099,148.5648, , ,195.2635,123.7772
652,20.9359,346.9963, , ,195.2635,124.5525
653,20.9619,816.9792, , ,195.2635,126.4018
654,20.9879,1479.2380, , ,195.2635,128.9721
655,21.0139,2194.0830, , ,195.2635,131.6919
656,21.0399,2655.4250, , ,195.2635,133.4099
657,21.0659,2502.5460, , ,195.2635,132.8135
658,21.0919,1915.7930, , ,195.2635,130.5634
659,21.1179,1246.8580, , ,195.2635,127.9530
660,21.1439,671.1841, , ,195.2635,125.6599
661,21.1699,368.0795, , ,195.2635,124.4243
662,21.1959,239.7750, , ,195.2635,123.8839
663,21.2219,250.6130, , ,195.2635,123.9039
664,21.2479,103.4544, , ,195.2635,123.2847
665,21.2739,-92.3857, , ,195.2635,122.4638
666,21.2999,20.6357, , ,195.2635,122.9005
667,21.3259,105.6238, , ,195.2635,123.2218
668,21.3519,-14.2276, , ,195.2635,122.6653
669,21.3779,-38.2686, , ,195.2635,122.4979
670,21.4039,8.7498, , ,195.2635,122.6203
671,21.4299,-47.7631, , ,195.2635,122.3202
672,21.4559,288.1516, , ,195.2635,123.6170
673,21.4819,537.9821, , ,195.2635,124.5551
674,21.5079,644.1304, , ,195.2635,124.9125
675,21.5339,772.3300, , ,195.2635,125.3568
676,21.5599,830.5436, , ,195.2635,125.5211
677,21.5859,780.3208, , ,195.2635,125.2530
678,21.6119,451.2993, , ,195.2635,123.8640
679,21.6379,237.2461, , ,195.2635,122.9278
680,21.6639,103.0870, , ,195.2635,122.3114
681,21.6899,81.6072, , ,195.2635,122.1540
682,21.7159,74.9936, , ,195.2635,122.0573
683,21.7419,160.4703, , ,195.2635,122.3375
684,21.7679,35.3901, , ,195.2635,121.7555
685,21.7939,-28.9099, , ,195.2635,121.4211
686,21.8199,-105.8430, , ,195.2635,121.1443
687,21.8459,5.2508, , ,195.2635,121.6421
688,21.8719,47.1476, , ,195.2635,121.8543
689,21.8979,-80.2074, , ,195.2635,121.3709
690,21.9239,-69.3919, , ,195.2635,121.4557
691,21.9499,-65.3704, , ,195.2635,121.5125
692,21.9759,-25.7680, , ,195.2635,121.7156
693,22.0019,-33.7074, , ,195.2635,121.7231
694,22.0279,96.8793, , ,195.2635,122.2983
695,22.0539,-62.2380, , ,195.2635,121.6680
696,22.0799,-54.8890, , ,195.2635,121.7201
697,22.1059,-48.7049, , ,195.2635,121.7674
698,22.1319,-156.1997, , ,195.2635,121.3472
699,22.1579,-67.5032, , ,195.2635,121.7340
700,22.1839,-71.4035, , ,195.2635,121.7399
701,22.2099,-52.2121, , ,195.2635,121.8406
702,22.2359,-58.2513, , ,195.2635,121.8377
703,22.2619,85.1793, , ,195.2635,122.4466
704,22.2879,-47.3095, , ,195.2635,121.9017
705,22.3139,81.7943, , ,195.2635,122.4274
706,22.3399,-9.4902, , ,195.2635,122.0513
707,22.3659,85.8906, , ,195.2635,122.4387
708,22.3919,78.8413, , ,195.2635,122.4071
709,22.4179,361.8046, , ,195.2635,123.5549
710,22.4439,399.3071, , ,195.2635,123.7038
711,22.4699,691.0953, , ,195.2635,124.8750
712,22.4959,953.6611, , ,195.2635,125.9193
713,22.5219,1221.8710, , ,195.2635,126.9772
714,22.5479,942.6669, , ,195.2635,125.8703
715,22.5739,727.7180, , ,195.2635,125.0109
716,22.5999,541.0452, , ,195.2635,124.2593
717,22.6259,211.4728, , ,195.2635,122.9233
718,22.6519,174.2832, , ,195.2635,122.7692
719,22.6779,112.2076, , ,195.2635,122.5134
720,22.7039,50.9031, , ,195.2635,122.2603
721,22.7299,37.9180, , ,195.2635,122.2044
722,22.7559,-56.0180, , ,195.2635,121.7848
723,22.7819,-71.1750, , ,195.2635,121.6879
724,22.8079,-126.7672, , ,195.2635,121.4245
725,22.8339,-113.8353, , ,195.2635,121.4429
726,22.8599,-4.8462, , ,195.2635,121.8562
727,22.8859,36.3844, , ,195.2635,121.9906
728,22.9119,71.3490, , ,195.2635,122.0993
729,22.9379,141.8497, , ,195.2635,122.3532
730,22.9639,135.4552, , ,195.2635,122.2925
731,22.9899,206.9487, , ,195.2635,122.5500
732,23.0159,123.4777, , ,195.2635,122.1744
733,23.0419,116.9854, , ,195.2635,122.1133
734,23.0679,133.8507, , ,195.2635,122.1478
735,23.0939,233.8176, , ,195.2635,122.5218
736,23.1199,-30.8076, , ,195.2635,121.4023
737,23.1459,-69.5610, , ,195.2635,121.2078
738,23.1719,39.1806, , ,195.2635,121.6208
739,23.1979,-16.7091, , ,195.2635,121.3561
740,23.2239,18.8488, , ,195.2635,121.3977
741,23.2499,137.4802, , ,195.2635,121.7809
742,23.2759,111.8054, , ,195.2635,121.5709
743,23.3019,103.9851, , ,195.2635,121.4340
744,23.3279,246.0548, , ,195.2635,121.9132
745,23.3539,558.8427, , ,195.2635,123.0861
746,23.3799,864.8785, , ,195.2635,124.2206
747,23.4059,1244.5060, , ,195.2635,125.6382
748,23.4319,1611.2650, , ,195.2635,126.9892
749,23.4579,1696.3040, , ,195.2635,127.2237
750,23.4839,1413.2080, , ,195.2635,126.0052
751,23.5099,1049.0780, , ,195.2635,124.4498
752,23.5359,680.8126, , ,195.2635,122.8578
753,23.5619,391.1689, , ,195.2635,121.5687
754,23.5879,247.8204, , ,195.2635,120.8725
755,23.6139,111.8875, , ,195.2635,120.2031
756,23.6399,74.3950, , ,195.2635,119.9410
757,23.6659,25.7636, , ,195.2635,119.6318
758,23.6919,-64.4484, , ,195.2635,119.1922
759,23.7179,-25.7764, , ,195.2635,119.2924
760,23.7439,122.9842, , ,195.2635,119.8526
761,23.7699,201.9981, , ,195.2635,120.1203
762,23.7959,98.2610, , ,195.2635,119.6260
763,23.8219,7.7879, , ,195.2635,119.1852
764,23.8479,51.1744, , ,195.2635,119.3052
765,23.8739,99.0938, , ,195.2635,119.4440
766,23.8999,103.6581, , ,195.2635,119.4012
767,23.9259,168.4585, , ,195.2635,119.6105
768,23.9519,127.7833, , ,195.2635,119.3785
769,23.9779,166.8775, , ,195.2635,119.4803
770,24.0039,171.8053, , ,195.2635,119.4391
771,24.0299,0.0276, , ,195.2635,118.6555
772,24.0559,-133.4811, , ,195.2635,118.0290
773,24.0819,-21.3676, , ,195.2635,118.4407
774,24.1079,-11.3387, , ,195.2635,118.4206
775,24.1339,17.1814, , ,195.2635,118.4786
776,24.1599,42.1242, , ,195.2635,118.5609
777,24.1859,-12.0191, , ,195.2635,118.3093
778,24.2119,25.1248, , ,195.2635,118.4432
779,24.2379,118.5790, , ,195.2635,118.8141
780,24.2639,71.2456, , ,195.2635,118.5918
781,24.2899,113.0449, , ,195.2635,118.7450
782,24.3159,85.5883, , ,195.2635,118.6064
783,24.3419,112.4090, , ,195.2635,118.6965
784,24.3679,188.1414, , ,195.2635,118.9922
785,24.3939,-20.4137, , ,195.2635,118.0896
786,24.4199,-0.0967, , ,195.2635,118.1525
787,24.4459,79.0933, , ,195.2635,118.4642
788,24.4719,245.3959, , ,195.2635,119.1412
789,24.4979,0.3016, , ,195.2635,118.0851
790,24.5239,-52.9828, , ,195.2635,117.8361
791,24.5499,22.0032, , ,195.2635,118.1308
792,24.5759,99.2744, , ,195.2635,118.4344
793,24.6019,-28.6901, , ,195.2635,117.8699
794,24.6279,-81.9010, , ,195.2635,117.6633
795,24.6539,105.6842, , ,195.2635,118.4770
796,24.6799,219.7709, , ,195.2635,118.9766
797,24.7059,218.1023, , ,195.2635,118.9888
798,24.7319,290.6569, , ,195.2635,119.3123
799,24.7579,595.1200, , ,195.2635,120.6004
800,24.7839,391.9557, , ,195.2635,119.7741
801,24.8099,561.3759, , ,195.2635,120.4982
802,24.8359,259.0213, , ,195.2635,119.2561
803,24.8619,137.8923, , ,195.2635,118.7664
804,24.8879,122.3925, , ,195.2635,118.7203
805,24.9139,-12.4010, , ,195.2635,118.1705
806,24.9399,194.1181, , ,195.2635,119.0602
807,24.9659,-69.4513, , ,195.2635,117.9675
808,24.9919,-113.3123, , ,195.2635,117.8008
809,25.0179,-9.2571, , ,195.2635,118.2609
810,25.0439,-16.4821, , ,195.2635,118.2496
811,25.0699,74.4542, , ,195.2635,118.6527
812,25.0959,2.5274, , ,195.2635,118.2867
813,25.1219,3.9417, , ,195.2635,118.2302
814,25.1479,-60.6384, , ,195.2635,117.8941
815,25.1739,153.9569, , ,195.2635,118.7386
816,25.1999,263.0242, , ,195.2635,119.1349
817,25.2259,491.5967, , ,195.2635,120.0289
818,25.2519,338.0756, , ,195.2635,119.3257
819,25.2779,226.0907, , ,195.2635,118.7934
820,25.3039,22.2393, , ,195.2635,117.8696
821,25.3299,166.7700, , ,195.2635,118.4187
822,25.3559,111.5346, , ,195.2635,118.1227
823,25.3819,-30.4593, , ,195.2635,117.4573
824,25.4079,38.8366, , ,195.2635,117.6891
825,25.4339,-15.6140, , ,195.2635,117.3946
826,25.4599,-90.2479, , ,195.2635,117.0132
827,25.4859,57.4844, , ,195.2635,117.5799
828,25.5119,-10.1295, , ,195.2635,117.2290
829,25.5379,23.2386, , ,195.2635,117.3083
830,25.5639,-91.1570, , ,195.2635,116.8140
831,25.5899,93.0814, , ,195.2635,117.5943
832,25.6159,206.5698, , ,195.2635,118.0702
833,25.6419,139.8057, , ,195.2635,117.7815
834,25.6679,88.1370, , ,195.2635,117.5562
835,25.6939,59.0299, , ,195.2635,117.4267
836,25.7199,0.9578, , ,195.2635,117.1735
837,25.7459,6.0571, , ,195.2635,117.1895
838,25.7719,11.4887, , ,195.2635,117.2070
839,25.7979,16.3814, , ,195.2635,117.2838
840,25.8239,-73.5350, , ,195.2635,116.9559
841,25.8499,75.9593, , ,195.2635,117.6490
842,25.8759,67.5948, , ,195.2635,117.6692
843,25.9019,-41.7809, , ,195.2635,117.2594
844,25.9279,-61.9386, , ,195.2635,117.2294
845,25.9539,-0.1568, , ,195.2635,117.5484
846,25.9799,23.4485, , ,195.2635,117.7044
847,26.0059,-17.2387, , ,195.2635,117.5872
848,26.0319,51.7618, , ,195.2635,117.8303
849,26.0579,-47.2091, , ,195.2635,117.3594
850,26.0839,-88.0507, , ,195.2635,117.1350
851,26.1099,-45.2820, , ,195.2635,117.2672
852,26.1359,22.6768, , ,195.2635,117.5065
853,26.1619,87.5681, , ,195.2635,117.7323
854,26.1879,67.3851, , ,195.2635,117.5965
855,26.2139,8.1035, , ,195.2635,117.2940
856,26.2399,-44.6423, , ,195.2635,117.0186
857,26.2659,-16.9407, , ,195.2635,117.1379
858,26.2919,39.2632, , ,195.2635,117.3785
859,26.3179,95.9046, , ,195.2635,117.6205
860,26.3439,87.0150, , ,195.2635,117.5836
861,26.3699,108.7875, , ,195.2635,117.6771
862,26.3959,146.7030, , ,195.2635,117.8390
863,26.4219,129.1446, , ,195.2635,117.7654
864,26.4479,257.6027, , ,195.2635,118.3105
865,26.4739,188.8203, , ,195.2635,118.0204
866,26.4999,32.3238, , ,195.2635,117.3565
867,26.5259,199.0628, , ,195.2635,118.0657
868,26.5519,318.0168, , ,195.2635,118.5693
869,26.5779,157.4337, , ,195.2635,117.8911
870,26.6039,35.2564, , ,195.2635,117.3728
871,26.6299,53.9444, , ,195.2635,117.4533
872,26.6559,23.6949, , ,195.2635,117.3254
873,26.6819,14.0306, , ,195.2635,117.2852
874,26.7079,-23.3701, , ,195.2635,117.1266
875,26.7339,-7.3761, , ,195.2635,117.2128
876,26.7599,168.1387, , ,195.2635,117.9770
877,26.7859,248.1696, , ,195.2635,118.3336
878,26.8119,403.3529, , ,195.2635,119.0052
879,26.8379,539.8848, , ,195.2635,119.5951
880,26.8639,659.4233, , ,195.2635,120.1114
881,26.8899,674.9260, , ,195.2635,120.1935
882,26.9159,567.2759, , ,195.2635,119.7625
883,26.9419,452.2679, , ,195.2635,119.2991
884,26.9679,221.9618, , ,195.2635,118.3477
885,26.9939,212.7206, , ,195.2635,118.3265
886,27.0199,50.7117, , ,195.2635,117.6579
887,27.0459,-58.0794, , ,195.2635,117.2127
888,27.0719,-89.2869, , ,195.2635,117.0975
889,27.0979,-115.4263, , ,195.2635,117.0039
890,27.1239,-143.9557, , ,195.2635,116.9000
891,27.1499,-99.5820, , ,195.2635,117.1076
892,27.1759,-35.4437, , ,195.2635,117.3991
893,27.2019,168.0682, , ,195.2635,118.1866
894,27.2279,254.9665, , ,195.2635,118.4777
895,27.2539,495.3338, , ,195.2635,119.4125
896,27.2799,525.8679, , ,195.2635,119.4649
897,27.3059,781.8924, , ,195.2635,120.4570
898,27.3319,398.4987, , ,195.2635,118.7792
899,27.3579,229.5091, , ,195.2635,117.9894
900,27.3839,45.7300, , ,195.2635,117.1313
901,27.4099,41.7503, , ,195.2635,117.0374
902,27.4359,-74.7229, , ,195.2635,116.4453
903,27.4619,-119.9222, , ,195.2635,116.1573
904,27.4879,-86.1289, , ,195.2635,116.2090
905,27.5139,-95.0940, , ,195.2635,116.0767
