No.,Pos. [°2Th.],Iobs [cts],Icalc [cts],Iback [cts],CT [s],ESD
545,18.1539,29.5508, , ,195.2635,124.5543
546,18.1799,59.0486, , ,195.2635,124.6949
547,18.2059,240.5449, , ,195.2635,125.4427
548,18.2319,400.9097, , ,195.2635,126.1023
549,18.2579,629.3026, , ,195.2635,127.0266
550,18.2839,658.4734, , ,195.2635,127.1632
551,18.3099,485.8114, , ,195.2635,126.5044
552,18.3359,336.5684, , ,195.2635,125.9352
553,18.3619,218.3774, , ,195.2635,125.4872
554,18.3879,153.5574, , ,195.2635,125.2509
555,18.4139,50.6525, , ,195.2635,124.8616
556,18.4399,7.7692, , ,195.2635,124.7121
557,18.4659,98.4485, , ,195.2635,125.0973
558,18.4919,96.6663, , ,195.2635,125.1124
559,18.5179,-19.8653, , ,195.2635,124.6681
560,18.5439,-90.9869, , ,195.2635,124.4879
561,18.5699,-58.5708, , ,195.2635,124.7232
562,18.5959,51.0759, , ,195.2635,125.2667
563,18.6219,70.2860, , ,195.2635,125.4479
564,18.6479,-38.0859, , ,195.2635,125.1200
565,18.6739,-9.4224, , ,195.2635,125.3392
566,18.6999,107.9978, , ,195.2635,125.9109
567,18.7259,224.0557, , ,195.2635,126.4746
568,18.7519,376.6060, , ,195.2635,127.1794
569,18.7779,765.2042, , ,195.2635,128.6748
570,18.8039,1154.6440, , ,195.2635,130.1562
571,18.8299,1401.3400, , ,195.2635,131.0776
572,18.8559,1533.7140, , ,195.2635,131.5588
573,18.8819,1437.7390, , ,195.2635,131.1706
574,18.9079,1068.3910, , ,195.2635,129.7320
575,18.9339,549.5943, , ,195.2635,127.6934
576,18.9599,318.5667, , ,195.2635,126.7619
577,18.9859,182.4352, , ,195.2635,126.2000
578,19.0119,-67.1856, , ,195.2635,125.1831
579,19.0379,8.7915, , ,195.2635,125.4623
580,19.0639,-11.3843, , ,195.2635,125.3580
581,19.0899,-60.4641, , ,195.2635,125.1381
582,19.1159,-4.8905, , ,195.2635,125.3360
583,19.1419,68.6133, , ,195.2635,125.6050
584,19.1679,144.6207, , ,195.2635,125.8834
585,19.1939,-13.3366, , ,195.2635,125.2304
586,19.2199,34.0301, , ,195.2635,125.3955
587,19.2459,-56.8210, , ,195.2635,125.1233
588,19.2719,-123.2208, , ,195.2635,124.9484
589,19.2979,-105.4937, , ,195.2635,125.1100
590,19.3239,-42.6531, , ,195.2635,125.4512
591,19.3499,113.3064, , ,195.2635,126.1612
592,19.3759,77.7853, , ,195.2635,126.1102
593,19.4019,55.4519, , ,195.2635,126.1115
594,19.4279,-9.3431, , ,195.2635,125.9444
595,19.4539,18.8846, , ,195.2635,126.1463
596,19.4799,-53.5275, , ,195.2635,125.9516
597,19.5059,8.9977, , ,195.2635,126.2920
598,19.5319,-24.3806, , ,195.2635,126.2522
599,19.5579,-72.8902, , ,195.2635,126.1525
600,19.5839,-16.8621, , ,195.2635,126.4666
601,19.6099,-1.1176, , ,195.2635,126.6210
602,19.6359,64.5832, , ,195.2635,126.9721
603,19.6619,28.2653, , ,195.2635,126.9210
604,19.6879,-106.2386, , ,195.2635,126.4823
605,19.7139,76.4786, , ,195.2635,127.2715
606,19.7399,-47.1482, , ,195.2635,126.8541
607,19.7659,-73.0561, , ,195.2635,126.8212
608,19.7919,-103.5513, , ,195.2635,126.7701
609,19.8179,-67.3712, , ,195.2635,126.9819
610,19.8439,-177.0435, , ,195.2635,126.6187
611,19.8699,75.8360, , ,195.2635,127.6821
612,19.8959,439.9616, , ,195.2635,129.1681
613,19.9219,199.9756, , ,195.2635,128.3042
614,19.9479,389.6872, , ,195.2635,129.1094
615,19.9739,215.6253, , ,195.2635,128.5019
616,19.9999,286.5831, , ,195.2635,128.8458
617,20.0259,85.6314, , ,195.2635,128.1322
618,20.0519,-206.9434, , ,195.2635,127.0545
619,20.0779,-295.0109, , ,195.2635,126.7767
620,20.1039,-73.5505, , ,195.2635,127.7159
621,20.1299,-133.0721, , ,195.2635,127.5514
622,20.1559,112.8210, , ,195.2635,128.5800
623,20.1819,41.3166, , ,195.2635,128.3558
624,20.2079,-4.5619, , ,195.2635,128.2311
625,20.2339,-40.4334, , ,195.2635,128.1454
626,20.2599,-57.5104, , ,195.2635,128.1329
627,20.2859,-159.5104, , ,195.2635,127.7886
628,20.3119,-33.5301, , ,195.2635,128.3347
629,20.3379,68.2583, , ,195.2635,128.7846
630,20.3639,251.2529, , ,195.2635,129.5468
631,20.3899,473.8199, , ,195.2635,130.4562
632,20.4159,902.5356, , ,195.2635,132.1417
633,20.4419,1113.2580, , ,195.2635,132.9889
634,20.4679,1007.5550, , ,195.2635,132.6432
635,20.4939,900.1794, , ,195.2635,132.2903
636,20.5199,633.2775, , ,195.2635,131.3306
637,20.5459,413.2813, , ,195.2635,130.5435
638,20.5719,330.4510, , ,195.2635,130.2792
639,20.5979,63.9333, , ,195.2635,129.3060
640,20.6239,-56.3652, , ,195.2635,128.8939
641,20.6499,-19.6492, , ,195.2635,129.0629
642,20.6759,-98.5239, , ,195.2635,128.7837
643,20.7019,-96.0627, , ,195.2635,128.8200
644,20.7279,-116.1784, , ,195.2635,128.7687
645,20.7539,-139.5589, , ,195.2635,128.7046
646,20.7799,-53.5948, , ,195.2635,129.0649
647,20.8059,38.8516, , ,195.2635,129.4491
648,20.8319,147.4829, , ,195.2635,129.8945
649,20.8579,249.1191, , ,195.2635,130.3116
650,20.8839,518.4469, , ,195.2635,131.2940
651,20.9099,1061.6860, , ,195.2635,133.3005
652,20.9359,1652.0370, , ,195.2635,135.4512
653,20.9619,2098.8500, , ,195.2635,137.0457
654,20.9879,2244.1840, , ,195.2635,137.5301
655,21.0139,1928.1170, , ,195.2635,136.3309
656,21.0399,1363.7320, , ,195.2635,134.1991
657,21.0659,790.2447, , ,195.2635,131.9984
658,21.0919,320.9446, , ,195.2635,130.1612
659,21.1179,93.9700, , ,195.2635,129.2387
660,21.1439,-9.6033, , ,195.2635,128.7895
661,21.1699,-63.4639, , ,195.2635,128.5322
662,21.1959,10.7226, , ,195.2635,128.7726
663,21.2219,-95.8432, , ,195.2635,128.3101
664,21.2479,-234.2215, , ,195.2635,127.7215
665,21.2739,-112.8004, , ,195.2635,128.1478
666,21.2999,-114.6326, , ,195.2635,128.0925
667,21.3259,4.4566, , ,195.2635,128.5086
668,21.3519,154.0066, , ,195.2635,129.0732
669,21.3779,203.2296, , ,195.2635,129.2479
670,21.4039,302.8697, , ,195.2635,129.6169
671,21.4299,514.2584, , ,195.2635,130.4140
672,21.4559,747.9529, , ,195.2635,131.2913
673,21.4819,776.5421, , ,195.2635,131.3845
674,21.5079,638.8803, , ,195.2635,130.8438
675,21.5339,404.4352, , ,195.2635,129.9290
676,21.5599,94.8052, , ,195.2635,128.7160
677,21.5859,33.0394, , ,195.2635,128.3705
678,21.6119,65.6353, , ,195.2635,128.3921
679,21.6379,63.7926, , ,195.2635,128.2795
680,21.6639,-76.1430, , ,195.2635,127.6269
681,21.6899,44.8218, , ,195.2635,127.9943
682,21.7159,-55.5801, , ,195.2635,127.4954
683,21.7419,-12.3853, , ,195.2635,127.5587
684,21.7679,198.4443, , ,195.2635,128.2770
685,21.7939,32.6034, , ,195.2635,127.5230
686,21.8199,132.9808, , ,195.2635,127.8101
687,21.8459,129.0176, , ,195.2635,127.6887
688,21.8719,-46.5524, , ,195.2635,126.8928
689,21.8979,93.6969, , ,195.2635,127.3380
690,21.9239,-25.7483, , ,195.2635,126.7615
691,21.9499,-132.0745, , ,195.2635,126.2343
692,21.9759,-52.8193, , ,195.2635,126.4409
693,22.0019,126.4820, , ,195.2635,127.0415
694,22.0279,24.0336, , ,195.2635,126.5308
695,22.0539,-132.5346, , ,195.2635,125.9266
696,22.0799,41.1549, , ,195.2635,126.6304
697,22.1059,27.4205, , ,195.2635,126.5922
698,22.1319,221.3452, , ,195.2635,127.3718
699,22.1579,99.9106, , ,195.2635,126.9102
700,22.1839,58.9537, , ,195.2635,126.7647
701,22.2099,208.5616, , ,195.2635,127.3693
702,22.2359,53.1102, , ,195.2635,126.7736
703,22.2619,224.3837, , ,195.2635,127.4633
704,22.2879,92.9118, , ,195.2635,126.9625
705,22.3139,-135.2636, , ,195.2635,126.0768
706,22.3399,304.4918, , ,195.2635,127.8247
707,22.3659,461.8665, , ,195.2635,128.4546
708,22.3919,634.0174, , ,195.2635,129.1387
709,22.4179,997.3463, , ,195.2635,130.5534
710,22.4439,1249.7520, , ,195.2635,131.5319
711,22.4699,1010.1600, , ,195.2635,130.6335
712,22.4959,839.6520, , ,195.2635,129.9948
713,22.5219,646.6517, , ,195.2635,129.1897
714,22.5479,264.5799, , ,195.2635,127.6411
715,22.5739,20.5052, , ,195.2635,126.6195
716,22.5999,106.6007, , ,195.2635,126.8973
717,22.6259,16.6623, , ,195.2635,126.4805
718,22.6519,-42.3557, , ,195.2635,126.1850
719,22.6779,25.8251, , ,195.2635,126.3929
720,22.7039,27.6385, , ,195.2635,126.3381
721,22.7299,44.1846, , ,195.2635,126.3415
722,22.7559,-119.1922, , ,195.2635,125.6686
723,22.7819,110.8026, , ,195.2635,126.5558
724,22.8079,-30.5925, , ,195.2635,125.9712
725,22.8339,124.9612, , ,195.2635,126.5625
726,22.8599,123.2313, , ,195.2635,126.5311
727,22.8859,79.0984, , ,195.2635,126.3320
728,22.9119,144.6175, , ,195.2635,126.5664
729,22.9379,237.6135, , ,195.2635,126.9088
730,22.9639,222.7267, , ,195.2635,126.8256
731,22.9899,155.9016, , ,195.2635,126.5373
732,23.0159,217.9482, , ,195.2635,126.7577
733,23.0419,35.1661, , ,195.2635,126.0099
734,23.0679,-19.3246, , ,195.2635,125.7688
735,23.0939,-52.4117, , ,195.2635,125.6124
736,23.1199,-62.0342, , ,195.2635,125.5493
737,23.1459,-24.2725, , ,195.2635,125.6749
738,23.1719,-16.3632, , ,195.2635,125.6816
739,23.1979,30.8244, , ,195.2635,125.8444
740,23.2239,46.5330, , ,195.2635,125.7969
741,23.2499,183.1962, , ,195.2635,126.2294
742,23.2759,277.5672, , ,195.2635,126.4933
743,23.3019,596.4595, , ,195.2635,127.6393
744,23.3279,1070.2520, , ,195.2635,129.3751
745,23.3539,1599.5850, , ,195.2635,131.2996
746,23.3799,1635.0140, , ,195.2635,131.3292
747,23.4059,1460.4790, , ,195.2635,130.5571
748,23.4319,1221.0540, , ,195.2635,129.5301
749,23.4579,831.8730, , ,195.2635,127.9109
750,23.4839,427.9724, , ,195.2635,126.2127
751,23.5099,192.3646, , ,195.2635,125.1653
752,23.5359,184.6300, , ,195.2635,125.0239
753,23.5619,118.3418, , ,195.2635,124.6475
754,23.5879,0.0296, , ,195.2635,124.0606
755,23.6139,-72.5108, , ,195.2635,123.6561
756,23.6399,-42.1566, , ,195.2635,123.6669
757,23.6659,0.5840, , ,195.2635,123.7279
758,23.6919,59.2943, , ,195.2635,123.9187
759,23.7179,95.6397, , ,195.2635,124.0192
760,23.7439,122.0430, , ,195.2635,124.0794
761,23.7699,148.2831, , ,195.2635,124.1391
762,23.7959,104.5379, , ,195.2635,123.9166
763,23.8219,150.7261, , ,195.2635,124.0567
764,23.8479,119.2112, , ,195.2635,123.8834
765,23.8739,34.7954, , ,195.2635,123.4959
766,23.8999,58.1912, , ,195.2635,123.5443
767,23.9259,118.4189, , ,195.2635,123.7416
768,23.9519,17.4776, , ,195.2635,123.2866
769,23.9779,53.3417, , ,195.2635,123.3856
770,24.0039,-13.2871, , ,195.2635,123.0688
771,24.0299,-114.0030, , ,195.2635,122.6123
772,24.0559,-83.6122, , ,195.2635,122.6895
773,24.0819,-91.5309, , ,195.2635,122.6106
774,24.1079,-66.9903, , ,195.2635,122.6640
775,24.1339,55.0007, , ,195.2635,123.1138
776,24.1599,82.4060, , ,195.2635,123.1583
777,24.1859,-75.4175, , ,195.2635,122.4487
778,24.2119,-5.1830, , ,195.2635,122.6682
779,24.2379,-3.7768, , ,195.2635,122.6069
780,24.2639,-5.6559, , ,195.2635,122.5321
781,24.2899,-9.1524, , ,195.2635,122.4507
782,24.3159,55.1276, , ,195.2635,122.6459
783,24.3419,31.0649, , ,195.2635,122.4806
784,24.3679,-90.7032, , ,195.2635,121.9151
785,24.3939,26.7575, , ,195.2635,122.4458
786,24.4199,37.1316, , ,195.2635,122.5381
787,24.4459,-41.8374, , ,195.2635,122.2654
788,24.4719,90.4632, , ,195.2635,122.8550
789,24.4979,71.7066, , ,195.2635,122.8284
790,24.5239,21.1372, , ,195.2635,122.6722
791,24.5499,-43.9259, , ,195.2635,122.4566
792,24.5759,-104.2964, , ,195.2635,122.2599
793,24.6019,12.2184, , ,195.2635,122.7853
794,24.6279,94.9083, , ,195.2635,123.1486
795,24.6539,137.0138, , ,195.2635,123.3465
796,24.6799,181.3667, , ,195.2635,123.5531
797,24.7059,300.2156, , ,195.2635,124.0600
798,24.7319,349.8185, , ,195.2635,124.2866
799,24.7579,68.8892, , ,195.2635,123.1783
800,24.7839,9.5948, , ,195.2635,122.9645
801,24.8099,31.6931, , ,195.2635,123.0814
802,24.8359,40.2700, , ,195.2635,123.1433
803,24.8619,-82.0680, , ,195.2635,122.5440
804,24.8879,70.3357, , ,195.2635,123.0632
805,24.9139,-87.5608, , ,195.2635,122.3183
806,24.9399,-204.0759, , ,195.2635,121.7389
807,24.9659,-262.8854, , ,195.2635,121.3947
808,24.9919,-110.8400, , ,195.2635,121.9173
809,25.0179,7.3365, , ,195.2635,122.2993
810,25.0439,-146.6929, , ,195.2635,121.5656
811,25.0699,-27.2478, , ,195.2635,121.9539
812,25.0959,32.4518, , ,195.2635,122.1584
813,25.1219,222.7926, , ,195.2635,122.8952
814,25.1479,276.0490, , ,195.2635,123.0720
815,25.1739,248.5266, , ,195.2635,122.9204
816,25.1999,118.0631, , ,195.2635,122.3486
817,25.2259,132.0698, , ,195.2635,122.3659
818,25.2519,35.9807, , ,195.2635,121.9325
819,25.2779,-105.1330, , ,195.2635,121.3122
820,25.3039,70.7543, , ,195.2635,121.9949
821,25.3299,92.9715, , ,195.2635,121.9789
822,25.3559,-111.9905, , ,195.2635,121.0280
823,25.3819,-103.7143, , ,195.2635,120.9543
824,25.4079,-103.9068, , ,195.2635,120.8456
825,25.4339,61.8983, , ,195.2635,121.4222
826,25.4599,-1.5210, , ,195.2635,121.0529
827,25.4859,-60.2033, , ,195.2635,120.7022
828,25.5119,190.9065, , ,195.2635,121.6307
829,25.5379,79.7703, , ,195.2635,121.0651
830,25.5639,81.8766, , ,195.2635,120.9660
831,25.5899,-2.6570, , ,195.2635,120.5078
832,25.6159,7.6557, , ,195.2635,120.4422
833,25.6419,69.4962, , ,195.2635,120.5904
834,25.6679,120.0765, , ,195.2635,120.6918
835,25.6939,-32.7960, , ,195.2635,119.9481
836,25.7199,-87.4900, , ,195.2635,119.6108
837,25.7459,-34.8201, , ,195.2635,119.7217
838,25.7719,58.3033, , ,195.2635,120.0013
839,25.7979,25.8468, , ,195.2635,119.9466
840,25.8239,-19.1102, , ,195.2635,119.8397
841,25.8499,-46.9233, , ,195.2635,119.8043
842,25.8759,95.3223, , ,195.2635,120.4768
843,25.9019,128.0576, , ,195.2635,120.6927
844,25.9279,28.0526, , ,195.2635,120.3580
845,25.9539,113.8886, , ,195.2635,120.7941
846,25.9799,-41.2358, , ,195.2635,120.2307
847,26.0059,-32.6324, , ,195.2635,120.3469
848,26.0319,68.9829, , ,195.2635,120.7361
849,26.0579,-17.2377, , ,195.2635,120.3462
850,26.0839,-35.2692, , ,195.2635,120.2389
851,26.1099,19.8148, , ,195.2635,120.4355
852,26.1359,-38.0285, , ,195.2635,120.1627
853,26.1619,-71.3977, , ,195.2635,119.9914
854,26.1879,43.8341, , ,195.2635,120.4383
855,26.2139,68.3153, , ,195.2635,120.5076
856,26.2399,9.1733, , ,195.2635,120.2297
857,26.2659,-67.0636, , ,195.2635,119.9863
858,26.2919,-51.7628, , ,195.2635,120.1241
859,26.3179,87.4739, , ,195.2635,120.7759
860,26.3439,172.4735, , ,195.2635,121.2006
861,26.3699,195.4784, , ,195.2635,121.3687
862,26.3959,228.2460, , ,195.2635,121.5768
863,26.4219,188.8907, , ,195.2635,121.4880
864,26.4479,43.9310, , ,195.2635,120.9634
865,26.4739,-51.5969, , ,195.2635,120.6416
866,26.4999,-44.3494, , ,195.2635,120.6560
867,26.5259,-24.2385, , ,195.2635,120.7237
868,26.5519,-70.6140, , ,195.2635,120.5158
869,26.5779,-76.3933, , ,195.2635,120.4761
870,26.6039,-93.7240, , ,195.2635,120.3885
871,26.6299,-124.1926, , ,195.2635,120.2462
872,26.6559,-13.2646, , ,195.2635,120.6909
873,26.6819,-16.2882, , ,195.2635,120.6627
874,26.7079,-76.1498, , ,195.2635,120.3987
875,26.7339,380.7466, , ,195.2635,122.2660
876,26.7599,542.6229, , ,195.2635,122.9108
877,26.7859,507.4510, , ,195.2635,122.7523
878,26.8119,562.6663, , ,195.2635,122.9616
879,26.8379,531.6929, , ,195.2635,122.8202
880,26.8639,426.5229, , ,195.2635,122.3759
881,26.8899,195.2446, , ,195.2635,121.4117
882,26.9159,53.5399, , ,195.2635,120.8111
883,26.9419,-109.4556, , ,195.2635,120.1189
884,26.9679,43.0250, , ,195.2635,120.6553
885,26.9939,33.6136, , ,195.2635,120.5195
886,27.0199,-112.1654, , ,195.2635,119.8158
887,27.0459,-47.1045, , ,195.2635,119.9898
888,27.0719,4.0609, , ,195.2635,120.1058
889,27.0979,78.2074, , ,195.2635,120.3171
890,27.1239,11.8805, , ,195.2635,119.9439
891,27.1499,336.4287, , ,195.2635,121.1931
892,27.1759,538.0164, , ,195.2635,121.9263
893,27.2019,580.8225, , ,195.2635,122.0061
894,27.2279,503.3456, , ,195.2635,121.5923
895,27.2539,334.1992, , ,195.2635,120.7982
896,27.2799,231.6760, , ,195.2635,120.2761
897,27.3059,83.8892, , ,195.2635,119.5626
898,27.3319,63.8385, , ,195.2635,119.3811
899,27.3579,109.4897, , ,195.2635,119.4745
900,27.3839,31.3884, , ,195.2635,119.0492
901,27.4099,12.2200, , ,195.2635,118.8706
902,27.4359,-83.5989, , ,195.2635,118.4237
903,27.4619,-24.6221, , ,195.2635,118.6294
904,27.4879,34.8848, , ,195.2635,118.8369
905,27.5139,-66.7189, , ,195.2635,118.3655
906,27.5399,-33.6685, , ,195.2635,118.4619
907,27.5659,101.9566, , ,195.2635,118.9900
908,27.5919,34.8437, , ,195.2635,118.6646
909,27.6179,69.6571, , ,195.2635,118.7682
910,27.6439,28.4477, , ,195.2635,118.5515
911,27.6699,-85.8501, , ,195.2635,118.0548
912,27.6959,-111.7475, , ,195.2635,117.9314
913,27.7219,-34.0979, , ,195.2635,118.2465
914,27.7479,-62.3794, , ,195.2635,118.1132
915,27.7739,17.1735, , ,195.2635,118.4359
916,27.7999,-41.6030, , ,195.2635,118.1739
917,27.8259,24.4897, , ,195.2635,118.4396
918,27.8519,90.6212, , ,195.2635,118.7049
919,27.8779,81.6149, , ,195.2635,118.6533
920,27.9039,404.1330, , ,195.2635,119.9177
921,27.9299,595.1333, , ,195.2635,120.6249
922,27.9559,762.0123, , ,195.2635,121.2285
923,27.9819,834.3600, , ,195.2635,121.4405
924,28.0079,682.5929, , ,195.2635,120.7276
925,28.0339,647.9123, , ,195.2635,120.4972
926,28.0599,423.8932, , ,195.2635,119.4767
927,28.0859,196.5423, , ,195.2635,118.4332
928,28.1119,-6.4855, , ,195.2635,117.4841
929,28.1379,72.1013, , ,195.2635,117.7294
930,28.1639,-159.6944, , ,195.2635,116.6513
931,28.1899,-76.6213, , ,195.2635,116.9175
932,28.2159,-30.2965, , ,195.2635,117.0263
933,28.2419,-90.6981, , ,195.2635,116.6784
934,28.2679,-89.4202, , ,195.2635,116.5944
935,28.2939,29.6857, , ,195.2635,117.0148
936,28.3199,137.3634, , ,195.2635,117.3851
937,28.3459,111.3919, , ,195.2635,117.1853
938,28.3719,140.5632, , ,195.2635,117.1452
939,28.3979,185.1920, , ,195.2635,117.1712
940,28.4239,155.4259, , ,195.2635,116.8793
941,28.4499,142.4303, , ,195.2635,116.6585
942,28.4759,53.5051, , ,195.2635,116.1108
943,28.5019,82.5738, , ,195.2635,116.0700
944,28.5279,9.4123, , ,195.2635,115.5877
945,28.5539,-43.7638, , ,195.2635,115.1902
946,28.5799,8.9600, , ,195.2635,115.2517
947,28.6059,-18.9376, , ,195.2635,115.0978
948,28.6319,44.5586, , ,195.2635,115.3406
949,28.6579,-88.9125, , ,195.2635,114.7276
950,28.6839,-163.6326, , ,195.2635,114.3685
951,28.7099,-83.3877, , ,195.2635,114.6858
952,28.7359,15.3789, , ,195.2635,115.0828
953,28.7619,18.3120, , ,195.2635,115.0627
954,28.7879,-59.9020, , ,195.2635,114.6894
955,28.8139,13.0658, , ,195.2635,114.9742
956,28.8399,36.3472, , ,195.2635,115.0860
957,28.8659,-61.9699, , ,195.2635,114.6687
958,28.8919,-86.5060, , ,195.2635,114.5724
959,28.9179,-46.1628, , ,195.2635,114.7589
960,28.9439,-50.0446, , ,195.2635,114.7527
961,28.9699,-64.4049, , ,195.2635,114.7007
962,28.9959,-17.3465, , ,195.2635,114.9163
963,29.0219,48.8319, , ,195.2635,115.2145
964,29.0479,9.1972, , ,195.2635,115.0530
965,29.0739,-72.3157, , ,195.2635,114.6188
966,29.0999,57.7175, , ,195.2635,115.1055
967,29.1259,210.0986, , ,195.2635,115.6868
968,29.1519,147.6245, , ,195.2635,115.3375
969,29.1779,1.5878, , ,195.2635,114.6232
970,29.2039,1.0173, , ,195.2635,114.5412
971,29.2299,52.0756, , ,195.2635,114.6844
972,29.2559,50.9580, , ,195.2635,114.6001
973,29.2819,19.7012, , ,195.2635,114.3840
974,29.3079,-77.7780, , ,195.2635,113.8801
975,29.3339,51.9267, , ,195.2635,114.3714
976,29.3599,140.6533, , ,195.2635,114.6821
977,29.3859,140.0037, , ,195.2635,114.6027
978,29.4119,329.6231, , ,195.2635,115.3510
979,29.4379,665.9491, , ,195.2635,116.7245
980,29.4639,695.2701, , ,195.2635,116.7749
981,29.4899,825.7236, , ,195.2635,117.2573
982,29.5159,811.0195, , ,195.2635,117.1197
983,29.5419,592.4241, , ,195.2635,116.1071
984,29.5679,393.5321, , ,195.2635,115.1713
985,29.5939,347.1745, , ,195.2635,114.8935
986,29.6199,259.5526, , ,195.2635,114.4348
987,29.6459,137.1196, , ,195.2635,113.8215
988,29.6719,140.0545, , ,195.2635,113.7573
989,29.6979,120.8177, , ,195.2635,113.5955
990,29.7239,-50.3029, , ,195.2635,112.7619
991,29.7499,-12.6641, , ,195.2635,112.8509
992,29.7759,58.7068, , ,195.2635,113.0233
993,29.8019,-57.8250, , ,195.2635,112.3623
994,29.8279,112.2682, , ,195.2635,112.9732
995,29.8539,64.8212, , ,195.2635,112.6190
996,29.8799,-115.2425, , ,195.2635,111.6716
997,29.9059,-67.0795, , ,195.2635,111.7419
998,29.9319,-80.6967, , ,195.2635,111.5356
999,29.9579,73.0642, , ,195.2635,112.0781
1000,29.9839,-60.7547, , ,195.2635,111.3339
1001,30.0099,78.7122, , ,195.2635,111.9317
1002,30.0359,-56.3065, , ,195.2635,111.3000
1003,30.0619,-171.1399, , ,195.2635,110.7559
1004,30.0879,15.4256, , ,195.2635,111.5680
1005,30.1139,158.0892, , ,195.2635,112.1788
1006,30.1399,-10.8813, , ,195.2635,111.3962
1007,30.1659,130.6634, , ,195.2635,112.0030
1008,30.1919,5.1602, , ,195.2635,111.4144
1009,30.2179,22.0213, , ,195.2635,111.4631
1010,30.2439,-16.1085, , ,195.2635,111.1551
1011,30.2699,-140.4606, , ,195.2635,110.4566
1012,30.2959,130.8377, , ,195.2635,111.5415
1013,30.3219,-31.9956, , ,195.2635,110.6717
1014,30.3479,-98.8436, , ,195.2635,110.2313
1015,30.3739,-78.2357, , ,195.2635,110.1866
1016,30.3999,146.5941, , ,195.2635,111.0652
1017,30.4259,-59.2672, , ,195.2635,109.9963
1018,30.4519,-69.5022, , ,195.2635,109.8112
1019,30.4779,21.8748, , ,195.2635,110.2335
1020,30.5039,89.2866, , ,195.2635,110.5459
1021,30.5299,213.5360, , ,195.2635,111.1135
1022,30.5559,207.6134, , ,195.2635,111.0938
1023,30.5819,222.2032, , ,195.2635,111.1665
1024,30.6079,282.1427, , ,195.2635,111.4427
1025,30.6339,56.5245, , ,195.2635,110.4328
1026,30.6599,22.4364, , ,195.2635,110.2855
1027,30.6859,56.8328, , ,195.2635,110.4483
1028,30.7119,-37.2019, , ,195.2635,109.9410
1029,30.7379,-110.1722, , ,195.2635,109.5275
1030,30.7639,-54.4621, , ,195.2635,109.7005
1031,30.7899,-27.0612, , ,195.2635,109.7444
1032,30.8159,-43.3616, , ,195.2635,109.5890
1033,30.8419,39.7139, , ,195.2635,109.8865
1034,30.8679,-85.5377, , ,195.2635,109.2338
1035,30.8939,-30.6418, , ,195.2635,109.4035
1036,30.9199,54.6770, , ,195.2635,109.7118
1037,30.9459,-3.1343, , ,195.2635,109.3068
1038,30.9719,12.7504, , ,195.2635,109.2381
1039,30.9979,-67.6298, , ,195.2635,108.7277
1040,31.0239,-54.9718, , ,195.2635,108.6438
1041,31.0499,-79.6499, , ,195.2635,108.3878
1042,31.0759,-34.3488, , ,195.2635,108.4542
1043,31.1019,-48.6706, , ,195.2635,108.2456
1044,31.1279,-10.0186, , ,195.2635,108.2814
1045,31.1539,-28.7868, , ,195.2635,108.0519
1046,31.1799,7.8727, , ,195.2635,108.1701
1047,31.2059,112.4177, , ,195.2635,108.6011
1048,31.2319,172.4392, , ,195.2635,108.8260
1049,31.2579,201.2944, , ,195.2635,108.9075
1050,31.2839,199.4411, , ,195.2635,108.8480
1051,31.3099,103.0618, , ,195.2635,108.3531
1052,31.3359,92.0976, , ,195.2635,108.2512
1053,31.3619,115.5187, , ,195.2635,108.3080
1054,31.3879,-45.2555, , ,195.2635,107.5116
1055,31.4139,-77.6336, , ,195.2635,107.2926
1056,31.4399,-3.5477, , ,195.2635,107.5691
1057,31.4659,-6.7454, , ,195.2635,107.4861
1058,31.4919,-22.5261, , ,195.2635,107.3443
1059,31.5179,-14.7187, , ,195.2635,107.3124
1060,31.5439,9.0413, , ,195.2635,107.3547
1061,31.5699,2.3851, , ,195.2635,107.2554
1062,31.5959,0.8501, , ,195.2635,107.1798
1063,31.6219,-23.7636, , ,195.2635,106.9964
1064,31.6479,4.9925, , ,195.2635,106.9439
1065,31.6739,97.0094, , ,195.2635,107.1868
1066,31.6999,144.3516, , ,195.2635,107.2210
1067,31.7259,142.2214, , ,195.2635,107.0244
1068,31.7519,104.7574, , ,195.2635,106.6619
1069,31.7779,168.7296, , ,195.2635,106.7742
1070,31.8039,90.7714, , ,195.2635,106.2204
1071,31.8299,-132.7927, , ,195.2635,104.9724
1072,31.8559,-35.7242, , ,195.2635,105.2439
1073,31.8819,113.0187, , ,195.2635,105.9041
1074,31.9079,68.4235, , ,195.2635,105.6492
1075,31.9339,-27.4655, , ,195.2635,105.1501
1076,31.9599,93.1006, , ,195.2635,105.6777
1077,31.9859,284.4279, , ,195.2635,106.5353
1078,32.0119,169.0870, , ,195.2635,105.9485
1079,32.0379,24.3518, , ,195.2635,105.2189
1080,32.0639,36.1977, , ,195.2635,105.2308
1081,32.0899,20.4348, , ,195.2635,105.1115
1082,32.1159,-33.7966, , ,195.2635,104.8713
1083,32.1419,-55.1539, , ,195.2635,104.7874
1084,32.1679,-40.4256, , ,195.2635,104.8757
1085,32.1939,-2.1188, , ,195.2635,105.0761
1086,32.2199,11.0014, , ,195.2635,105.1565
1087,32.2459,32.5610, , ,195.2635,105.2769
1088,32.2719,72.9180, , ,195.2635,105.4863
1089,32.2979,15.8756, , ,195.2635,105.2335
