Labels,MOF90 DMSO Ar 420 nm 400 us Delta OD,
1.888E005,-4.54517594E-3,
188840.0000,-2.98539549E-3,
188880.0000,-5.71366120E-3,
188920.0000,1.08411885E-3,
188960.0000,-3.38691706E-3,
1.89E05,-2.41939328E-3,
189040.0000,-4.54517640E-3,
189080.0000,1.14415809E-4,
189120.0000,-4.71816689E-4,
189160.0000,-1.44679495E-3,
1.892E005,-4.69839812E-4,
189240.0000,-3.58017464E-3,
189280.0000,-2.02326896E-3,
189320.0000,-2.22381367E-3,
189360.0000,-2.81277020E-3,
1.894E005,-1.64222857E-3,
189440.0000,-1.82659237E-3,
189480.0000,-4.94547980E-3,
189520.0000,-1.23805867E-3,
189560.0000,-2.21142988E-3,
1.896E005,5.02979907E-4,
189640.0000,-2.61302432E-3,
189680.0000,3.06473434E-4,
189720.0000,1.08534493E-3,
189760.0000,-1.05113653E-3,
1.898E005,-4.64912737E-4,
189840.0000,-1.25410117E-3,
189880.0000,1.12992318E-4,
189920.0000,-1.82981044E-3,
189960.0000,-3.19360173E-3,
1.9E05,-2.03003851E-3,
190040.0000,-2.41756043E-3,
190080.0000,-1.43970421E-3,
190120.0000,-2.01828685E-3,
190160.0000,-2.77695042E-4,
1.902E005,-2.80058687E-3,
190240.0000,-1.62867666E-3,
190280.0000,-2.42125709E-3,
190320.0000,-2.41192686E-3,
190360.0000,-1.63015106E-3,
1.904E005,-4.72777581E-4,
190440.0000,-1.25008158E-3,
190480.0000,-4.95147146E-3,
190520.0000,-3.19360197E-3,
190560.0000,-3.96898529E-3,
1.906E005,-3.57544818E-3,
190640.0000,-2.59754481E-3,
190680.0000,-2.41753156E-3,
190720.0000,-3.78072471E-3,
190760.0000,6.95151102E-4,
1.908E005,-1.63620804E-3,
190840.0000,-1.05485332E-3,
190880.0000,-1.24740775E-3,
190920.0000,-1.24601496E-3,
190960.0000,6.94713148E-4,
1.91E05,-2.99172918E-3,
191040.0000,-4.53956379E-3,
191080.0000,1.17312957E-4,
191120.0000,-5.13543142E-3,
191160.0000,-1.44106743E-3,
1.912E005,-1.05491141E-3,
191240.0000,-4.73797234E-4,
191280.0000,-8.58579879E-4,
191320.0000,-3.37775773E-3,
191360.0000,-2.22561834E-3,
1.914E005,-3.39613762E-3,
191440.0000,-1.62870530E-3,
191480.0000,-2.80055776E-3,
191520.0000,-4.73502651E-3,
191560.0000,-2.22203997E-3,
1.916E005,-1.43400230E-3,
191640.0000,-3.56596243E-3,
191680.0000,-1.82028918E-3,
191720.0000,-1.63319125E-3,
191760.0000,-2.80462136E-3,
1.918E005,-4.66880912E-4,
191840.0000,-2.41564238E-3,
191880.0000,-2.80255941E-3,
191920.0000,-1.43680722E-3,
191960.0000,-2.22029653E-3,
1.92E05,-8.53970647E-4,
192040.0000,-3.18478630E-3,
192080.0000,-3.38462391E-3,
192120.0000,-3.00017209E-3,
192160.0000,-1.05235504E-3,
1.922E005,-2.41375482E-3,
192240.0000,-2.60721380E-3,
192280.0000,-2.99802213E-3,
192320.0000,3.05832538E-4,
192360.0000,-2.41561327E-3,
1.924E005,-4.64826095E-4,
192440.0000,-2.99170031E-3,
192480.0000,-4.13579168E-3,
192520.0000,1.08618930E-3,
192560.0000,-4.18063672E-3,
1.926E005,-3.56596243E-3,
192640.0000,-3.77584225E-3,
192680.0000,-2.73163285E-4,
192720.0000,-3.39150871E-3,
192760.0000,-1.05366169E-3,
1.928E005,3.06444475E-4,
192840.0000,-2.03686161E-3,
192880.0000,-1.05491141E-3,
192920.0000,-2.01996509E-3,
192960.0000,-2.42119911E-3,
1.93E05,-4.70798812E-4,
193040.0000,-2.60724267E-3,
193080.0000,-2.72264966E-4,
193120.0000,-2.01660977E-3,
193160.0000,-2.60524172E-3,
1.932E005,-1.05986360E-3,
193240.0000,-1.05366146E-3,
193280.0000,1.13718888E-4,
193320.0000,-4.36872989E-3,
193360.0000,-2.79852864E-3,
1.934E005,-1.05741422E-3,
193440.0000,-1.24874408E-3,
193480.0000,-1.83626381E-3,
193520.0000,-1.43397332E-3,
193560.0000,-3.38694546E-3,
1.936E005,-4.15679673E-3,
193640.0000,-6.55110111E-4,
193680.0000,-4.56492789E-3,
193720.0000,-2.99381558E-3,
193760.0000,-4.74759901E-4,
1.938E005,-3.38921160E-3,
193840.0000,-1.63322035E-3,
193880.0000,-1.63617916E-3,
193920.0000,-4.94550914E-3,
193960.0000,-1.63464108E-3,
1.94E05,-2.41010031E-3,
194040.0000,-3.39380745E-3,
194080.0000,-1.04986108E-3,
194120.0000,-1.44536828E-3,
194160.0000,5.01904346E-4,
1.942E005,-2.41381302E-3,
194240.0000,-6.68005843E-4,
194280.0000,-4.54795687E-3,
194320.0000,-2.41750246E-3,
194360.0000,-1.25142024E-3,
1.944E005,-3.96643253E-3,
194440.0000,-1.82026019E-3,
194480.0000,-4.70827887E-4,
194520.0000,-1.82502903E-3,
194560.0000,-3.00017162E-3,
1.946E005,-1.84098852E-3,
194640.0000,-2.61308230E-3,
194680.0000,-1.43825519E-3,
194720.0000,-3.57782491E-3,
194760.0000,-2.79040146E-3,
1.948E005,-4.17264923E-3,
194840.0000,-3.76107381E-3,
194880.0000,-3.78319831E-3,
194920.0000,-1.82662148E-3,
194960.0000,-2.70499993E-4,
1.95E05,-2.60527083E-3,
195040.0000,-1.64074323E-3,
195080.0000,-2.60721380E-3,
195120.0000,-5.13540255E-3,
195160.0000,3.05190973E-4,
1.952E005,-3.19581060E-3,
195240.0000,-2.80052889E-3,
195280.0000,-4.68852639E-4,
195320.0000,-3.97156971E-3,
195360.0000,-3.77091090E-3,
1.954E005,6.94216695E-4,
195440.0000,-2.79045920E-3,
195480.0000,-1.45394669E-3,
195520.0000,-3.18921939E-3,
195560.0000,-8.53970647E-4,
1.956E005,-5.72027499E-3,
195640.0000,8.90728959E-4,
195680.0000,-2.22026743E-3,
195720.0000,-3.58493859E-3,
195760.0000,-6.72325492E-4,
1.958E005,-2.98961625E-3,
195840.0000,-2.80255941E-3,
195880.0000,-3.18919029E-3,
195920.0000,-2.99170031E-3,
195960.0000,-4.15679626E-3,
1.96E05,-3.37096769E-3,
196040.0000,-4.66880912E-4,
196080.0000,-1.83140719E-3,
196120.0000,-4.66880912E-4,
196160.0000,-3.77091090E-3,
1.962E005,-4.16735560E-3,
196240.0000,-2.59945216E-3,
196280.0000,-2.60335859E-3,
196320.0000,-4.34965407E-3,
196360.0000,-1.04615756E-3,
1.964E005,-1.83780841E-3,
196440.0000,-4.35510045E-3,
196480.0000,-1.63018017E-3,
196520.0000,-6.62656850E-4,
196560.0000,-2.79650115E-3,
1.966E005,-3.76107381E-3,
196640.0000,-3.00017209E-3,
196680.0000,-3.18258745E-3,
196720.0000,-2.79245200E-3,
196760.0000,-8.10426936E-5,
1.968E005,-1.04988995E-3,
196840.0000,-2.41936464E-3,
196880.0000,-2.61500361E-3,
196920.0000,-3.78075382E-3,
196960.0000,-3.58735281E-3,
1.97E05,-1.63316249E-3,
197040.0000,-2.21496006E-3,
197080.0000,-1.44249038E-3,
197120.0000,-4.67837468E-4,
197160.0000,-3.77331767E-3,
1.972E005,-2.79245200E-3,
197240.0000,-2.22381367E-3,
197280.0000,-3.57307354E-3,
197320.0000,-2.80055776E-3,
197360.0000,-1.82978134E-3,
1.974E005,-2.60138977E-3,
197440.0000,-2.03172746E-3,
197480.0000,-3.18255834E-3,
197520.0000,-4.35779803E-3,
197560.0000,-2.75920465E-4,
1.976E005,-8.10428173E-5,
197640.0000,-2.61110510E-3,
197680.0000,-2.02164543E-3,
197720.0000,-2.60527083E-3,
197760.0000,-2.02498073E-3,
1.978E005,3.05832538E-4,
197840.0000,-1.05360372E-3,
197880.0000,-4.94548026E-3,
197920.0000,-2.60529947E-3,
197960.0000,-6.64747087E-4,
1.98E05,-4.54239734E-3,
198040.0000,-8.57476669E-4,
198080.0000,-1.43967511E-3,
198120.0000,-2.02666502E-3,
198160.0000,-1.24607270E-3,
1.982E005,-1.43967511E-3,
198240.0000,-2.61305319E-3,
198280.0000,-1.43680722E-3,
198320.0000,-1.63923018E-3,
198360.0000,-2.60721380E-3,
1.984E005,-6.68690400E-3,
198440.0000,-2.02498049E-3,
198480.0000,-2.02838005E-3,
198520.0000,-3.18481540E-3,
198560.0000,1.10808694E-4,
1.986E005,-3.38001549E-3,
198640.0000,-3.96643253E-3,
198680.0000,-3.58974026E-3,
198720.0000,-4.14624624E-3,
198760.0000,-1.63771864E-3,
1.988E005,-7.62031923E-5,
198840.0000,-2.61113397E-3,
198880.0000,1.28106773E-3,
198920.0000,-3.57307354E-3,
198960.0000,-2.02329783E-3,
1.99E05,-3.00654536E-3,
199040.0000,-1.04119629E-3,
199080.0000,-1.63928815E-3,
199120.0000,-2.80462136E-3,
199160.0000,3.09060648E-4,
1.992E005,-1.24607270E-3,
199240.0000,8.92241020E-4,
199280.0000,-8.55157501E-4,
199320.0000,-3.38462391E-3,
199360.0000,-1.63469894E-3,
1.994E005,1.12934264E-4,
199440.0000,-3.18919029E-3,
199480.0000,-1.82821508E-3,
199520.0000,-8.56258674E-4,
199560.0000,-3.38697480E-3,
1.996E005,-4.53676144E-3,
199640.0000,-2.77665997E-4,
199680.0000,-3.17603117E-3,
199720.0000,-1.04864489E-3,
199760.0000,-1.23805867E-3,
1.998E005,-2.21498916E-3,
199840.0000,-2.21852562E-3,
199880.0000,-1.24204578E-3,
199920.0000,-2.21319403E-3,
199960.0000,-3.17816669E-3,
2E05,-3.57779581E-3,
200040.0000,-4.17002989E-3,
200080.0000,-2.01999443E-3,
200120.0000,3.05832451E-4,
200160.0000,6.97479700E-4,
2.002E005,-1.63020892E-3,
200240.0000,-4.54239734E-3,
200280.0000,5.02369949E-4,
200320.0000,-3.77088203E-3,
200360.0000,-2.40636594E-3,
2.004E005,-3.76104470E-3,
200440.0000,-2.40081991E-3,
200480.0000,-3.77331767E-3,
200520.0000,-4.54239734E-3,
200560.0000,-2.79849954E-3,
2.006E005,-8.57418752E-4,
200640.0000,-8.10137935E-5,
200680.0000,-2.79849977E-3,
200720.0000,-8.60934146E-4,
200760.0000,-3.57782491E-3,
2.008E005,-1.82659237E-3,
200840.0000,-3.19139473E-3,
200880.0000,-2.81478325E-3,
200920.0000,-3.58493859E-3,
200960.0000,-8.56287545E-4,
2.01E05,-2.60921661E-3,
201040.0000,-3.38465301E-3,
201080.0000,-2.01825774E-3,
201120.0000,-2.40824698E-3,
201160.0000,-1.44254835E-3,
2.012E005,-3.19581060E-3,
201240.0000,-1.83463399E-3,
201280.0000,-1.24470994E-3,
201320.0000,1.10050438E-4,
201360.0000,-3.38691683E-3,
2.014E005,-1.24207477E-3,
201440.0000,-1.81867357E-3,
201480.0000,-2.40636594E-3,
201520.0000,3.08392948E-4,
201560.0000,-2.75920465E-4,
2.016E005,-8.56287545E-4,
201640.0000,-3.95630207E-3,
201680.0000,-1.43117341E-3,
201720.0000,-4.93952818E-3,
201760.0000,-3.18919029E-3,
2.018E005,-3.18695861E-3,
201840.0000,-2.42312253E-3,
201880.0000,-2.03511026E-3,
201920.0000,-2.22739554E-3,
201960.0000,-2.99802213E-3,
2.02E05,-1.63620804E-3,
202040.0000,-1.04861578E-3,
202080.0000,-2.41378392E-3,
202120.0000,-1.82184833E-3,
202160.0000,-1.64526154E-3,
2.022E005,-1.25002360E-3,
202240.0000,-1.25008158E-3,
202280.0000,-3.57541908E-3,
202320.0000,-2.60721357E-3,
202360.0000,-2.60724267E-3,
2.024E005,-2.22209794E-3,
202440.0000,-3.00229434E-3,
202480.0000,-2.41750246E-3,
202520.0000,-8.60934146E-4,
202560.0000,-1.44109677E-3,
2.026E005,-2.60721380E-3,
202640.0000,-8.59799969E-4,
202680.0000,-3.96643300E-3,
202720.0000,-1.44106767E-3,
202760.0000,-1.83140719E-3,
2.028E005,5.05732663E-4,
202840.0000,-2.40448676E-3,
202880.0000,-1.44246127E-3,
202920.0000,-1.44109654E-3,
202960.0000,1.11508169E-4,
2.03E05,1.28066074E-3,
203040.0000,-3.97412665E-3,
203080.0000,-5.90623356E-3,
203120.0000,-3.57064325E-3,
203160.0000,-2.22026766E-3,
2.032E005,-1.82662148E-3,
203240.0000,-8.60963191E-4,
203280.0000,-1.82662148E-3,
203320.0000,-2.61113397E-3,
203360.0000,-2.59751617E-3,
2.034E005,-3.58493859E-3,
203440.0000,-1.04615756E-3,
203480.0000,-1.44106790E-3,
203520.0000,-2.60335859E-3,
203560.0000,-2.41007167E-3,
2.036E005,-2.99808010E-3,
203640.0000,-2.22026743E-3,
203680.0000,1.08679908E-3,
203720.0000,-4.64912737E-4,
203760.0000,-6.69828430E-3,
2.038E005,-3.17603117E-3,
203840.0000,-6.65851578E-4,
203880.0000,-2.20787665E-3,
203920.0000,-3.00232344E-3,
203960.0000,-4.64941695E-4,
2.04E05,-3.19139520E-3,
204040.0000,-4.66851925E-4,
204080.0000,-1.83303445E-3,
204120.0000,-2.99596158E-3,
204160.0000,-1.62864744E-3,
2.042E005,-8.58608750E-4,
204240.0000,-3.56123247E-3,
204280.0000,-6.61555096E-4,
204320.0000,-1.62567315E-3,
204360.0000,-1.43828394E-3,
2.044E005,-2.21142964E-3,
204440.0000,-1.83617708E-3,
204480.0000,-3.37778660E-3,
204520.0000,1.08618930E-3,
204560.0000,-2.20969575E-3,
2.046E005,-2.58981786E-3,
204640.0000,-3.76352970E-3,
204680.0000,-1.63617916E-3,
204720.0000,-2.61308230E-3,
204760.0000,-2.74962047E-4,
2.048E005,-1.83623482E-3,
204840.0000,-3.97662865E-3,
204880.0000,-2.41381256E-3,
204920.0000,-3.19802132E-3,
204960.0000,-6.63701503E-4,
2.05E05,-1.82499993E-3,
205040.0000,-3.37319053E-3,
205080.0000,-2.21142988E-3,
205120.0000,-1.43541861E-3,
205160.0000,-4.65896388E-4,
2.052E005,-4.68823739E-4,
205240.0000,-1.44825177E-3,
205280.0000,-4.67895356E-4,
205320.0000,-2.79650115E-3,
205360.0000,-2.73163168E-4,
2.054E005,-1.64074323E-3,
205440.0000,-1.82983954E-3,
205480.0000,-2.40824698E-3,
205520.0000,-2.02503847E-3,
205560.0000,-1.24204578E-3,
2.056E005,-2.21852562E-3,
205640.0000,-1.05863845E-3,
205680.0000,-3.19802132E-3,
205720.0000,-1.25142024E-3,
205760.0000,-2.02332693E-3,
2.058E005,-1.44249038E-3,
205840.0000,-1.83137832E-3,
205880.0000,1.28124200E-3,
205920.0000,-2.21672771E-3,
205960.0000,-4.17267857E-3,
2.06E05,-2.61113397E-3,
206040.0000,-1.24204578E-3,
206080.0000,-2.80465023E-3,
206120.0000,-1.43967511E-3,
206160.0000,-2.02164543E-3,
2.062E005,-6.60454505E-4,
206240.0000,-2.80462136E-3,
206280.0000,-2.02164496E-3,
206320.0000,-1.24077348E-3,
206360.0000,-5.34090120E-3,
2.064E005,-4.36596386E-3,
206440.0000,-2.79849954E-3,
206480.0000,-1.05110754E-3,
206520.0000,-3.96904349E-3,
206560.0000,-3.40764527E-3,
2.066E005,-3.38465301E-3,
206640.0000,-1.82662148E-3,
206680.0000,-6.58342848E-4,
206720.0000,1.28025305E-3,
206760.0000,-2.79045920E-3,
2.068E005,-8.02583672E-5,
206840.0000,-4.65925375E-4,
206880.0000,-2.22029677E-3,
206920.0000,-1.83938316E-3,
206960.0000,-2.74962047E-4,
2.07E05,-6.62627805E-4,
207040.0000,-8.60934146E-4,
207080.0000,5.03531366E-4,
207120.0000,-1.24340632E-3,
207160.0000,-8.56229861E-4,
2.072E005,-1.05491141E-3,
207240.0000,-4.70798812E-4,
207280.0000,-2.02669413E-3,
207320.0000,-8.59799795E-4,
207360.0000,-2.80261738E-3,
2.074E005,-8.52871453E-4,
207440.0000,-8.26422765E-5,
207480.0000,-1.63774751E-3,
207520.0000,-1.62264635E-3,
207560.0000,-3.00020096E-3,
2.076E005,-2.41753156E-3,
207640.0000,-1.63018017E-3,
207680.0000,-3.38004460E-3,
207720.0000,-1.63620827E-3,
207760.0000,-3.38468188E-3,
2.078E005,-6.66928128E-4,
207840.0000,-3.75371962E-3,
207880.0000,-2.99378647E-3,
207920.0000,-1.05485343E-3,
207960.0000,-4.56210272E-3,
2.08E05,-1.43819733E-3,
208040.0000,-2.61302432E-3,
208080.0000,-4.37149778E-3,
208120.0000,-8.58579879E-4,
208160.0000,-1.63617916E-3,
2.082E005,-2.42128596E-3,
208240.0000,-2.22558924E-3,
208280.0000,-2.21849652E-3,
208320.0000,-1.44536851E-3,
208360.0000,-2.79447576E-3,
2.084E005,5.01875300E-4,
208440.0000,-4.92465170E-3,
208480.0000,-2.01161671E-3,
208520.0000,5.01322385E-4,
208560.0000,-3.37321917E-3,
2.086E005,-2.99170031E-3,
208640.0000,-2.40824698E-3,
208680.0000,-2.03175680E-3,
208720.0000,-2.80258851E-3,
208760.0000,-2.02158722E-3,
2.088E005,-2.98533775E-3,
208840.0000,-1.44536851E-3,
208880.0000,-3.78573220E-3,
208920.0000,-2.60335859E-3,
208960.0000,-1.64077210E-3,
2.09E05,-2.03003851E-3,
209040.0000,-2.79855775E-3,
209080.0000,-8.57447798E-4,
209120.0000,-2.02329783E-3,
209160.0000,-3.57541908E-3,
2.092E005,-2.41010031E-3,
209240.0000,-2.60724290E-3,
209280.0000,-3.38007323E-3,
209320.0000,-3.58020375E-3,
209360.0000,-4.68852639E-4,
2.094E005,-2.59751617E-3,
209440.0000,-1.82821508E-3,
209480.0000,5.00797818E-4,
209520.0000,-1.24607293E-3,
209560.0000,-2.41007167E-3,
2.096E005,-8.60934146E-4,
209640.0000,-3.96646140E-3,
209680.0000,-2.99381558E-3,
209720.0000,-1.63165608E-3,
209760.0000,-3.76595883E-3,
2.098E005,-2.59751570E-3,
209840.0000,-1.44536851E-3,
209880.0000,-3.37550184E-3,
209920.0000,-1.24207477E-3,
209960.0000,-4.66909929E-4,
2.1E05,-2.80055776E-3,
210040.0000,-2.21855473E-3,
210080.0000,-4.17264923E-3,
210120.0000,-3.78075382E-3,
210160.0000,-4.94248839E-3,
2.102E005,-4.70827887E-4,
210240.0000,-1.24607293E-3,
210280.0000,3.09060648E-4,
210320.0000,-1.25008158E-3,
210360.0000,-4.16732673E-3,
2.104E005,-1.44249038E-3,
210440.0000,-2.99805123E-3,
210480.0000,-1.44109677E-3,
210520.0000,-2.20966712E-3,
210560.0000,-1.44251925E-3,
2.106E005,-3.77334631E-3,
210640.0000,-2.71425553E-4,
210680.0000,-7.94169755E-5,
210720.0000,6.97014795E-4,
210760.0000,-5.30934148E-3,
2.108E005,-1.04740064E-3,
210840.0000,-2.99805123E-3,
210880.0000,1.13718779E-4,
210920.0000,-2.41010031E-3,
210960.0000,-2.02332693E-3,
2.11E05,-3.79314367E-3,
211040.0000,-3.38694593E-3,
211080.0000,-2.21498916E-3,
211120.0000,-2.66950548E-4,
211160.0000,-1.25147821E-3,
2.112E005,-4.53396188E-3,
211240.0000,1.47396454E-3,
211280.0000,-1.82343798E-3,
211320.0000,-8.57418752E-4,
211360.0000,-2.80261738E-3,
2.114E005,-1.24737888E-3,
211440.0000,-3.97924846E-3,
211480.0000,-4.75242315E-3,
211520.0000,-2.03344715E-3,
211560.0000,-2.60918750E-3,
2.116E005,-2.02167407E-3,
211640.0000,-1.43683632E-3,
211680.0000,-3.18701612E-3,
211720.0000,-4.54517640E-3,
211760.0000,6.97014795E-4,
2.118E005,-2.62282090E-3,
211840.0000,-1.44391437E-3,
211880.0000,-2.80377601E-4,
211920.0000,-4.74951696E-3,
211960.0000,3.07811715E-4,
2.12E05,-3.97668686E-3,
212040.0000,-3.18481540E-3,
212080.0000,-2.74990947E-4,
212120.0000,-6.58313860E-4,
212160.0000,-4.69839812E-4,
2.122E005,-8.59742053E-4,
212240.0000,-4.37146891E-3,
212280.0000,-1.63620804E-3,
212320.0000,-4.70798812E-4,
212360.0000,-2.61503248E-3,
2.124E005,-2.21849699E-3,
212440.0000,-2.81481189E-3,
212480.0000,-2.41195573E-3,
212520.0000,-2.81277020E-3,
212560.0000,-2.98325904E-3,
2.126E005,-8.64429807E-4,
212640.0000,-1.82181958E-3,
212680.0000,-1.05866743E-3,
212720.0000,-1.63316249E-3,
212760.0000,-2.80665560E-3,
2.128E005,-1.05113641E-3,
212840.0000,-2.80055776E-3,
212880.0000,-4.74078581E-3,
212920.0000,-3.57782491E-3,
212960.0000,-3.19583970E-3,
2.13E05,-2.22206884E-3,
213040.0000,3.07782699E-4,
213080.0000,-3.38007323E-3,
213120.0000,-3.77088180E-3,
213160.0000,-2.02672323E-3,
2.132E005,-2.60524172E-3,
213240.0000,-2.79849954E-3,
213280.0000,-7.69838371E-5,
213320.0000,5.00768772E-4,
213360.0000,-2.98539549E-3,
2.134E005,5.03502553E-4,
213440.0000,-1.82499993E-3,
213480.0000,-1.04615756E-3,
213520.0000,-8.60934146E-4,
213560.0000,-2.80406559E-4,
2.136E005,-2.42122798E-3,
213640.0000,-4.71816689E-4,
213680.0000,-3.39153758E-3,
213720.0000,-2.41378392E-3,
213760.0000,-1.04991894E-3,
2.138E005,-5.15087554E-3,
213840.0000,-1.44112564E-3,
213880.0000,-1.62717421E-3,
213920.0000,-1.64529053E-3,
213960.0000,-8.57476669E-4,
2.14E05,-1.62867643E-3,
214040.0000,-1.24871521E-3,
214080.0000,-4.15940396E-3,
214120.0000,-2.59561045E-3,
214160.0000,-3.59212980E-3,
2.142E005,-4.37149778E-3,
214240.0000,-2.41564238E-3,
214280.0000,1.08653773E-3,
214320.0000,-3.58974026E-3,
214360.0000,-3.57070100E-3,
2.144E005,-1.44394324E-3,
214440.0000,-4.35504271E-3,
214480.0000,-1.64071412E-3,
214520.0000,-2.60915840E-3,
214560.0000,-3.19136609E-3,
2.146E005,-2.60718470E-3,
214640.0000,-4.70827887E-4,
214680.0000,-3.59213003E-3,
214720.0000,-2.61890865E-3,
214760.0000,-5.53072942E-3,
2.148E005,-1.25139125E-3,
214840.0000,-1.05363259E-3,
214880.0000,5.01322385E-4,
214920.0000,-4.55928035E-3,
214960.0000,-2.62483791E-3,
2.15E05,-2.99170078E-3,
215040.0000,-3.18258745E-3,
215080.0000,-3.39153758E-3,
215120.0000,-1.43400230E-3,
215160.0000,-2.22558924E-3,
2.152E005,-3.95878777E-3,
215240.0000,-3.38465301E-3,
215280.0000,-1.82659237E-3,
215320.0000,6.96549483E-4,
215360.0000,-1.83620595E-3,
2.154E005,-3.77828255E-3,
215440.0000,-3.58732394E-3,
215480.0000,-1.83460489E-3,
215520.0000,-4.73505491E-3,
215560.0000,-1.44679518E-3,
2.156E005,-8.26422765E-5,
215640.0000,-8.51657707E-4,
215680.0000,-1.05113653E-3,
215720.0000,-1.24740798E-3,
215760.0000,-3.59452143E-3,
2.158E005,-5.33456076E-3,
215840.0000,-2.82296864E-3,
215880.0000,-2.22201087E-3,
215920.0000,-2.79852864E-3,
215960.0000,-1.24607293E-3,
2.16E05,-5.33458963E-3,
216040.0000,-4.93651303E-3,
216080.0000,-2.02838005E-3,
216120.0000,-3.19139520E-3,
216160.0000,-3.19799245E-3,
2.162E005,-1.64683815E-3,
216240.0000,-4.55361325E-3,
216280.0000,-1.63617916E-3,
216320.0000,-8.65626324E-4,
216360.0000,-3.39153758E-3,
2.164E005,-1.24473881E-3,
216440.0000,-8.18565313E-5,
216480.0000,-8.59770924E-4,
216520.0000,-1.43825496E-3,
216560.0000,-1.83300534E-3,
2.166E005,-2.03006761E-3,
216640.0000,-3.19799245E-3,
216680.0000,-3.38007323E-3,
216720.0000,-4.74661309E-3,
216760.0000,-4.55358485E-3,
2.168E005,-2.60724267E-3,
216840.0000,-2.41192686E-3,
216880.0000,-3.39153758E-3,
216920.0000,-3.96643300E-3,
216960.0000,-3.18916119E-3,
2.17E05,-1.05488242E-3,
217040.0000,-3.19581083E-3,
217080.0000,-1.83460489E-3,
217120.0000,-1.83620595E-3,
217160.0000,-2.22026743E-3,
2.172E005,-4.95747384E-3,
217240.0000,-1.83780841E-3,
217280.0000,-3.57070100E-3,
217320.0000,-3.58258467E-3,
217360.0000,-1.44394301E-3,
2.174E005,-2.21852609E-3,
217440.0000,-4.74371295E-3,
217480.0000,-2.79852864E-3,
217520.0000,-6.62598934E-4,
217560.0000,-2.79040146E-3,
2.176E005,-3.20688449E-3,
217640.0000,-2.99381558E-3,
217680.0000,-3.78075382E-3,
217720.0000,-2.60724267E-3,
217760.0000,-3.00223636E-3,
2.178E005,-4.54514707E-3,
217840.0000,-2.60529947E-3,
217880.0000,-2.22209771E-3,
217920.0000,-8.60934146E-4,
217960.0000,-2.02666526E-3,
2.18E05,-8.62098357E-4,
218040.0000,-3.37772863E-3,
218080.0000,-4.73826338E-4,
218120.0000,-2.02492275E-3,
218160.0000,-2.61302432E-3,
2.182E005,-2.41750269E-3,
218240.0000,-2.80668447E-3,
218280.0000,-2.20620376E-3,
218320.0000,-2.99802213E-3,
218360.0000,-6.61555096E-4,
2.184E005,-3.76598793E-3,
218440.0000,-3.18921916E-3,
218480.0000,3.08392948E-4,
218520.0000,-1.64377352E-3,
218560.0000,-7.94169755E-5,
2.186E005,-1.45108229E-3,
218640.0000,-1.25407218E-3,
218680.0000,-3.79568688E-3,
218720.0000,3.06473434E-4,
218760.0000,-3.38465301E-3,
2.188E005,-2.61113397E-3,
218840.0000,-8.64429981E-4,
218880.0000,-5.32509992E-3,
218920.0000,3.05832538E-4,
218960.0000,-1.64077210E-3,
2.19E05,-3.00017162E-3,
219040.0000,-4.17529931E-3,
219080.0000,-2.62083486E-3,
219120.0000,-2.41010054E-3,
219160.0000,-1.63617916E-3,
2.192E005,-2.61107623E-3,
219240.0000,-2.22561834E-3,
219280.0000,-4.17270744E-3,
219320.0000,-2.74990947E-4,
219360.0000,-1.83297647E-3,
2.194E005,-3.20469472E-3,
219440.0000,-2.60529947E-3,
219480.0000,-3.39380745E-3,
219520.0000,-2.41936441E-3,
219560.0000,-3.58020328E-3,
2.196E005,-4.70827887E-4,
219640.0000,-1.25005259E-3,
219680.0000,-1.05863845E-3,
219720.0000,-4.16207127E-3,
219760.0000,-1.82983954E-3,
2.198E005,-2.80055776E-3,
219840.0000,-2.41933553E-3,
219880.0000,-5.30931214E-3,
219920.0000,-4.74951696E-3,
219960.0000,-4.94254613E-3,
2.2E05,-4.54233959E-3,
220040.0000,-3.01290746E-3,
220080.0000,-3.95881711E-3,
220120.0000,-3.39613762E-3,
220160.0000,-8.62127286E-4,
2.202E005,-2.42309342E-3,
220240.0000,-2.02161632E-3,
220280.0000,-2.62086419E-3,
220320.0000,-4.17795265E-3,
220360.0000,-3.59452143E-3,
2.204E005,-8.58637795E-4,
220440.0000,-5.14775841E-3,
220480.0000,-6.59383542E-4,
220520.0000,-2.80872104E-3,
220560.0000,-2.42685783E-3,
2.206E005,1.12992209E-4,
220640.0000,-1.44394324E-3,
220680.0000,-7.11119268E-3,
220720.0000,-2.60330061E-3,
220760.0000,-3.19360197E-3,
2.208E005,-4.37143957E-3,
220840.0000,-2.22212682E-3,
220880.0000,-3.38462414E-3,
220920.0000,-3.58014577E-3,
220960.0000,-2.61113397E-3,
2.21E05,-3.20913410E-3,
221040.0000,-2.60718493E-3,
221080.0000,-3.98951909E-3,
221120.0000,-8.50906727E-5,
221160.0000,-3.58735304E-3,
2.212E005,-1.83137809E-3,
221240.0000,-1.24877319E-3,
221280.0000,-2.79644341E-3,
221320.0000,-1.25550153E-3,
221360.0000,-3.76844825E-3,
2.214E005,-4.36596433E-3,
221440.0000,-3.40308272E-3,
221480.0000,-3.40308272E-3,
221520.0000,-3.77581338E-3,
221560.0000,-3.00223636E-3,
2.216E005,-1.64531963E-3,
221640.0000,-4.38247854E-3,
221680.0000,-1.05860957E-3,
221720.0000,-4.16735560E-3,
221760.0000,-2.42125709E-3,
