Labels,MOF230 DMSO Ar 420 nm 400 us Delta OD,
Type,LP Time Scan,
Comment,,
Start,0.00,
Stop,399960.0000,
Step,40.00,
Fixed/Offset, ,
XAxis,Time,
YAxis,Delta OD,

188360.0000,-4.82333684E-3,
1.884E005,-6.03643805E-3,
188440.0000,-4.32630116E-3,
188480.0000,-4.09382442E-3,
188520.0000,-6.02915604E-3,
188560.0000,-3.84310703E-3,
1.886E005,-4.83238231E-3,
188640.0000,-5.30245528E-3,
188680.0000,-4.09382442E-3,
188720.0000,-3.10712494E-3,
188760.0000,-1.89127889E-3,
1.888E005,-1.15708564E-3,
188840.0000,-6.65427011E-4,
188880.0000,-2.85641174E-3,
188920.0000,-1.88727747E-3,
188960.0000,-2.61542248E-3,
1.89E05,-2.13509612E-3,
189040.0000,-3.59534845E-3,
189080.0000,-4.32630116E-3,
189120.0000,-5.31555712E-3,
189160.0000,-3.36099090E-3,
1.892E005,-5.56863844E-3,
189240.0000,-5.31552033E-3,
189280.0000,-2.62592570E-3,
189320.0000,-5.57208853E-3,
189360.0000,-3.83821107E-3,
1.894E005,-3.58620356E-3,
189440.0000,-1.15340436E-3,
189480.0000,-2.36755190E-3,
189520.0000,-5.31544769E-3,
189560.0000,-4.81740898E-3,
1.896E005,-4.34801029E-3,
189640.0000,-5.32529457E-3,
189680.0000,-5.06315194E-3,
189720.0000,-5.06315194E-3,
189760.0000,-3.59534868E-3,
1.898E005,-2.38210894E-3,
189840.0000,-4.33170982E-3,
189880.0000,-4.56043193E-3,
189920.0000,-6.05852995E-3,
189960.0000,-3.83336213E-3,
1.9E05,-2.62064720E-3,
190040.0000,-6.29774248E-3,
190080.0000,-3.84310703E-3,
190120.0000,-4.08610562E-3,
190160.0000,-3.60910618E-3,
1.902E005,-1.15704921E-3,
190240.0000,-6.26731943E-3,
190280.0000,-4.33716783E-3,
190320.0000,-4.23234975E-4,
190360.0000,-5.07565262E-3,
1.904E005,-6.28249720E-3,
190440.0000,-7.49669829E-3,
190480.0000,-2.62760418E-3,
190520.0000,-4.08104621E-3,
190560.0000,-5.32205729E-3,
1.906E005,-3.59077123E-3,
190640.0000,-1.39575731E-3,
190680.0000,-9.08226648E-4,
190720.0000,-5.30241895E-3,
190760.0000,-4.57468163E-3,
1.908E005,-2.36758823E-3,
190840.0000,-3.59531189E-3,
190880.0000,-5.30903507E-3,
190920.0000,-6.76676817E-3,
190960.0000,-1.88458071E-3,
1.91E05,-3.83828371E-3,
191040.0000,-3.85038089E-3,
191080.0000,-3.11521045E-3,
191120.0000,8.00148293E-4,
191160.0000,-4.82632406E-3,
1.912E005,-6.79125125E-3,
191240.0000,-3.36532574E-3,
191280.0000,-5.06623555E-3,
191320.0000,-6.52468158E-3,
191360.0000,-1.64609030E-3,
1.914E005,-5.80118224E-3,
191440.0000,-1.64609007E-3,
191480.0000,-5.32525824E-3,
191520.0000,-3.59764113E-3,
191560.0000,-3.84550449E-3,
1.916E005,-5.05377725E-3,
191640.0000,-3.34374816E-3,
191680.0000,-4.08867514E-3,
191720.0000,-4.82326420E-3,
191760.0000,-6.04010373E-3,
1.918E005,-3.60453455E-3,
191840.0000,-2.37720367E-3,
191880.0000,-1.64369738E-3,
191920.0000,-4.59179981E-3,
191960.0000,-6.78313291E-3,
1.92E05,-6.28246041E-3,
192040.0000,-4.31551971E-3,
192080.0000,-6.75460650E-3,
192120.0000,-3.83339822E-3,
192160.0000,-2.86779273E-3,
1.922E005,-5.55162644E-3,
192240.0000,-9.67270229E-3,
192280.0000,-2.38365005E-3,
192320.0000,-6.02911925E-3,
192360.0000,-4.58600791E-3,
1.924E005,-2.87153060E-3,
192440.0000,-2.86960602E-3,
192480.0000,-3.60687380E-3,
192520.0000,-5.79411769E-3,
192560.0000,-3.85041721E-3,
1.926E005,-4.08610562E-3,
192640.0000,-4.07844875E-3,
192680.0000,-5.05688647E-3,
192720.0000,-5.05692279E-3,
192760.0000,-6.03281287E-3,
1.928E005,-4.33445582E-3,
192840.0000,-6.79949857E-3,
192880.0000,-5.79761155E-3,
192920.0000,-3.34582245E-3,
192960.0000,-5.56522794E-3,
1.93E05,-4.09124838E-3,
193040.0000,-4.58311662E-3,
193080.0000,-5.55841997E-3,
193120.0000,-4.57457267E-3,
193160.0000,-6.05477067E-3,
1.932E005,-3.60914273E-3,
193240.0000,-4.58033849E-3,
193280.0000,-4.33167396E-3,
193320.0000,-3.83824762E-3,
193360.0000,-1.64968939E-3,
1.934E005,-1.15616375E-3,
193440.0000,-4.07841243E-3,
193480.0000,-2.88096699E-3,
193520.0000,-6.03643805E-3,
193560.0000,-4.81142057E-3,
1.936E005,-4.56609344E-3,
193640.0000,-2.36918638E-3,
193680.0000,-2.13072053E-3,
193720.0000,-3.35015962E-3,
193760.0000,-4.09891177E-3,
1.938E005,-6.78309659E-3,
193840.0000,-2.87153060E-3,
193880.0000,-6.29011076E-3,
193920.0000,-3.35662928E-3,
193960.0000,-4.32896800E-3,
1.94E05,-5.31222159E-3,
194040.0000,-3.35227745E-3,
194080.0000,-2.62239249E-3,
194120.0000,-6.05849409E-3,
194160.0000,-2.37727654E-3,
1.942E005,-4.82035289E-3,
194240.0000,-6.52078213E-3,
194280.0000,-4.56896471E-3,
194320.0000,-3.36749735E-3,
194360.0000,-5.30899828E-3,
1.944E005,-6.28242409E-3,
194440.0000,-5.32205729E-3,
194480.0000,-5.06932288E-3,
194520.0000,-6.77904394E-3,
194560.0000,-5.30574331E-3,
1.946E005,-2.62413966E-3,
194640.0000,-5.80468448E-3,
194680.0000,-3.61376186E-3,
194720.0000,-4.81737219E-3,
194760.0000,-5.31882374E-3,
1.948E005,-4.57180338E-3,
194840.0000,-4.57176752E-3,
194880.0000,-5.78007242E-3,
194920.0000,-4.58315341E-3,
194960.0000,-4.08610562E-3,
1.95E05,-2.38365005E-3,
195040.0000,-5.07875020E-3,
195080.0000,-3.11727426E-3,
195120.0000,-6.03643805E-3,
195160.0000,-3.12129897E-3,
1.952E005,-5.77649008E-3,
195240.0000,-6.29774248E-3,
195280.0000,-3.11521045E-3,
195320.0000,-4.81443107E-3,
195360.0000,-4.58600791E-3,
1.954E005,-3.83824715E-3,
195440.0000,-3.84801417E-3,
195480.0000,-3.59756825E-3,
195520.0000,-3.36525310E-3,
195560.0000,-1.89399067E-3,
1.956E005,-4.56612930E-3,
195640.0000,-5.06307930E-3,
195680.0000,-1.64131017E-3,
195720.0000,-5.79761202E-3,
195760.0000,-2.86583579E-3,
1.958E005,-2.37399130E-3,
195840.0000,-3.35879088E-3,
195880.0000,-1.89261581E-3,
195920.0000,-3.85767967E-3,
195960.0000,-3.34374816E-3,
1.96E05,-4.33981000E-3,
196040.0000,-6.50113355E-3,
196080.0000,-3.10917944E-3,
196120.0000,-7.26358546E-3,
196160.0000,-3.84550449E-3,
1.962E005,-4.56609298E-3,
196240.0000,-3.84797784E-3,
196280.0000,-4.34528617E-3,
196320.0000,-6.55235676E-3,
196360.0000,-5.31882374E-3,
1.964E005,-2.37235171E-3,
196440.0000,-5.54830814E-3,
196480.0000,-4.34256485E-3,
196520.0000,-4.58604423E-3,
196560.0000,-4.34256485E-3,
1.966E005,-2.86207441E-3,
196640.0000,-3.60687380E-3,
196680.0000,-5.56860166E-3,
196720.0000,-4.83830739E-3,
196760.0000,-4.33713105E-3,
1.968E005,-5.29924314E-3,
196840.0000,-4.32900432E-3,
196880.0000,-1.15982094E-3,
196920.0000,-6.02185354E-3,
196960.0000,-6.52468251E-3,
1.97E05,-2.86203809E-3,
197040.0000,-5.07871388E-3,
197080.0000,-2.13955902E-3,
197120.0000,-4.32630116E-3,
197160.0000,-2.61545903E-3,
1.972E005,-4.08361107E-3,
197240.0000,-3.60914273E-3,
197280.0000,-2.86207441E-3,
197320.0000,-4.56326082E-3,
197360.0000,-4.57176752E-3,
1.974E005,-6.78719021E-3,
197440.0000,-5.04447008E-3,
197480.0000,-9.11316660E-4,
197520.0000,-3.34804435E-3,
197560.0000,-6.54046889E-3,
1.976E005,-3.60914273E-3,
197640.0000,-2.87338463E-3,
197680.0000,-2.62068328E-3,
197720.0000,-6.08441420E-3,
197760.0000,-5.07248566E-3,
1.978E005,-7.02558877E-3,
197840.0000,-6.77900761E-3,
197880.0000,-4.81138425E-3,
197920.0000,-4.80848644E-3,
197960.0000,-1.16171059E-3,
1.98E05,-7.02140015E-3,
198040.0000,-7.50114582E-3,
198080.0000,-6.50896551E-3,
198120.0000,-7.25484546E-3,
198160.0000,-3.84801417E-3,
1.982E005,-3.83578474E-3,
198240.0000,-7.03828968E-3,
198280.0000,-4.56326082E-3,
198320.0000,-4.57464531E-3,
198360.0000,-3.58844968E-3,
1.984E005,-3.84314335E-3,
198440.0000,-4.81439428E-3,
198480.0000,-4.32363758E-3,
198520.0000,-1.64369738E-3,
198560.0000,-2.87149404E-3,
1.986E005,-3.60227050E-3,
198640.0000,-3.59073468E-3,
198680.0000,-3.84797761E-3,
198720.0000,-4.09640325E-3,
198760.0000,-2.61890353E-3,
1.988E005,-5.79408137E-3,
198840.0000,-3.83094163E-3,
198880.0000,-3.84554104E-3,
198920.0000,-4.56609344E-3,
198960.0000,-4.57745371E-3,
1.99E05,-5.80114545E-3,
199040.0000,-7.99416751E-3,
199080.0000,-2.86019687E-3,
199120.0000,-3.35231377E-3,
199160.0000,-3.12540610E-3,
1.992E005,-3.83821107E-3,
199240.0000,-2.37723999E-3,
199280.0000,-4.35073813E-3,
199320.0000,-2.12771515E-3,
199360.0000,-5.80118224E-3,
1.994E005,-3.36095435E-3,
199440.0000,-5.55162597E-3,
199480.0000,-4.33445582E-3,
199520.0000,-3.09911161E-3,
199560.0000,-5.30245481E-3,
1.996E005,-4.58315341E-3,
199640.0000,-4.58311662E-3,
199680.0000,-4.33984632E-3,
199720.0000,-3.35231400E-3,
199760.0000,-5.08188782E-3,
1.998E005,-2.62235594E-3,
199840.0000,-4.83534299E-3,
199880.0000,-5.81532251E-3,
199920.0000,-4.81737172E-3,
199960.0000,-5.30574284E-3,
2E05,-3.59305833E-3,
200040.0000,-4.06819535E-3,
200080.0000,-5.54823549E-3,
200120.0000,-4.32900386E-3,
200160.0000,-4.57749050E-3,
2.002E005,-5.28944796E-3,
200240.0000,-4.33441903E-3,
200280.0000,-3.35662928E-3,
200320.0000,-2.87149404E-3,
200360.0000,-9.09824448E-4,
2.004E005,-4.58026584E-3,
200440.0000,-4.58604470E-3,
200480.0000,-5.55841951E-3,
200520.0000,-2.86964234E-3,
200560.0000,-3.11926729E-3,
2.006E005,-6.05484378E-3,
200640.0000,-5.32205729E-3,
200680.0000,-5.54823549E-3,
200720.0000,-4.83834418E-3,
200760.0000,-5.79055538E-3,
2.008E005,-1.89529418E-3,
200840.0000,-2.38688430E-3,
200880.0000,-7.77547760E-3,
200920.0000,-6.52074581E-3,
200960.0000,-3.84794176E-3,
2.01E05,-5.28952014E-3,
201040.0000,-5.57205221E-3,
201080.0000,-4.81737172E-3,
201120.0000,-5.79055538E-3,
201160.0000,-4.09128517E-3,
2.012E005,-3.35443369E-3,
201240.0000,-5.56178531E-3,
201280.0000,-6.29007490E-3,
201320.0000,-3.36095435E-3,
201360.0000,-6.07331656E-3,
2.014E005,-3.83582176E-3,
201440.0000,-3.36312060E-3,
201480.0000,-4.56612976E-3,
201520.0000,-6.29388774E-3,
201560.0000,-6.05477067E-3,
2.016E005,-4.33713105E-3,
201640.0000,-5.55841951E-3,
201680.0000,-5.06619923E-3,
201720.0000,-5.80110960E-3,
201760.0000,-4.32907650E-3,
2.018E005,-4.82038921E-3,
201840.0000,-4.82333684E-3,
201880.0000,-7.52819469E-3,
201920.0000,-3.59298568E-3,
201960.0000,-3.84310703E-3,
2.02E05,-6.30152784E-3,
202040.0000,-6.28633890E-3,
202080.0000,-6.54050568E-3,
202120.0000,-2.62417621E-3,
202160.0000,-3.35659273E-3,
2.022E005,-3.58392391E-3,
202240.0000,-5.31548448E-3,
202280.0000,-5.06311608E-3,
202320.0000,-4.55764215E-3,
202360.0000,-5.79411769E-3,
2.024E005,-4.82628820E-3,
202440.0000,-4.08867514E-3,
202480.0000,-8.76598340E-3,
202520.0000,-2.38688430E-3,
202560.0000,-5.78355091E-3,
2.026E005,-3.84797761E-3,
202640.0000,-4.09378810E-3,
202680.0000,-7.51012983E-3,
202720.0000,-5.54481149E-3,
202760.0000,-9.12173360E-4,
2.028E005,-5.04764123E-3,
202840.0000,-6.74646115E-3,
202880.0000,-4.82931500E-3,
202920.0000,-4.82333684E-3,
202960.0000,-5.07248612E-3,
2.03E05,-5.79055538E-3,
203040.0000,-4.83230967E-3,
203080.0000,-7.53723970E-3,
203120.0000,-5.78703266E-3,
203160.0000,-5.07252244E-3,
2.032E005,-4.32360126E-3,
203240.0000,-6.50900137E-3,
203280.0000,-5.55162644E-3,
203320.0000,-4.09386074E-3,
203360.0000,-5.06627187E-3,
2.034E005,-3.83821107E-3,
203440.0000,-4.82927868E-3,
203480.0000,-1.87663583E-3,
203520.0000,-4.83834418E-3,
203560.0000,-4.80255485E-3,
2.036E005,-3.60223418E-3,
203640.0000,-4.82935179E-3,
203680.0000,-5.80472033E-3,
203720.0000,-3.10705206E-3,
203760.0000,-7.26358546E-3,
2.038E005,-5.80472127E-3,
203840.0000,-5.30577963E-3,
203880.0000,-5.08506550E-3,
203920.0000,-7.77547760E-3,
203960.0000,-2.38046004E-3,
2.04E05,-5.55162597E-3,
204040.0000,-4.08610562E-3,
204080.0000,-2.87717138E-3,
204120.0000,-3.85045377E-3,
204160.0000,-3.60223372E-3,
2.042E005,-3.11116339E-3,
204240.0000,-6.03281381E-3,
204280.0000,-5.80822676E-3,
204320.0000,-7.27230916E-3,
204360.0000,-3.84557783E-3,
2.044E005,-4.08101035E-3,
204440.0000,-5.79055538E-3,
204480.0000,-1.64972572E-3,
204520.0000,-4.09386028E-3,
204560.0000,-6.52865879E-3,
2.046E005,-4.10160609E-3,
204640.0000,-3.85767920E-3,
204680.0000,-3.84063949E-3,
204720.0000,-6.27862336E-3,
204760.0000,-4.57460899E-3,
2.048E005,-3.36099090E-3,
204840.0000,-6.04381040E-3,
204880.0000,-4.83234553E-3,
204920.0000,-6.31305762E-3,
204960.0000,-4.08353843E-3,
2.05E05,-2.14100163E-3,
205040.0000,-2.13505956E-3,
205080.0000,-3.61607526E-3,
205120.0000,-7.51466630E-3,
205160.0000,-4.58597206E-3,
2.052E005,-2.87345727E-3,
205240.0000,-4.58026584E-3,
205280.0000,-2.62064720E-3,
205320.0000,-6.51685055E-3,
205360.0000,-9.09824448E-4,
2.054E005,-3.84303438E-3,
205440.0000,-5.31552033E-3,
205480.0000,-6.76269736E-3,
205520.0000,-4.82333684E-3,
205560.0000,-5.06315241E-3,
2.056E005,-2.62414012E-3,
205640.0000,-3.83578520E-3,
205680.0000,-3.85282305E-3,
205720.0000,-7.27230962E-3,
205760.0000,-6.54050568E-3,
2.058E005,-5.05688600E-3,
205840.0000,-2.62592570E-3,
205880.0000,-4.10415698E-3,
205920.0000,-7.50567205E-3,
205960.0000,-2.86779273E-3,
2.06E05,-5.80118271E-3,
206040.0000,-2.62242905E-3,
206080.0000,-4.09386074E-3,
206120.0000,-3.35879088E-3,
206160.0000,-3.10716103E-3,
2.062E005,-2.86391797E-3,
206240.0000,-7.73372967E-3,
206280.0000,-8.00367631E-3,
206320.0000,-7.03401491E-3,
206360.0000,-4.81733540E-3,
2.064E005,-4.09386028E-3,
206440.0000,-2.87156715E-3,
206480.0000,-4.58030216E-3,
206520.0000,-5.08185104E-3,
206560.0000,-2.14400049E-3,
2.066E005,-4.57749050E-3,
206640.0000,-5.05692279E-3,
206680.0000,-3.37398867E-3,
206720.0000,-5.05377725E-3,
206760.0000,-5.78355091E-3,
2.068E005,-6.54046936E-3,
206840.0000,-5.32540446E-3,
206880.0000,-7.26358546E-3,
206920.0000,6.60971564E-5,
206960.0000,-6.55235630E-3,
2.07E05,-4.79955738E-3,
207040.0000,-2.61890353E-3,
207080.0000,-3.83821107E-3,
207120.0000,-1.15333160E-3,
207160.0000,-4.34260117E-3,
2.072E005,-4.82038921E-3,
207240.0000,-5.29599842E-3,
207280.0000,-7.02981791E-3,
207320.0000,-2.85832118E-3,
207360.0000,-4.32633748E-3,
2.074E005,-4.32900432E-3,
207440.0000,-6.05845731E-3,
207480.0000,-2.86964234E-3,
207520.0000,-3.11112683E-3,
207560.0000,-7.22888578E-3,
2.076E005,-5.07248612E-3,
207640.0000,-4.80551831E-3,
207680.0000,-6.06587855E-3,
207720.0000,-3.84554104E-3,
207760.0000,-4.81443107E-3,
2.078E005,-5.31878695E-3,
207840.0000,-5.08185150E-3,
207880.0000,-3.10708839E-3,
207920.0000,-8.00845586E-3,
207960.0000,-6.02185354E-3,
2.08E05,-3.85285937E-3,
208040.0000,-5.07244933E-3,
208080.0000,-6.02185354E-3,
208120.0000,-4.33445582E-3,
208160.0000,-7.26358546E-3,
2.082E005,-2.37402786E-3,
208240.0000,-9.09788127E-4,
208280.0000,-5.80472033E-3,
208320.0000,-8.02770350E-3,
208360.0000,-5.54484827E-3,
2.084E005,-3.84550449E-3,
208440.0000,-6.30531833E-3,
208480.0000,-1.88994349E-3,
208520.0000,-3.86507553E-3,
208560.0000,-5.77298272E-3,
2.086E005,-4.57460899E-3,
208640.0000,-3.60216131E-3,
208680.0000,-5.06928610E-3,
208720.0000,-1.64609007E-3,
208760.0000,-3.35227721E-3,
2.088E005,-6.04010373E-3,
208840.0000,-3.36963427E-3,
208880.0000,-5.55841951E-3,
208920.0000,-3.60457087E-3,
208960.0000,-5.79055538E-3,
2.09E05,-2.38045980E-3,
209040.0000,-3.36095435E-3,
209080.0000,-5.06315194E-3,
209120.0000,-5.55494800E-3,
209160.0000,-3.59534845E-3,
2.092E005,-2.62939394E-3,
209240.0000,-3.11926752E-3,
209280.0000,-3.10910679E-3,
209320.0000,-3.10507277E-3,
209360.0000,-3.60453455E-3,
2.094E005,-3.11318599E-3,
209440.0000,-5.06627187E-3,
209480.0000,-3.34374770E-3,
209520.0000,-4.09382442E-3,
209560.0000,-2.61716219E-3,
2.096E005,-2.63290643E-3,
209640.0000,-5.81887690E-3,
209680.0000,-4.58600791E-3,
209720.0000,-5.55838272E-3,
209760.0000,-4.82931500E-3,
2.098E005,-3.61376209E-3,
209840.0000,-3.35231377E-3,
209880.0000,-3.11720138E-3,
209920.0000,6.77607022E-5,
209960.0000,-7.99416751E-3,
2.1E05,-1.39575731E-3,
210040.0000,-6.76680403E-3,
210080.0000,-2.62935739E-3,
210120.0000,-2.85828509E-3,
210160.0000,-1.88994349E-3,
2.102E005,-6.78718975E-3,
210240.0000,-2.37720367E-3,
210280.0000,-2.13218969E-3,
210320.0000,-3.35005065E-3,
210360.0000,-3.35662928E-3,
2.104E005,-2.13660626E-3,
210440.0000,-2.62943050E-3,
210480.0000,-6.55235630E-3,
210520.0000,-3.10708839E-3,
210560.0000,-4.34528617E-3,
2.106E005,-4.33171028E-3,
210640.0000,-1.15982082E-3,
210680.0000,-7.02555198E-3,
210720.0000,-4.81443154E-3,
210760.0000,-4.82931500E-3,
2.108E005,-4.82632406E-3,
210840.0000,-3.60446167E-3,
210880.0000,-4.34256485E-3,
210920.0000,-5.06311608E-3,
210960.0000,-5.30899828E-3,
2.11E05,-4.58597159E-3,
211040.0000,-5.31552080E-3,
211080.0000,-4.57749050E-3,
211120.0000,-4.32904065E-3,
211160.0000,-4.10156930E-3,
2.112E005,-3.59080732E-3,
211240.0000,-4.56322450E-3,
211280.0000,-1.64609007E-3,
211320.0000,-4.09898488E-3,
211360.0000,-3.12129897E-3,
2.114E005,-9.10606526E-4,
211440.0000,-4.08350164E-3,
211480.0000,-5.81177231E-3,
211520.0000,-3.60683724E-3,
211560.0000,-4.58030263E-3,
2.116E005,-3.10914288E-3,
211640.0000,-2.87910481E-3,
211680.0000,-3.11116339E-3,
211720.0000,-4.09640325E-3,
211760.0000,-3.36308428E-3,
2.118E005,-6.04744721E-3,
211840.0000,-5.06932288E-3,
211880.0000,-3.11521091E-3,
211920.0000,-2.38035037E-3,
211960.0000,-6.77495915E-3,
2.12E05,-4.59172670E-3,
212040.0000,-6.29385188E-3,
212080.0000,-4.08357475E-3,
212120.0000,-5.56519208E-3,
212160.0000,-5.30570652E-3,
2.122E005,-3.11322231E-3,
212240.0000,-7.04253325E-3,
212280.0000,-4.09124838E-3,
212320.0000,-3.35875410E-3,
212360.0000,-6.04014006E-3,
2.124E005,-2.61712587E-3,
212440.0000,-5.31878695E-3,
212480.0000,-4.08357475E-3,
212520.0000,-3.36099090E-3,
212560.0000,-3.84801417E-3,
2.126E005,-2.14103796E-3,
212640.0000,-5.06307930E-3,
212680.0000,-4.33713105E-3,
212720.0000,-4.58886614E-3,
212760.0000,-6.52078306E-3,
2.128E005,-1.64728845E-3,
212840.0000,-6.53651590E-3,
212880.0000,-2.37720367E-3,
212920.0000,-6.30531833E-3,
212960.0000,-6.06218399E-3,
2.13E05,-5.79761202E-3,
213040.0000,-4.82333684E-3,
213080.0000,-2.38042348E-3,
213120.0000,-3.35447025E-3,
213160.0000,-3.59993638E-3,
2.132E005,-2.13952246E-3,
213240.0000,-4.08614194E-3,
213280.0000,-2.37881253E-3,
213320.0000,-3.35659296E-3,
213360.0000,-4.56329715E-3,
2.134E005,-1.88860984E-3,
213440.0000,-1.65089162E-3,
213480.0000,-4.83530713E-3,
213520.0000,-5.56178577E-3,
213560.0000,-2.62239249E-3,
2.136E005,-4.57749050E-3,
213640.0000,-2.37727654E-3,
213680.0000,-4.08867560E-3,
213720.0000,-2.62064720E-3,
213760.0000,-4.81737219E-3,
2.138E005,-5.80114592E-3,
213840.0000,-4.56322450E-3,
213880.0000,-7.52815884E-3,
213920.0000,-2.38046004E-3,
213960.0000,-9.13707132E-4,
2.14E05,-4.32633748E-3,
214040.0000,-2.87717138E-3,
214080.0000,-4.31555556E-3,
214120.0000,-4.81737172E-3,
214160.0000,-4.56609344E-3,
2.142E005,-2.62935739E-3,
214240.0000,-5.07244933E-3,
214280.0000,-4.58604423E-3,
214320.0000,-2.86587258E-3,
214360.0000,-3.83821107E-3,
2.144E005,-3.60453431E-3,
214440.0000,-3.83336213E-3,
214480.0000,-4.07588994E-3,
214520.0000,-1.64246664E-3,
214560.0000,-5.55838272E-3,
2.146E005,-4.34260117E-3,
214640.0000,-6.79539097E-3,
214680.0000,-2.62064720E-3,
214720.0000,-3.11723771E-3,
214760.0000,-5.80829894E-3,
2.148E005,-3.59760481E-3,
214840.0000,-2.38046004E-3,
214880.0000,-1.88727723E-3,
214920.0000,-1.15893246E-3,
214960.0000,-4.32356494E-3,
2.15E05,-5.06935874E-3,
215040.0000,-2.62064720E-3,
215080.0000,-3.10112070E-3,
215120.0000,-4.58315341E-3,
215160.0000,-4.18712705E-4,
2.152E005,-3.59080732E-3,
215240.0000,-3.10917944E-3,
215280.0000,-3.35450680E-3,
215320.0000,-3.35659273E-3,
215360.0000,-1.15701277E-3,
2.154E005,-4.33716783E-3,
215440.0000,-3.13353795E-3,
215480.0000,-3.35871777E-3,
215520.0000,-3.60680092E-3,
215560.0000,7.99322850E-4,
2.156E005,-4.09128517E-3,
215640.0000,-6.06222078E-3,
215680.0000,-6.03277655E-3,
215720.0000,-4.34808340E-3,
215760.0000,-2.86967889E-3,
2.158E005,-2.86775618E-3,
215840.0000,-4.82628774E-3,
215880.0000,-5.06307930E-3,
215920.0000,-3.37181031E-3,
215960.0000,-6.52865879E-3,
2.16E05,-3.35875456E-3,
216040.0000,-5.05996309E-3,
216080.0000,-1.89124257E-3,
216120.0000,-3.84071190E-3,
216160.0000,-2.62068375E-3,
2.162E005,-5.09132119E-3,
216240.0000,-4.82337270E-3,
216280.0000,-3.59993638E-3,
216320.0000,-3.85038089E-3,
216360.0000,-2.86023319E-3,
2.164E005,-6.06214767E-3,
216440.0000,-3.11727403E-3,
216480.0000,-6.75859535E-3,
216520.0000,-5.57543337E-3,
216560.0000,-6.79946225E-3,
2.166E005,-4.58608102E-3,
216640.0000,-1.64961640E-3,
216680.0000,-2.38533947E-3,
216720.0000,-3.62306763E-3,
216760.0000,-7.29420502E-3,
2.168E005,-5.06935921E-3,
216840.0000,-4.32904065E-3,
216880.0000,-3.35235032E-3,
216920.0000,-4.33716783E-3,
216960.0000,-2.14100140E-3,
2.17E05,-3.36963427E-3,
217040.0000,-3.11926729E-3,
217080.0000,-2.86771986E-3,
217120.0000,-3.85775231E-3,
217160.0000,-7.75221642E-3,
2.172E005,-5.79415448E-3,
217240.0000,-3.11318575E-3,
217280.0000,-4.82035242E-3,
217320.0000,-2.62414012E-3,
217360.0000,-2.13369657E-3,
2.174E005,-5.32533135E-3,
217440.0000,-3.61137791E-3,
217480.0000,-2.37399107E-3,
217520.0000,-4.59459145E-3,
217560.0000,-3.85041721E-3,
2.176E005,-1.88203540E-3,
217640.0000,-3.83824715E-3,
217680.0000,-6.67362590E-4,
217720.0000,-3.60453431E-3,
217760.0000,-5.07875020E-3,
2.178E005,-4.58604423E-3,
217840.0000,-1.89257949E-3,
217880.0000,-4.58033802E-3,
217920.0000,-4.32630116E-3,
217960.0000,-6.76680403E-3,
2.18E05,-6.04010373E-3,
218040.0000,-3.36312060E-3,
218080.0000,-3.11322231E-3,
218120.0000,-4.58893878E-3,
218160.0000,-1.88998005E-3,
2.182E005,-4.33713105E-3,
218240.0000,-2.86583602E-3,
218280.0000,-5.07875020E-3,
218320.0000,-5.08185150E-3,
218360.0000,-5.29599842E-3,
2.184E005,-7.03405170E-3,
218440.0000,-5.07561630E-3,
218480.0000,-4.57460899E-3,
218520.0000,-3.85534111E-3,
218560.0000,-4.32907697E-3,
2.186E005,-3.85775277E-3,
218640.0000,-5.09128487E-3,
218680.0000,-5.57543337E-3,
218720.0000,-6.04381040E-3,
218760.0000,-3.11322231E-3,
2.188E005,-1.64848822E-3,
218840.0000,-2.86579947E-3,
218880.0000,-5.55158965E-3,
218920.0000,-2.14544800E-3,
218960.0000,-3.36099090E-3,
2.19E05,-7.26790866E-3,
219040.0000,-1.16256555E-3,
219080.0000,-4.09386028E-3,
219120.0000,-4.09898488E-3,
219160.0000,-5.08185104E-3,
2.192E005,-4.33713105E-3,
219240.0000,-5.79062803E-3,
219280.0000,-2.37724022E-3,
219320.0000,-5.07565308E-3,
219360.0000,-4.81737172E-3,
2.194E005,-4.34260117E-3,
219440.0000,-4.58315341E-3,
219480.0000,-4.07588994E-3,
219520.0000,-6.52858522E-3,
219560.0000,-4.34528617E-3,
2.196E005,-3.59527557E-3,
219640.0000,-5.57546970E-3,
219680.0000,-9.13707132E-4,
219720.0000,-1.15797203E-3,
219760.0000,-7.51913432E-3,
2.198E005,-2.61890353E-3,
219840.0000,-2.86587235E-3,
219880.0000,-2.87524029E-3,
219920.0000,-4.34256485E-3,
219960.0000,-1.89127889E-3,
2.2E05,-4.83827107E-3,
220040.0000,-3.87496478E-3,
220080.0000,-1.16163748E-3,
220120.0000,-2.39178585E-3,
220160.0000,-2.13215314E-3,
2.202E005,-2.87338463E-3,
220240.0000,-9.09860828E-4,
220280.0000,-3.36312060E-3,
220320.0000,-5.30899828E-3,
220360.0000,-9.09824448E-4,
2.204E005,-6.30918564E-3,
220440.0000,-3.10910633E-3,
220480.0000,-2.37399130E-3,
220520.0000,-3.36963427E-3,
220560.0000,-2.13516899E-3,
2.206E005,-4.08361107E-3,
220640.0000,-3.84554104E-3,
220680.0000,-3.11116292E-3,
220720.0000,-2.86391750E-3,
220760.0000,-6.55231997E-3,
2.208E005,-2.37884908E-3,
220840.0000,-1.90070528E-3,
220880.0000,-4.34528571E-3,
220920.0000,-4.82333684E-3,
220960.0000,-3.61835468E-3,
2.21E05,-9.09788127E-4,
