tubo_420,led_420,tubo_420_corr,led_420_corr,tubo_420_integral,led_420_integral,lambda
-3.5,-9.5,-0.0204347068726026,-0.824060832250262,28005.4409966029,44074.2738697481,513.06
-3.5,-7.25,-0.020410495785417,-0.628143421314465,28011.7562563514,44077.5778362056,513.41
-6.5,-11,-0.0378510600682188,-0.95168379600093,28017.8401539324,44080.7291846854,513.75
-4,-8,-0.0232934884069571,-0.692149369806724,28024.0765426223,44083.9221208417,514.1
-0.75,-10.5,-0.00436254535743792,-0.907409434347087,28030.1520085426,44087.1199023031,514.44
-6.5,-10.5,-0.037774539886711,-0.906588957281064,28036.3182905126,44090.4667068075,514.79
-4,-11.75,-0.0232250249496195,-1.01360644601554,28042.4408928983,44093.6832143826,515.14
-5.25,-10.5,-0.0304615537695021,-0.905143312008064,28048.3888348275,44096.9208163854,515.48
-4.5,-9.5,-0.0260705997887735,-0.817706431470102,28054.5913974383,44100.3347984855,515.83
-5.5,-10.25,-0.031838823093751,-0.881563257608793,28060.625794997,44103.6017621887,516.17
-5.25,-9.5,-0.0303177414040384,-0.815072884549387,28066.8384389089,44106.984320103,516.52
-6.25,-10.5,-0.0360680184170618,-0.900257739689862,28072.8658608322,44110.2295917835,516.86
-6.25,-10.75,-0.0360228587307591,-0.920538424251169,28079.0271834825,44113.5109642298,517.21
-7,-9.75,-0.0403012714674557,-0.833989576897961,28085.038452315,44116.6750538529,517.55
-4.25,-9.5,-0.0244363852964087,-0.811534409171488,28091.2707218519,44119.9516696147,517.9
-4.25,-7.5,-0.0244175720995547,-0.640191806307653,28097.4014972616,44123.068891273,518.24
-5.5,-11.25,-0.0315751634264608,-0.95955691451842,28103.651835779,44126.2187269082,518.59
-7,-8.25,-0.0401436017809745,-0.702922659756656,28109.6984075585,44129.3650899861,518.93
-3.25,-8.25,-0.0186343312126591,-0.702780491448859,28116.0273587642,44132.614617697,519.28
-4.75,-9.25,-0.0272455443055734,-0.788277101412378,28122.1413231317,44135.7222319593,519.62
-4.25,-8.25,-0.0243579553969297,-0.702491621195486,28128.434916643,44138.9664839242,519.97
-7.25,-7.25,-0.0415916855154312,-0.617933613372121,28134.6159603815,44142.077414424,520.31
-5.5,-9.5,-0.0315564103237659,-0.80981125713976,28140.9346660464,44145.2292058864,520.66
-4,-8.5,-0.0229586650230273,-0.72483785286986,28147.0301295164,44148.4785400844,521
-8.5,-10.25,-0.0487620379974444,-0.873619033702113,28153.0999845521,44151.8478619477,521.34
-8,-9,-0.0458829544853029,-0.76690081068292,28159.330877735,44155.196227191,521.69
-5.5,-8.5,-0.0315617241532404,-0.724689977960118,28165.4425181917,44158.2983825417,522.03
-6,-7.75,-0.0344355004465609,-0.66083365142686,28171.776912243,44161.5107938906,522.38
-4,-9,-0.022971759818345,-0.767913113927532,28177.912876031,44164.6752295795,522.72
-4.5,-10.75,-0.0258341211713349,-0.916906268874681,28184.1244350637,44167.9082849791,523.07
-5.5,-11.75,-0.0315499734486211,-1.00140435205753,28190.0656003911,44171.0085521123,523.41
-6.5,-10.5,-0.0372973208840439,-0.895135701217052,28196.1900842307,44174.2714106281,523.76
-8.25,-7,-0.0473035548304382,-0.596311479074615,28202.2999672583,44177.5188244331,524.1
-8.25,-9.5,-0.0472562697398513,-0.808470900484383,28208.4439293072,44180.768020143,524.44
-6.25,-10.5,-0.0357941618463765,-0.893422279685558,28214.6469645857,44184.1146399548,524.79
-8,-9.75,-0.0457960447443749,-0.829235524478502,28220.6642312517,44187.3420500691,525.13
-3,-10.5,-0.0171620716270837,-0.892427724608351,28226.858571166,44190.6662361849,525.48
-7.25,-9.75,-0.041433962132055,-0.82786280988973,28232.8761720511,44193.8804451318,525.82
-5.5,-9.75,-0.0314291258683796,-0.827769704689271,28238.919122601,44197.0795893311,526.16
-9,-9.5,-0.0514600748951398,-0.807024666609493,28245.1480046062,44200.3137665951,526.51
-5.25,-11,-0.0300135511636971,-0.934299388605973,28251.1563593805,44203.5245178339,526.85
-6,-8.25,-0.0342951739926747,-0.70060141156464,28257.3845753411,44206.9094957786,527.2
-7.75,-9,-0.0442788933803732,-0.76396394846137,28263.5021062666,44210.1826288227,527.54
-7.25,-9.25,-0.0414033133761865,-0.784827339268796,28269.5859295578,44213.4154235443,527.88
-6,-11.75,-0.0343168466855668,-0.998456824994349,28275.7526262772,44216.7015336691,528.23
-7.25,-11.75,-0.0414544987998528,-0.998175320855569,28281.6582012302,44219.8109828951,528.57
-7.5,-9,-0.0428978946084242,-0.76480817816162,28287.6561587967,44223.0316123654,528.91
-8.25,-11.75,-0.0472842592149271,-1.00054311273837,28293.8292487385,44226.5045652848,529.26
-5.25,-10.75,-0.030123534591483,-0.91641120199396,28299.7655264169,44229.7699710455,529.6
-4.5,-10.25,-0.0258229945571042,-0.873882926916606,28305.9278087804,44233.0720957106,529.95
-5.75,-10.5,-0.0330014336346146,-0.8953432429565,28311.9220804917,44236.2984074953,530.29
-3.5,-9.25,-0.0201033615035301,-0.789364643526367,28317.9495797725,44239.5516066704,530.63
-5.25,-11.5,-0.0301829546127095,-0.982280645355119,28324.1185477115,44242.8322320283,530.98
-2.25,-10.25,-0.0129460899438348,-0.876224246357324,28330.0765027156,44246.0205773228,531.32
-6,-10.25,-0.0345791570086,-0.877651937408753,28336.0756624242,44249.2440656728,531.66
-8.75,-10.25,-0.0504286644200674,-0.87766459219252,28342.2503685723,44252.5376459048,532.01
-9.25,-10.25,-0.053367408697577,-0.878604751685206,28348.2479741962,44255.7131153083,532.35
-5,-11.25,-0.0288679647037357,-0.965014820096309,28354.2106328799,44258.8644413502,532.69
-2.75,-9.75,-0.0158803948557121,-0.836504954996991,28360.3655433353,44262.1713016597,533.04
-8.75,-10,-0.0505408246590251,-0.858162573802222,28366.3866815316,44265.4022851254,533.38
-4.5,-11,-0.0260077505996498,-0.944535450349186,28372.364669615,44268.5581675083,533.72
-6.75,-9.25,-0.03899226551349,-0.793874273523332,28378.5444206404,44271.7647562926,534.07
-2.75,-11,-0.0158882392669245,-0.944215362148656,28384.5474319201,44274.9921121635,534.41
-7.25,-10.75,-0.0419027543017043,-0.923099099690748,28390.4988860024,44278.3827915197,534.75
-5.75,-12.5,-0.0332538564220948,-1.07403759872604,28396.3985459145,44281.7068550781,535.09
-6.5,-9,-0.0375888603967319,-0.773256556732769,28402.5325996478,44284.937416715,535.44
-4.5,-8.75,-0.02603938118325,-0.752248789738332,28408.6187351983,44288.0942997395,535.78
-7.5,-11.5,-0.0434148453293915,-0.98903152407528,28414.6189819955,44291.3719975117,536.12
-7.25,-6.75,-0.0420234498396721,-0.581289887437435,28420.865203565,44294.7387761566,536.47
-5.75,-12,-0.0333053454225166,-1.03267257359753,28426.9153483125,44297.9426849199,536.81
-7.5,-11.25,-0.0434854805133341,-0.96910499429716,28432.811361718,44301.1054723693,537.15
-5.5,-11.75,-0.031917823606184,-1.01308001160407,28438.7148488234,44304.2353693831,537.49
-5.5,-11.25,-0.0319674216836488,-0.97147749012647,28444.7906878403,44307.3880336366,537.84
-1,-11.25,-0.00581895266108141,-0.972596373352179,28450.7086875676,44310.4431512953,538.18
-5,-9,-0.0291105583921175,-0.7784995044292,28456.702937213,44313.5423573249,538.52
-5.75,-9.75,-0.0335139183032385,-0.844300948061712,28462.7477793606,44316.6686077459,538.86
-5.25,-11.5,-0.0306525645040396,-0.997563731886567,28468.880648464,44319.994151503,539.21
-5.25,-12.75,-0.0306896735628034,-1.10733352773544,28474.7336540803,44323.2946831242,539.55
-4,-10.25,-0.0234090869230614,-0.891217380713695,28480.6285457329,44326.4500070009,539.89
-4.75,-9.5,-0.0278253710131018,-0.826811024389311,28486.6344132955,44329.572188081,540.23
-4.75,-12.25,-0.0278884208394604,-1.06856686163827,28492.5696342143,44332.8076187438,540.57
-3.25,-12.75,-0.0190974047833709,-1.11310587880219,28498.5622054291,44336.0413873812,540.92
-5,-10.5,-0.0294022344603596,-0.91734971516322,28504.4432407259,44339.149535116,541.26
-4.75,-10.5,-0.0279480061528697,-0.917871359967931,28510.4014210321,44342.3283399052,541.6
-2.25,-9.25,-0.0132474730076601,-0.809147240213903,28516.4022236371,44345.5085525738,541.94
-2,-12,-0.0117948886358543,-1.05143007268187,28522.5246726689,44348.7925176362,542.29
-4,-9.25,-0.0236213479596209,-0.811562026326974,28528.4709343215,44352.053374071,542.63
-2.25,-10.25,-0.0132938170198594,-0.899759297979054,28534.4770606984,44355.2894281259,542.97
-0.5,-13.75,-0.00295624766805753,-1.20783833294922,28540.3256994573,44358.4660018653,543.31
-1.5,-13,-0.00888083499945755,-1.14351323040634,28546.0773511399,44361.7397492202,543.65
-0.25,-9.75,-0.00148104500103509,-0.858159789171188,28551.9674106287,44365.006058301,543.99
10.25,-9.75,0.060750123683881,-0.858545301957566,28558.1467577722,44368.2891266661,544.34
74.25,-14.25,0.440366989914995,-1.25564959894954,28563.9915787835,44371.5060589333,544.68
372.75,-11.75,2.21254461996351,-1.03620945696863,28569.7656283302,44374.8118035449,545.02
1146.75,-12,6.81346061326108,-1.05929164350803,28575.6172685163,44378.0576224052,545.36
2273,-8.75,13.5167179794018,-0.773063500801689,28581.5729919153,44381.2172849307,545.7
2813,-11,16.7473007435984,-0.972978114401327,28587.7388170476,44384.5072490547,546.05
2646.5,-11.75,15.7564186051347,-1.03934271871068,28593.6225492588,44387.7221982808,546.39
1998.75,-12.5,11.9098171861212,-1.1066032228684,28599.4529788273,44390.9298451311,546.73
1514.5,-10.25,9.03119167544455,-0.908102657739366,28605.3351689371,44394.1037184049,547.07
1150.25,-12,6.86192351941025,-1.06358003567224,28611.2341268947,44397.3493148523,547.41
829,-9.75,4.94937428450882,-0.864839828449413,28617.1499477582,44400.6490809438,547.75
538.25,-11.25,3.21870952702272,-0.999506375586645,28623.0908864906,44403.9766165627,548.09
294.25,-11.75,1.76187862836459,-1.04528009897392,28628.959952566,44407.2612414031,548.43
136.5,-11.25,0.81850456830529,-1.0022504918024,28635.0002064248,44410.5529611364,548.78
61.75,-8.75,0.370598687847913,-0.780207763890342,28640.9727245624,44413.8402629236,549.12
24.5,-12,0.147164175565501,-1.07090898603933,28646.9177101477,44417.1288794086,549.46
9,-10,0.0541504160868116,-0.893911630639429,28652.8172951829,44420.3036228836,549.8
1.25,-10,0.00753047337735363,-0.895050549994031,28658.7863393813,44423.4617019018,550.14
-3.25,-11,-0.0195972293764081,-0.985460677213666,28664.7187711083,44426.60316075,550.48
-2.5,-10.75,-0.015085017603845,-0.963717124634214,28670.6236670776,44429.7548177555,550.82
-3.25,-10.5,-0.0196296109851333,-0.942221327286398,28676.5454166394,44432.9611052779,551.16
-2.5,-11.25,-0.0151064247887953,-1.00997240016517,28682.4485202589,44436.2399713323,551.5
-2.5,-12.5,-0.0151153559965654,-1.12285501688772,28688.4511745234,44439.6076123285,551.85
-6.75,-11,-0.0408215915538899,-0.988357687569314,28694.2905958175,44442.8360377543,552.19
-6,-10.75,-0.0363299779401239,-0.967069412787108,28700.1915140515,44446.047968465,552.53
-5.5,-12.5,-0.0333364250614062,-1.12564552155398,28706.0376767618,44449.2432946494,552.87
-4,-12,-0.0242807058461951,-1.08222574628755,28711.8378627767,44452.5559825032,553.21
-6.75,-12.25,-0.0409731368911231,-1.10475717247176,28717.646036487,44455.9415746862,553.55
-8,-13,-0.0486085228642719,-1.17354862343742,28723.4176874398,44459.2302329898,553.89
-5.75,-11.25,-0.0349822431288216,-1.01687514188127,28729.2239002483,44462.4306261402,554.23
-5.75,-10.25,-0.0350003385111978,-0.926965487029488,28735.1276263513,44465.6771397029,554.57
-8,-10,-0.0487536197718278,-0.905424367191088,28741.0752632452,44468.9159586115,554.91
-3,-10,-0.018319332074938,-0.907243112282643,28747.0304253315,44472.1739188785,555.25
-6.5,-10.75,-0.039727796229891,-0.976168707363037,28752.9572274798,44475.5229349309,555.59
-7.5,-12.25,-0.0459135934114416,-1.11416986678432,28758.8016506658,44478.7830509632,555.93
-8,-13,-0.0490023926317442,-1.1830577649664,28764.5637098426,44482.0625755738,556.27
-4.25,-12.75,-0.0260744703449657,-1.16217639251847,28770.3064284145,44485.3251642266,556.61
-7.25,-12,-0.0445084883320838,-1.09451415642247,28776.0839712681,44488.580098229,556.95
-8.75,-12.75,-0.0537662231463182,-1.16398386762478,28781.8604991403,44491.8996594426,557.29
-10.5,-12,-0.0646314762672928,-1.09741608682424,28787.6355778971,44495.2205432261,557.63
-8.75,-12,-0.0538778499649195,-1.0977886817342,28793.4366160612,44498.597117441,557.97
-7.75,-11.25,-0.0478089854252396,-1.03108779626784,28799.263666431,44501.8478231061,558.31
-7.5,-11.25,-0.0463278514678212,-1.03244926128287,28805.1163367545,44504.9814482246,558.65
-10.75,-11.5,-0.0664422358680608,-1.0560121474844,28810.9588224023,44508.1162393883,558.99
-9.5,-12.5,-0.0588100653739547,-1.14967045091942,28816.7545122953,44511.2612491105,559.33
-10.25,-12,-0.0635033969668116,-1.10456082807778,28822.5306465286,44514.4985848794,559.67
-8.25,-11.25,-0.0511774505607539,-1.03684185551657,28828.3512380884,44517.8284605626,560.01
-9.5,-11.5,-0.058986090215292,-1.06086261499984,28834.1888652564,44521.0772975537,560.35
-8.5,-12.5,-0.052844599866652,-1.15458789624618,28839.9794884785,44524.2633281691,560.69
-10.5,-11.75,-0.0653574752529002,-1.08662360216386,28845.7595951594,44527.5329380696,561.03
-9,-11.75,-0.0560480683606611,-1.08715459582108,28851.5661523665,44530.8038247441,561.37
-9.5,-12.5,-0.0592384662716924,-1.15804520531128,28857.344080988,44534.0760675618,561.71
-10,-10.25,-0.0624393881024689,-0.95086268167474,28863.1757740524,44537.3309909825,562.05
-4.5,-10.75,-0.028119326333499,-0.9980129155826,28869.0706485753,44540.6332527169,562.39
-8.75,-13.25,-0.0547173987372742,-1.23102980342798,28874.8540921237,44543.9460130317,562.73
-9.75,-14.25,-0.0610028428918193,-1.32463315993665,28880.5076782921,44547.1588666117,563.07
-9.5,-13,-0.0595407144664015,-1.21051196930188,28886.1691051851,44550.3359224014,563.41
-7,-11.25,-0.0439171301518179,-1.04863351586994,28891.9397139205,44553.523274061,563.75
-10.75,-13.5,-0.067496646727722,-1.25933942864747,28897.690656414,44556.813551033,564.09
-6.75,-11.5,-0.042442755716446,-1.07431821876972,28903.4311126257,44560.1142745399,564.43
-7.75,-11.75,-0.0487998592578407,-1.09923369609367,28909.2347794283,44563.3419638133,564.77
-11,-12.75,-0.0693504513370947,-1.1942688113375,28914.8212841729,44566.4307025583,565.1
-10.5,-10,-0.0663152582826012,-0.938338348488506,28920.6406051275,44569.613950537,565.44
-9.75,-12.25,-0.0616475813457827,-1.15075485178794,28926.4768886031,44572.8819747478,565.78
-9.5,-12,-0.0601376525220067,-1.12859835108969,28932.2374042613,44576.1417711043,566.12
-8.5,-12.5,-0.0538846185117941,-1.17731099269466,28937.9870879672,44579.3560875615,566.46
-11,-13,-0.0698322839227647,-1.22614607615036,28943.6977797259,44582.6555242459,566.8
-10.75,-12.5,-0.0683006923074244,-1.17994551494554,28949.407128441,44585.9467745432,567.14
-12,-11.75,-0.0763685585007095,-1.11098069628413,28955.1618614072,44589.1830088369,567.48
-11.75,-13.25,-0.0748585458901524,-1.25416506062772,28960.8868559372,44592.4672208506,567.82
-6,-14.25,-0.0382566723606107,-1.34991401043869,28966.5167755696,44595.7902348838,568.16
-7.75,-10.5,-0.0494446632338781,-0.995273221223869,28972.0804976912,44599.035090732,568.49
-9.75,-10.25,-0.0623245665893272,-0.973450373395205,28977.9618543951,44602.3323440391,568.83
-9.75,-10.75,-0.0623526395602818,-1.02139561946366,28983.832551198,44605.5554962749,569.17
-9.75,-11.25,-0.0624760463785264,-1.0710179379176,28989.664248184,44608.8269375938,569.51
-9.25,-12.5,-0.0593425615341901,-1.19143366786791,28995.4281987278,44612.0992965077,569.85
-10.5,-13.25,-0.0674827631300297,-1.26518704208409,29001.1148308439,44615.29700215,570.19
-13,-12,-0.0836766954766133,-1.14756610939355,29006.8185657419,44618.5619739887,570.53
-6.75,-12.5,-0.0435224459151878,-1.1974429563967,29012.3803402067,44621.842319273,570.86
-9.25,-11.75,-0.059701320519104,-1.12671835790494,29018.1186292659,44625.1281484022,571.2
-9.25,-11.25,-0.0598000685568842,-1.08055722334447,29023.9029849829,44628.3866591564,571.54
-8,-10.25,-0.0518207100152183,-0.986444229932549,29029.7426847543,44631.6267864102,571.88
-10.75,-11,-0.0697632698733007,-1.06058711940274,29035.5900079839,44634.8392079776,572.22
-11,-13.25,-0.0714527338062215,-1.2787255478568,29041.3210949411,44638.0429195704,572.56
-9,-9.75,-0.0585925677376898,-0.943061328349484,29046.9285829493,44641.1626560054,572.89
-10,-14,-0.0651450471156503,-1.35501698000553,29052.6754389346,44644.4352973889,573.23
-10.5,-11.75,-0.0684937992265662,-1.13876765516822,29058.3443667274,44647.7188028621,573.57
-13,-11.25,-0.0848895213058287,-1.09143670250351,29064.1175500138,44651.0226376747,573.91
-8.5,-9.25,-0.0555618565768186,-0.898327832384865,29069.985809747,44654.2603146894,574.25
-8.5,-11,-0.0556215529654318,-1.06942952256225,29075.6896613725,44657.3758237731,574.58
-8.25,-12.25,-0.0540440258845124,-1.19224396496742,29081.4494766202,44660.6447213064,574.92
-7.75,-12.5,-0.0508694317764556,-1.2189909918782,29087.1496678022,44663.9918786433,575.26
-4.5,-9.75,-0.0295589721834005,-0.951517390284702,29092.9450491757,44667.3885328846,575.6
26.25,-10,0.172619248144748,-0.977001458887282,29098.8361217144,44670.7186963563,575.94
111.5,-13.25,0.734214628779668,-1.29628156112541,29104.4209082104,44673.8862140728,576.27
242.75,-12.25,1.60030100064164,-1.19981372653668,29110.0862548276,44677.1895982578,576.61
316.75,-12,2.09048971523983,-1.1766517824419,29115.798756574,44680.4552381176,576.95
303.5,-10.25,2.00637175672354,-1.00672736769465,29121.5875512264,44683.7511898538,577.29
233.5,-13.5,1.54604613187567,-1.3280200484267,29127.1475254327,44686.9225652454,577.62
196.25,-10.75,1.30157834460852,-1.0592644871864,29132.854850348,44690.122714988,577.96
224.25,-12.5,1.4900946223929,-1.2340328135759,29138.5991588502,44693.3430702886,578.3
302.5,-12.25,2.01452712835617,-1.21204607392008,29144.2825659732,44696.5444693055,578.64
362.75,-11.5,2.41731011746336,-1.13856567903364,29149.8352839126,44699.8145348828,578.97
333.75,-12.5,2.22678238219913,-1.23908703985398,29155.5452461484,44703.2831290401,579.31
249,-11,1.66499684186384,-1.0928034349353,29161.2730627246,44706.5461327422,579.65
180.75,-9.75,1.21082944668304,-0.970386136286585,29167.1071659763,44709.6818297776,579.99
136,-10.5,0.912255284206513,-1.04641047306041,29172.7872542487,44712.8122601794,580.32
98.75,-12,0.664165299128293,-1.19910060515314,29178.5484493685,44716.087563221,580.66
70,-13.5,0.471747166698669,-1.35170004498966,29184.188248275,44719.3833383381,581
34,-14,0.229542512607846,-1.40426007713035,29189.5828993489,44722.5732114888,581.33
15.25,-13.5,0.103122567587927,-1.35629119338126,29195.1389099085,44725.8108688532,581.67
7.25,-12.25,0.0490645090790557,-1.23168836584664,29200.7630758973,44729.1193570082,582.01
-4.5,-14.25,-0.0305011772831634,-1.43500776932216,29206.3557196279,44732.4688389441,582.35
-8,-10.5,-0.0543120414214181,-1.05908480771765,29211.8500412095,44735.6431503491,582.68
-9.25,-14,-0.0629194357052467,-1.41483704072338,29217.5185648063,44738.9445841166,583.02
-10.75,-11.25,-0.0732233351853102,-1.13848906533971,29223.1552933646,44742.2267204006,583.36
-8.5,-13,-0.0579306001378432,-1.31633901489687,29228.6638725314,44745.4037988189,583.69
-12.5,-12.25,-0.0853759249558484,-1.24307346735715,29234.2975995596,44748.7484361108,584.03
-11,-11.75,-0.0752291612543499,-1.19389655912748,29239.9795974123,44752.0134365019,584.37
-10.75,-11.75,-0.0736147839151473,-1.19544539460877,29245.5125294917,44755.1050956532,584.7
-11.5,-12.5,-0.0788917060431238,-1.27402755100697,29251.1810472523,44758.382176606,585.04
-10.75,-11,-0.073836214730527,-1.12250670633519,29256.878199343,44761.7004900638,585.38
-11,-12.5,-0.0757294382361565,-1.27854895723381,29262.4057623979,44764.8532285413,585.71
-10.75,-8.5,-0.0740970936197221,-0.870456222722051,29268.2005137551,44768.0920656535,586.05
-10.25,-11.25,-0.07078026258014,-1.15418686019183,29274.0442973944,44771.2707237216,586.39
-11,-9,-0.0761198002621551,-0.925300429160742,29279.6948050274,44774.3069645342,586.72
-11.5,-11.25,-0.079689556212962,-1.15822087912007,29285.5146463698,44777.5582346336,587.06
-7.25,-14.5,-0.0503828005449312,-1.49708893047796,29290.9428923376,44780.6843273826,587.39
-10.75,-11.5,-0.0748488804443393,-1.1896247310489,29296.5228801124,44783.8442821006,587.73
-8.25,-13.75,-0.0575169207013002,-1.42422851260363,29302.1314711699,44787.0561077892,588.07
-12.5,-9.75,-0.0872384209906178,-1.01096867296556,29307.6436012519,44790.2942060111,588.4
-11,-12,-0.0769086348248855,-1.24651917222672,29313.3929633166,44793.6723908662,588.74
-11,-12,-0.0771042479818283,-1.24968962962755,29319.0473347189,44796.865736388,589.08
-9.75,-11,-0.068424257283886,-1.14692088399656,29324.5734614235,44799.9758225905,589.41
-11.25,-11.75,-0.0791251145025642,-1.22782082440804,29330.2754275053,44803.2739361969,589.75
-13.75,-12.5,-0.0969151737625185,-1.30898416510415,29335.7470093417,44806.4453249699,590.08
-12.25,-11.5,-0.0864821880412935,-1.20621220871588,29341.3926744722,44809.6927673491,590.42
-13,-13.5,-0.0920218810522474,-1.4197661648061,29346.9940980597,44812.9302123598,590.76
-10.75,-13,-0.076187355351165,-1.36884125494718,29352.3678767144,44816.1034641604,591.09
-11.75,-11.5,-0.0833708684349281,-1.21229858538813,29357.9864989859,44819.4365161603,591.43
-9,-11,-0.0639673765200616,-1.16156632918969,29363.5193835101,44822.550526363,591.76
-11.25,-12.75,-0.0800876769845994,-1.34852393246449,29369.1656015137,44825.7073061173,592.1
-6.5,-12,-0.0463360766703117,-1.27093238867141,29374.6033633515,44828.955295563,592.43
-11,-13.25,-0.0785201150958629,-1.4052041376896,29380.1831290692,44832.2920350232,592.77
-10.75,-12.25,-0.076888015577326,-1.30173198465798,29385.7503795975,44835.5245057111,593.11
-10,-10,-0.0716348994352181,-1.0642899344661,29391.284854434,44838.6931851154,593.44
-9.75,-11.25,-0.0699324061414327,-1.19884124813885,29397.027560321,44841.9693196319,593.78
-10.25,-12,-0.0736367144206508,-1.28081699786721,29402.5177151767,44845.170470894,594.11
-12.75,-10,-0.0916657943003664,-1.06815043218354,29408.225785418,44848.4590462631,594.45
-11.5,-12.75,-0.0827706720959336,-1.36340262359265,29413.733890777,44851.5799752157,594.78
-11.75,-11.75,-0.0846934222128426,-1.25830227287652,29419.3331878891,44854.7964075038,595.12
-12.5,-12.5,-0.0903026810534881,-1.34163983279468,29424.775893469,44857.9393148186,595.45
-12.5,-11.5,-0.0904712961930585,-1.23661337425026,29430.3918391504,44861.2632845442,595.79
-11.5,-11,-0.083392544661848,-1.18510647320688,29435.9025903048,44864.5106992097,596.12
-11.5,-11.5,-0.0835130495102132,-1.24076530700888,29441.5783933513,44867.7612278457,596.46
-13,-9.5,-0.0945292013385143,-1.02631704310387,29447.1481099472,44870.8857791987,596.79
-10.25,-12,-0.0746652377553067,-1.29870685322122,29452.8633287202,44874.1057657985,597.13
-13.25,-11,-0.0966958761175578,-1.19266935071144,29458.3461221875,44877.3567484266,597.46
-11,-11.75,-0.0803746883939417,-1.27555674308307,29464.0039501547,44880.7500601538,597.8
-12.75,-12,-0.0933407887671922,-1.3052022899883,29469.4517612378,44884.0445713204,598.13
-12.5,-12.5,-0.0916766662029988,-1.36205332644455,29475.0300535602,44887.3640007969,598.47
-11.5,-11.25,-0.084521051776701,-1.22844261588497,29480.4735459383,44890.4815624511,598.8
-12.5,-10.75,-0.0919757270254019,-1.17518700359314,29486.1558226386,44893.7483880943,599.14
-10.75,-12.25,-0.0792054740153742,-1.34096709495796,29491.6273666317,44896.9410595539,599.47
-10.25,-14,-0.0756600759470999,-1.53534593141432,29497.1215583131,44900.2312610535,599.81
-12,-10.75,-0.0886512502919746,-1.17990592650509,29502.5158796739,44903.3938594299,600.14
-13,-13,-0.096271185882066,-1.43031476167641,29508.1150340487,44906.56576972,600.48
-9,-11.5,-0.0667391448529792,-1.266984400701,29513.5156972023,44909.6448360928,600.81
-10,-12.75,-0.074273019824641,-1.40694320410677,29519.0889938993,44912.9162747933,601.15
-9.75,-12.25,-0.0725585834217516,-1.35442689053936,29524.4644197491,44916.1771341672,601.48
-11,-12.75,-0.0820093811662116,-1.41226544709606,29529.8375157916,44919.4386090565,601.81
-10.25,-9.75,-0.0765964272202468,-1.08249166831122,29535.4810069307,44922.8106257711,602.15
-13,-11.25,-0.0973246383722333,-1.25131677907157,29541.0201932761,44926.0732994582,602.48
-11,-11.5,-0.0824509189157032,-1.28066622108027,29546.64833088,44929.3585124595,602.82
-3.75,-12,-0.0281532447829267,-1.33848569482257,29552.0770899951,44932.5479430282,603.15
-13,-10,-0.097721444730523,-1.11681651120598,29557.7350570465,44935.8901853402,603.49
-11.75,-11.75,-0.088521202402611,-1.31517214998165,29563.2353040197,44939.1563370232,603.82
-10.25,-12,-0.0772906850814196,-1.34437317047542,29568.6476609353,44942.2831430797,604.15
-13.5,-10.25,-0.1020858764159,-1.15157189692433,29574.2886297998,44945.5053971542,604.49
-11.75,-9.75,-0.0889792260061434,-1.09695969811829,29579.8586570047,44948.7736555634,604.82
-12.5,-15,-0.0948497313050778,-1.69103520955339,29585.3831921651,44952.1640768935,605.16
-12.75,-14,-0.0968751833535012,-1.58039514804143,29590.5588333515,44955.3251989137,605.49
-11,-10.75,-0.0836990936103741,-1.215267359174,29595.9173644165,44958.4110929034,605.82
-13.25,-12.25,-0.100953556097941,-1.3866828082887,29601.5148208052,44961.5798585549,606.16
-13.25,-11.75,-0.101171852666003,-1.33295961140545,29606.902049609,44964.6996367024,606.49
-9,-13.25,-0.0688592187739212,-1.50615878524545,29612.4048419993,44967.9703290428,606.83
-10.25,-13.5,-0.0785461977924312,-1.53698761952019,29617.6669517739,44971.1345270835,607.16
-13.25,-11.5,-0.101754094030276,-1.31210670037962,29623.0034908575,44974.2771180645,607.49
-10.5,-11.25,-0.0807783880722442,-1.28586005502756,29628.6010635467,44977.5268183716,607.83
-11.75,-11.25,-0.0904339960794477,-1.28641672234594,29634.0436073892,44980.6817505268,608.16
-13,-13.25,-0.100210624444985,-1.51747517016691,29639.3966986686,44983.8156717519,608.49
-14.75,-9.5,-0.113846971590749,-1.08940249812745,29644.9898601771,44987.1816310303,608.83
-13,-14,-0.10049385284512,-1.60790164552191,29650.3834177449,44990.3498866441,609.16
-10.25,-9.5,-0.0793185598328032,-1.09221933261059,29655.7756100877,44993.4748759945,609.49
-12.75,-12,-0.0988319716534645,-1.38198656160811,29661.4205215479,44996.8664175122,609.83
-13.75,-12.25,-0.106729234770752,-1.4127069620565,29666.7757334657,45000.070191533,610.16
-11.75,-10.5,-0.0914104508895796,-1.21361960329995,29672.1954859187,45003.2969917623,610.49
-11.25,-12.75,-0.0876463774755574,-1.47579805120748,29677.7541535287,45006.6677886933,610.83
-9.5,-11.75,-0.074126690722706,-1.36214760997213,29683.0918626348,45009.8734954503,611.16
-11,-8.5,-0.0860595475516328,-0.988008312151213,29688.6170900468,45013.2025403188,611.49
-11.75,-15,-0.0921410098745351,-1.74759848515836,29694.1565594448,45016.7136297485,611.83
-12,-11.75,-0.0943043273837486,-1.37190342932072,29699.3850186547,45020.0323082548,612.16
-13,-13.5,-0.102397691963347,-1.57985010457735,29704.6777802474,45023.22782533,612.49
-8.5,-14,-0.067113245379283,-1.64230059281069,29710.0233773798,45026.5786436775,612.83
